risk_probability,risk_class,osmid,shap_Lighting_high,shap_Visibility_high,shap_Connectivity_high,shap_Enclosure_high,shap_Land Use_high,shap_Transit Proximity_high,shap_Pedestrian Priority_high,shap_Lighting_low,shap_Visibility_low,shap_Connectivity_low,shap_Enclosure_low,shap_Land Use_low,shap_Transit Proximity_low,shap_Pedestrian Priority_low,shap_Lighting_medium,shap_Visibility_medium,shap_Connectivity_medium,shap_Enclosure_medium,shap_Land Use_medium,shap_Transit Proximity_medium,shap_Pedestrian Priority_medium
1.0,medium,2481098,0.012169039236468546,0.045788348070028975,-0.07597233030133221,0.04107906156542146,-0.06447760433004236,-0.18364354714538336,-0.007299948658819618,-0.0258731253981844,-0.2320674127197904,0.05324147324146466,-0.10588450662178718,0.01899407938394572,-0.005306262781839568,-0.04628189082479661,0.013704086161715846,0.1862790646497611,0.02273085705986725,0.06480544505636543,0.0454835249460963,0.18894980992722268,0.05358183948361611
0.7718,medium,197881958,0.02240290814724331,0.09569035825314814,-0.061511490954634096,0.07131382196342978,0.009937503726843735,-0.20730874681232747,0.06527546141502179,-0.0165430403806745,-0.16352751733688906,-0.0037267442554485128,-0.07577333349823352,-0.049037742169428605,0.038229275687663836,-0.07279854385334834,-0.005859867766568626,0.06783715908374087,0.06523823521008258,0.004459511534803612,0.0391002384425848,0.16907947112466362,0.007523082438326433
1.0,medium,534087835,0.010298224727592453,0.009508815623627086,-0.013714084301563385,0.011888038755987398,0.02909109838234789,-0.31483097636535606,0.0353924584713072,-0.028427560325376883,-0.20369236319643122,-0.014012739938753961,-0.10086303477612965,-0.12814522423094457,0.28057824202548876,-0.1486054543547962,0.018129335597784367,0.19418354757280432,0.027726824240317402,0.08897499602014233,0.09905412584859676,0.03425273433986746,0.11321299588348913
0.7128,medium,372683468,0.009026135250373699,0.01587193025857511,-0.013256663246657124,0.007199588070127303,-0.03942362938388633,-0.28769437569613,0.0759105890412032,-0.033221248822393995,-0.1826690238243426,-0.014347080605733729,-0.12281185910266398,0.1020115309963386,0.43995822609888263,-0.24494159768677906,0.02419511357202027,0.1667970935657675,0.02760374385239106,0.11561227103253684,-0.06258790161245222,-0.15226385040275225,0.16903100864557613
1.0,medium,"[1247523499, 534087836]",0.004584044840760006,0.07049638852626691,-0.016879545735684256,-0.09253635465833782,0.03613031028378283,-0.3147884711282252,0.0806377821946129,-0.012225006462349128,-0.256357180384983,0.0004699397359396087,0.030655445065599855,-0.08765537810675267,0.1475483094451501,-0.1656137750422826,0.007640961621589629,0.18586079185871604,0.016409605999744774,0.061880909592737725,0.051525067822969665,0.16724016168307518,0.08497599284766962
0.9529,low,2558883,0.007422496577046585,-0.04092855539050379,-0.0516422258522594,-0.042555511045353114,0.009590831335237908,-0.09776933344422721,-0.0164841278865225,-0.027712352774398458,0.012750351923888589,0.27127699620899476,0.08959285688714175,-0.002583598346683121,0.1861831575962559,0.08016695509354176,0.02028985619735208,0.028178203466614815,-0.21963477035673568,-0.0470373458417889,-0.007007232988555206,-0.08841382415202911,-0.06368282720701963
1.0,medium,"[14351505, 311561497]",0.012783874404097176,-0.1307293429146244,0.011130961407006767,-0.09171361195628862,0.03674793142470788,-0.014603903349916241,-0.0559428175744604,-0.02566614967759362,-0.00949283330794577,-0.03142266157752756,0.02087874460244126,-0.06243735015089036,-0.2485177548360221,0.01348035915305555,0.012882275273496162,0.14022217622257013,0.0202917001705206,0.0708348673538473,0.025689418726182356,0.2631216581859383,0.0424624584214048
0.9357,medium,14351505,0.009894249348457194,-0.09948281263770523,0.00554434378180229,-0.04139142157952595,-0.03403003686979221,-0.05269632968000669,-0.02020441806881752,-0.042095508122985376,0.05164154659606107,-0.10884392250921904,-0.017116602225445723,0.0024215331468790974,-0.15342378877542015,-0.011476620586278493,0.03220125877452838,0.047841266041644036,0.1032995787274167,0.058508023804971734,0.03160850372291308,0.20612011845542677,0.031681038655095826
1.0,medium,19742811,0.011245547048493221,-0.07935111516159472,0.011359642024415782,-0.06869107074445141,-0.040458513739277,-0.03105329363311746,-0.03541747612971308,-0.02849518273386284,-0.05358452929505081,-0.0342580107470698,0.013618790875786388,0.018189529979536802,-0.2659936531552872,0.007345425777627949,0.01724963568536967,0.13293564445664593,0.022898368722654182,0.0550722798686652,0.02226898375974074,0.297046946788405,0.02807205035208532
0.9999,medium,30085473,0.015036608162085904,-0.17680336332446472,-0.019903570292104926,-0.07997705960955358,-0.06867109177595318,0.15656120101048185,-0.05850848552199708,-0.02183605539410982,0.02839386233903251,-0.002690440310649715,0.008630321480120625,0.024243119635638848,-0.3926184967999159,0.012700043247671709,0.006799447232023907,0.14840950098543262,0.022594010602754525,0.07134673812943301,0.04442797214031434,0.23605729578943419,0.04580844227432536
1.0,high,"[311561496, 495531508, 311561495]",0.020617856428463307,0.03984216592306218,-0.06497645651449284,-0.0021617283196250447,-0.011102116070870638,0.7803474207035727,0.005065363100014212,-0.015054860576085537,-0.03581917048154659,0.05765149168468555,-0.011759886530210761,0.024533838770324563,-0.3794712373388744,0.016742178665348266,-0.0055629958523776765,-0.004022995441515351,0.007324964829807859,0.013921614849836153,-0.013431722699453502,-0.40087618336469805,-0.021807541765362207
