osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
261716934,4,0.3879,7,0.3552809384711706,0.4839,148.05,148.05,148.65,0.03361344537815126,0.3271408156535122,0.4444444444444444,0.5429430940843023,0.4836418209104552,0.5615159907431998,0.0,high,1.0
553234916,1,0.5789,6,0.08744051185867913,0.5,105.24,105.49,105.24,0.008403361344537815,0.5371001429042541,0.3333333333333333,0.13361100195648057,0.4997498749374687,0.39910467013164386,0.0,medium,0.9818
"[18504649, 4785511]",0,0.3082,4,0.5005715529669966,0.1584,148.71,151.15,148.71,0.0,0.23952951522479937,0.1111111111111111,0.7649861663355157,0.15797898949474737,0.5640198793580942,0.0,high,1.0
18504649,0,0.3275,6,0.523840135857005,0.1111,88.64,90.44,88.64,0.0,0.2607453006485655,0.3333333333333333,0.8005468090498317,0.11065532766383192,0.3361280776964225,0.0,high,1.0
62213293,0,0.6226,8,0.23167988389644245,0.2021,193.36,202.19,193.36,0.0,0.5851379575684291,0.5555555555555556,0.3540474934531205,0.2017008504252126,0.7334117379263251,0.0,high,1.0
1446567439,0,0.5252,6,0.37501919326952177,0.2219,207.8,207.81,207.8,0.0,0.4780696933054854,0.3333333333333333,0.573108447514128,0.22151075537768883,0.7881937858037105,0.0,high,1.0
12372760,21,0.3416,3,0.6234192617138404,0.3092,77.13,188.76,77.13,0.17647058823529413,0.2762449159063428,0.0,0.9527304522539645,0.3088544272136068,0.2924617777609166,0.0,high,0.9999
"[4809711, 305108017, 305108027, 4809719]",0,0.3304,6,0.2492962835239033,0.0469,101.53,107.88,101.53,0.0,0.2639331647795977,0.3333333333333333,0.3809700824232353,0.04642321160580289,0.38502978109943475,0.0,high,0.9977
10428122,0,0.4342,9,0.4023360075458647,0.0528,111.92,112.14,111.92,0.0,0.37803671540068157,0.6666666666666666,0.6148558748141154,0.05232616308154077,0.4244470579308775,0.0,high,1.0
305108027,0,0.3896,8,0.3761852584464559,0.0745,74.04,76.95,74.04,0.0,0.32900956359239314,0.5555555555555556,0.5748905082152275,0.07403701850925462,0.2807390265184567,0.0,high,0.9999
1426923360,0,0.4263,8,0.3041059058613043,0.0528,105.83,105.83,106.77,0.0,0.36935253380235245,0.5555555555555556,0.46473390278394344,0.05232616308154077,0.40134299480253427,0.0,high,0.9999
246630090,0,0.4848,6,0.26715455370053914,0.6612,5.54,5.54,5.9,0.0,0.43365944816972635,0.3333333333333333,0.4082623145393461,0.6610305152576288,0.020865738457452866,0.0,medium,0.9964
246630090,0,0.3069,6,0.5263926171015775,0.0012,130.84,130.84,132.96,0.0,0.23810047268330223,0.3333333333333333,0.8044476857814443,0.0007003501750875436,0.49622519822451544,0.0,high,1.0
4813536,0,0.5426,6,0.36440664884031815,0.2148,121.3,123.74,121.3,0.0,0.49719687809167856,0.3333333333333333,0.5568896299556781,0.21440720360180088,0.4600326264274062,0.0,high,0.9999
208855944,0,0.654,8,0.23273587906496482,0.2997,137.74,142.43,137.74,0.0,0.6196548312630538,0.5555555555555556,0.3556613376254698,0.2993496748374187,0.5224022155620472,0.0,high,0.9983
"[68506242, 1214315734]",2,0.7035,4,0.07932527374140824,0.2439,84.94,220.2,84.94,0.01680672268907563,0.6740683741892932,0.1111111111111111,0.1212087390170479,0.24352176088044022,0.32209112637049964,0.0,medium,1.0
