osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,pedestrian_priority_score,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
28875397,0,0.4264,9,0.6132021605226168,0.5,80.17,80.17,84.5,,0.0,0.28282070517629404,0.38461538461538464,0.8314769734152341,0.49994999499949994,0.07635228054091223,0.6906077348066298,high,0.6127
261164070,0,0.388,11,0.511703998749952,0.5,51.99,51.99,55.25,0.5325,0.0,0.2348087021755439,0.5384615384615384,0.6938494167613609,0.49994999499949994,0.04944036977614792,0.6464088397790054,medium,0.6558
261164070,0,0.5192,11,0.39588345211437037,0.5,92.42,92.42,96.7,0.5325,0.0,0.398849712428107,0.5384615384615384,0.5368012637172336,0.49994999499949994,0.0880510352204141,0.6464088397790054,medium,0.9994
261164070,0,0.2983,11,0.5256391413882978,0.5,131.03,136.85,131.03,0.5325,0.0,0.12265566391597901,0.5384615384615384,0.7127449277680958,0.49994999499949994,0.12492359996944,0.6464088397790054,high,0.9916
261164070,0,0.5502,11,0.42689266381403557,0.5,132.19,132.19,136.65,0.5325,0.0,0.43760940235058765,0.5384615384615384,0.5788485477808253,0.49994999499949994,0.12603140041256017,0.6464088397790054,medium,0.997
28875400,0,0.3378,9,0.5645407610605913,0.5,134.27,139.71,134.27,,0.0,0.17204301075268816,0.38461538461538464,0.7654940098388403,0.49994999499949994,0.1280178012071205,0.6906077348066298,high,0.9283
28875400,0,0.3351,8,0.6284551045726994,0.407,113.88,118.41,113.88,,0.0,0.16866716679169794,0.3076923076923077,0.8521593718422414,0.4069406940694069,0.10854534341813737,0.6906077348066298,high,0.9161
28875402,0,0.4745,10,0.6251808017235732,0.5,148.85,153.61,148.85,,0.0,0.34296074018504624,0.46153846153846156,0.8477195446276423,0.49994999499949994,0.14194170677668272,0.6906077348066298,high,0.9425
"[28875402, 30912371, 129799375]",0,0.4618,10,0.4937723518718525,0.5,117.42,117.42,122.71,,0.0,0.3270817704426106,0.46153846153846156,0.6695348015652705,0.49994999499949994,0.11192604477041793,0.6906077348066298,medium,0.9572
28875402,0,0.4745,10,0.6251808017235733,0.5,148.85,153.61,148.85,,0.0,0.34296074018504624,0.46153846153846156,0.8477195446276425,0.49994999499949994,0.14194170677668272,0.6906077348066298,high,0.9425
28875404,0,0.3839,12,0.5197792671474829,0.5,116.08,116.08,120.14,,0.0,0.22968242060515132,0.6153846153846154,0.7047991663870309,0.49994999499949994,0.11064634425853771,0.6906077348066298,high,0.8706
28875400,0,0.7775,9,0.11932023414317766,0.3436,107.13,110.26,107.13,,0.0,0.7218054513628406,0.38461538461538464,0.1617923050824898,0.34353435343534355,0.10209909083963635,0.6906077348066298,low,0.9994
"[28875402, 30912371, 129799375]",0,0.4618,10,0.49377235187185237,0.5,117.42,117.42,122.71,,0.0,0.3270817704426106,0.46153846153846156,0.6695348015652703,0.49994999499949994,0.11192604477041793,0.6906077348066298,medium,0.9572
261164070,0,0.5502,11,0.42689266381403557,0.5,132.19,132.19,136.65,0.5325,0.0,0.43760940235058765,0.5384615384615384,0.5788485477808253,0.49994999499949994,0.12603140041256017,0.6464088397790054,medium,0.997
28875404,0,0.3839,12,0.519779267147483,0.5,116.08,116.08,120.14,,0.0,0.22968242060515132,0.6153846153846154,0.704799166387031,0.49994999499949994,0.11064634425853771,0.6906077348066298,high,0.8706
261164070,0,0.5192,11,0.3958834521143704,0.5,92.42,92.42,96.7,0.5325,0.0,0.398849712428107,0.5384615384615384,0.5368012637172337,0.49994999499949994,0.0880510352204141,0.6464088397790054,medium,0.9994
109230052,0,0.8408,9,0.04290806571680262,0.5,122.84,122.84,228.68,0.5075,0.0,0.8009502375593899,0.38461538461538464,0.058180378960114645,0.49994999499949994,0.11710214684085875,0.5911602209944751,low,0.9996
30818503,0,0.8607,7,0.010032151044545445,0.1814,85.76,85.76,189.56,0.5475,0.0,0.8258314578644662,0.23076923076923078,0.013601918325150383,0.18131813181318132,0.08169073267629308,0.6795580110497237,low,1.0
109230052,0,0.7253,10,0.15833974128110223,0.461,193.79,193.79,302.37,0.5075,0.0,0.6565391347836957,0.46153846153846156,0.21470123796798363,0.46094609460946095,0.18485942394376959,0.5911602209944751,medium,0.8347
109230052,0,0.8408,9,0.04290806571680262,0.5,122.84,122.84,228.68,0.5075,0.0,0.8009502375593899,0.38461538461538464,0.058180378960114645,0.49994999499949994,0.11710214684085875,0.5911602209944751,low,0.9996
"[30913216, 28875406]",0,0.824,7,0.21610955759406394,0.5,192.33,192.33,255.16,0.5725,0.0,0.7799449862465615,0.23076923076923078,0.29303486025864117,0.49994999499949994,0.1834651233860494,0.7348066298342542,low,0.9907
28875397,0,0.3684,10,0.6239399708398133,0.5,145.57,145.57,148.13,,0.0,0.21030257564391097,0.46153846153846156,0.8460370262473093,0.49994999499949994,0.13880930552372223,0.6906077348066298,high,0.9957
30913204,0,0.405,8,0.5826649722027734,0.4759,167.35,167.35,171.3,,0.0,0.256064016004001,0.3076923076923077,0.7900697346816641,0.47584758475847583,0.15960921384368554,0.6906077348066298,high,0.7796
"[28875408, 30913204]",0,0.4284,10,0.568233634403518,0.5,213.31,213.31,216.45,,0.0,0.2853213303325831,0.46153846153846156,0.7705014023506139,0.49994999499949994,0.2035010314004126,0.6906077348066298,high,0.9774
30913204,0,0.405,8,0.5826649722027734,0.4759,167.35,167.35,171.3,,0.0,0.256064016004001,0.3076923076923077,0.7900697346816641,0.47584758475847583,0.15960921384368554,0.6906077348066298,high,0.7796
28875473,0,0.5172,6,0.1274399102208666,0.5,320.96,328.35,320.96,0.5075,0.0,0.39634908727181795,0.15384615384615385,0.1728022697939314,0.49994999499949994,0.306306822522729,0.5911602209944751,medium,0.9993
263612821,0,1.0,7,0.0016314982461035485,0.5,108.1,111.79,108.1,0.515,0.0,1.0,0.23076923076923078,0.002210960117092924,0.49994999499949994,0.1030254412101765,0.6077348066298343,low,1.0
"[1337078035, 108756221]",0,0.9758,7,0.024702450865055608,0.5,228.49,236.78,228.49,0.515,0.0,0.9697424356089023,0.23076923076923078,0.03349427385567516,0.49994999499949994,0.2179979371991749,0.6077348066298343,low,1.0
261164070,0,0.4275,11,0.5430753904517804,0.4406,113.28,118.21,113.28,0.5325,0.0,0.28419604901225304,0.5384615384615384,0.7363878028104079,0.44054405440544053,0.1079723431889373,0.6464088397790054,high,0.6759
30913216,0,0.4375,9,0.5328308173359446,0.4918,108.67,108.67,153.06,0.5725,0.0,0.2966991747936984,0.38461538461538464,0.7224965604246354,0.49174917491749176,0.10356979142791659,0.7348066298342542,medium,0.958
261164070,0,0.6825,10,0.37230870311767145,0.5,77.44,77.44,140.45,0.5325,0.0,0.6030257564391097,0.46153846153846156,0.504834821700174,0.49994999499949994,0.0737451294980518,0.6464088397790054,medium,0.9959
27880373,0,0.3837,8,0.615112701242684,0.5,203.69,203.69,204.57,0.5925,0.0,0.22943235808952236,0.3076923076923077,0.8340675922658446,0.49994999499949994,0.1943139277255711,0.7790055248618785,high,0.9443
30913216,0,0.4567,7,0.5262475608850904,0.5,158.61,158.61,200.99,0.5725,0.0,0.3207051762940735,0.23076923076923078,0.7135699209236536,0.49994999499949994,0.15126251050500422,0.7348066298342542,medium,0.9849
28875453,0,0.4709,12,0.4800698688239633,0.4224,78.8,84.62,78.8,,0.0,0.3384596149037259,0.6153846153846154,0.6509547679071634,0.4223422342234223,0.07504393001757201,0.6906077348066298,medium,0.9844
30912386,0,0.7923,10,0.19800083855496362,0.3938,67.83,71.49,67.83,0.5075,0.0,0.7403100775193798,0.46153846153846156,0.2684801421045824,0.3937393739373937,0.06456757582703034,0.5911602209944751,low,0.9655
30912386,0,0.7355,11,0.2177874872413369,0.295,75.91,79.33,75.91,0.5075,0.0,0.6692923230807702,0.5384615384615384,0.2953100675486856,0.29492949294929494,0.07228397891359158,0.5911602209944751,low,0.7
261164070,0,0.4275,11,0.5430753904517804,0.4406,113.28,118.21,113.28,0.5325,0.0,0.28419604901225304,0.5384615384615384,0.7363878028104079,0.44054405440544053,0.1079723431889373,0.6464088397790054,high,0.6759
261164070,0,0.2983,11,0.5256391413882978,0.5,131.03,136.85,131.03,0.5325,0.0,0.12265566391597901,0.5384615384615384,0.7127449277680958,0.49994999499949994,0.12492359996944,0.6464088397790054,high,0.9916
28875453,0,0.4709,12,0.4800698688239633,0.4224,78.8,84.62,78.8,,0.0,0.3384596149037259,0.6153846153846154,0.6509547679071634,0.4223422342234223,0.07504393001757201,0.6906077348066298,medium,0.9844
28875455,0,0.8551,10,0.056652825401295744,0.5,28.33,31.84,28.33,,0.0,0.8188297074268567,0.46153846153846156,0.07681773809188273,0.49994999499949994,0.0268450607380243,0.6906077348066298,low,1.0
30912764,0,0.633,12,0.40389086233485877,0.5,136.66,137.46,136.66,,0.0,0.5411352838209552,0.6153846153846154,0.5476590002961425,0.49994999499949994,0.13030025212010085,0.6906077348066298,medium,0.9998
30912766,0,0.8561,14,0.019864561446305846,0.5,14.67,14.67,17.38,,0.0,0.8200800200050011,0.7692307692307693,0.026934284113639507,0.49994999499949994,0.013799755519902208,0.6906077348066298,low,0.9999
1311811607,0,0.3761,7,0.5760870029856024,0.5,290.9,290.9,301.21,0.5925,0.0,0.2199299824956239,0.23076923076923078,0.7811502644637567,0.49994999499949994,0.2775995110398044,0.7790055248618785,high,0.9622
1311811609,0,0.4122,8,0.5691655447523747,0.5,258.41,258.41,268.65,,0.0,0.2650662665666417,0.3076923076923077,0.7717650365100273,0.49994999499949994,0.24657154862861946,0.6906077348066298,high,0.9759
129799369,0,0.4502,9,0.46347850338612273,0.4977,267.16,267.16,273.13,,0.0,0.31257814453613403,0.38461538461538464,0.6284575221750098,0.49764976497649765,0.2549278019711208,0.6906077348066298,medium,0.5768
1311811608,0,0.4288,8,0.5091196554506877,0.4978,284.27,284.27,294.28,0.5925,0.0,0.28582145536384096,0.3076923076923077,0.6903451478404203,0.4977497749774978,0.2712678585071434,0.7790055248618785,medium,0.524
28875335,0,0.2946,8,0.6369468968731603,0.4809,211.34,214.78,211.34,,0.0,0.11802950737684419,0.3076923076923077,0.8636739116675268,0.48084808480848085,0.20161968064787228,0.6906077348066298,high,0.9996
129799369,0,0.4502,9,0.46347850338612273,0.4977,267.16,267.16,273.13,,0.0,0.31257814453613403,0.38461538461538464,0.6284575221750098,0.49764976497649765,0.2549278019711208,0.6906077348066298,medium,0.5768
44532644,0,0.7339,6,0.17153459248654954,0.5,55.18,55.18,67.48,0.5525,0.0,0.667291822955739,0.15384615384615385,0.23259294260677837,0.49994999499949994,0.05248682099472841,0.6906077348066298,low,0.9992
28875487,0,0.7209,6,0.21560592116007957,0.5,78.11,78.11,82.5,0.5925,0.0,0.6510377594398599,0.15384615384615385,0.2923519488576802,0.49994999499949994,0.07438497975399191,0.7790055248618785,low,0.9984
769579726,0,0.7133,6,0.1654353447939203,0.5,3.2,3.2,9.17,0.5075,0.0,0.6415353838459615,0.15384615384615385,0.2243226001424146,0.49994999499949994,0.0028459011383604555,0.5911602209944751,low,0.9982
129799377,0,0.4088,8,0.6124055965373721,0.5,137.87,137.87,147.84,0.5925,0.0,0.26081520380095025,0.3076923076923077,0.8303968636566629,0.49994999499949994,0.13145580258232106,0.7790055248618785,medium,0.5027
451863070,0,0.6442,10,0.25236288764763476,0.3782,9.5,9.5,16.75,0.4825,0.0,0.5551387846961741,0.46153846153846156,0.3421929646883032,0.3781378137813781,0.008862403544961418,0.5359116022099447,medium,0.884
1412277346,0,0.5342,10,0.3569441624158058,0.1702,49.96,49.96,55.63,0.4825,0.0,0.4176044011002751,0.46153846153846156,0.48400110255713186,0.1701170117011701,0.04750171900068761,0.5359116022099447,medium,0.9995
28875491,0,0.2839,6,0.6343955717445902,0.5,108.55,108.55,110.54,0.5925,0.0,0.10465116279069767,0.15384615384615385,0.8602144141008496,0.49994999499949994,0.10345519138207657,0.7790055248618785,high,0.7866
27880403,0,0.3786,6,0.5407932353609314,0.5,152.64,152.64,155.84,0.6925,0.0,0.22305576394098522,0.15384615384615385,0.7332932893377182,0.49994999499949994,0.1455611582244633,1.0,medium,0.9996
30950296,0,0.506,7,0.49421382214280385,0.3211,233.61,246.01,233.61,0.5925,0.0,0.38234558639659916,0.23076923076923078,0.6701334180689117,0.32103210321032105,0.2228875391550157,0.7790055248618785,medium,0.9995
27550462,0,0.4956,8,0.5113515470153814,0.4598,145.48,145.48,156.7,0.5925,0.0,0.36934233558389595,0.3076923076923077,0.6933715059280987,0.45974597459745975,0.1387233554893422,0.7790055248618785,medium,0.9987
641798779,0,0.503,6,0.4946376494736215,0.2855,188.3,188.3,204.75,,0.0,0.3785946486621655,0.15384615384615385,0.6707081114324646,0.2854285428542854,0.17961647184658877,0.6906077348066298,medium,0.9998
336758159,0,0.4849,6,0.6033503943599332,0.4974,110.62,110.62,111.93,0.5925,0.0,0.3559639909977494,0.15384615384615385,0.8181183619683359,0.4973497349734974,0.10543204217281689,0.7790055248618785,medium,0.9947
31278150,0,0.4834,9,0.4650659708681311,0.3891,73.67,73.67,75.9,0.6925,0.0,0.3540885221305326,0.38461538461538464,0.6306100662901007,0.38903890389038903,0.07014477805791124,1.0,medium,0.9966
436849795,0,0.4666,11,0.47312747598275623,0.4184,141.59,142.28,141.59,0.6525,0.0,0.33308327081770445,0.5384615384615384,0.6415411534398717,0.41834183418341836,0.13500840400336162,0.9116022099447513,medium,0.9995
436849795,0,0.5202,10,0.2581522131126464,0.5,129.69,129.69,135.3,0.6525,0.0,0.4001000250062515,0.46153846153846156,0.3500430646754163,0.49994999499949994,0.1236438994575598,0.9116022099447513,medium,0.971
336758160,0,0.4069,9,0.5836818918437896,0.4724,114.32,114.32,118.64,0.5925,0.0,0.2584396099024756,0.38461538461538464,0.7914486381323479,0.47234723472347234,0.10896554358621743,0.7790055248618785,medium,0.7726
312496179,0,0.9883,8,0.25130126892441923,0.5934,294.23,294.23,341.57,0.6925,0.0,0.9853713428357088,0.3076923076923077,0.3407534510220221,0.5933593359335934,0.28077966231186496,1.0,low,0.9999
1383244849,0,0.8255,10,0.044074770633200276,0.8586,369.68,369.68,385.27,0.6525,0.0,0.7818204551137783,0.46153846153846156,0.05976238541398044,0.8585858585858586,0.3528344411337765,0.9116022099447513,low,0.8869
1411467512,0,0.992,9,0.25130126892441923,0.5,300.05,300.05,342.42,0.6925,0.0,0.9899974993748437,0.38461538461538464,0.3407534510220221,0.49994999499949994,0.28633776453510584,1.0,low,0.9998
1411467504,0,0.7877,6,0.13696257251187532,0.5,42.48,42.48,47.97,0.4675,0.0,0.7345586396599149,0.15384615384615385,0.1857146292008627,0.49994999499949994,0.04035831614332646,0.5027624309392266,low,0.9988
1411467501,0,0.8882,7,0.008186576989208749,0.5,80.43,80.43,80.81,,0.0,0.8602150537634408,0.23076923076923078,0.01109939174315492,0.49994999499949994,0.07660058064023227,0.6906077348066298,low,1.0
1411467502,0,0.9638,7,0.008186576989208749,0.5,104.21,105.8,104.21,0.4675,0.0,0.9547386846711677,0.23076923076923078,0.01109939174315492,0.49994999499949994,0.0993104897241959,0.5027624309392266,low,1.0
104206625,0,0.999,6,0.008186576989208749,0.5,101.5,103.96,101.5,,0.0,0.9987496874218553,0.15384615384615385,0.01109939174315492,0.49994999499949994,0.09672243868897548,0.6906077348066298,low,1.0
1411467505,0,1.0,7,0.008186576989208749,0.5,94.35,97.25,94.35,,0.0,1.0,0.23076923076923078,0.01109939174315492,0.49994999499949994,0.08989418595767439,0.6906077348066298,low,1.0
335706994,0,0.9263,7,0.008186576989208749,0.5,62.24,63.41,62.24,0.4675,0.0,0.9078519629907476,0.23076923076923078,0.01109939174315492,0.49994999499949994,0.05922912369164949,0.5027624309392266,low,1.0
28875512,0,0.9922,8,0.008186576989208749,0.5,120.92,126.51,120.92,,0.0,0.9902475618904726,0.3076923076923077,0.01109939174315492,0.49994999499949994,0.11526854610741846,0.6906077348066298,low,1.0
27548891,0,0.7092,7,0.3144563985109309,0.0067,439.44,444.13,439.44,0.5925,0.0,0.636409102275569,0.23076923076923078,0.42638934849392296,0.006600660066006601,0.4194552677821071,0.7790055248618785,medium,0.952
28890079,0,0.6955,9,0.2801996141550329,0.0067,457.02,461.18,457.02,0.6525,0.0,0.6192798199549887,0.38461538461538464,0.37993848231685096,0.006600660066006601,0.4362441744976698,0.9116022099447513,medium,0.9029
28019621,0,0.6551,9,0.22975597036600556,0.3424,36.0,36.0,59.59,,0.0,0.5687671917979494,0.38461538461538464,0.3115388648050402,0.34233423342334235,0.03416991366796547,0.6906077348066298,low,0.913
156189255,0,0.4398,12,0.29675238894797246,0.4995,20.75,20.75,22.95,0.4825,0.0,0.2995748937234309,0.6153846153846154,0.4023834006366192,0.49944994499449946,0.01960615784246314,0.5359116022099447,medium,0.9998
156189265,0,0.7136,11,0.25647644619065973,0.3475,49.77,49.77,74.09,0.4825,0.0,0.6419104776194049,0.5384615384615384,0.34777078995667826,0.34743474347434744,0.04732026892810758,0.5359116022099447,medium,0.8556
28890098,0,0.8201,6,0.24308384049746148,0.3424,68.11,68.11,90.35,,0.0,0.7750687671917981,0.15384615384615385,0.32961093792987994,0.34233423342334235,0.06483497593399037,0.6906077348066298,low,0.9998
28019621,0,0.7749,7,0.16621125266375752,0.093,119.6,119.6,134.85,,0.0,0.7185546386596648,0.23076923076923078,0.225374701012511,0.0929092909290929,0.11400794560317824,0.6906077348066298,low,0.9999
28890098,0,0.8201,6,0.24308384049746148,0.3424,68.11,68.11,90.35,,0.0,0.7750687671917981,0.15384615384615385,0.32961093792987994,0.34233423342334235,0.06483497593399037,0.6906077348066298,low,0.9998
262870456,0,0.8404,10,0.10315081744143118,0.2466,101.12,101.12,102.81,0.4825,0.0,0.8004501125281321,0.46153846153846156,0.13986720541256625,0.24652465246524655,0.09635953854381543,0.5359116022099447,low,0.9992
262870456,0,0.8906,10,0.12950976620269083,0.2466,34.0,34.0,38.15,0.4825,0.0,0.8632158039509875,0.46153846153846156,0.1756089139383044,0.24652465246524655,0.03225991290396517,0.5359116022099447,low,0.9999
413118549,0,0.6851,6,0.21384829611365974,0.3979,144.84,154.88,144.84,,0.0,0.6062765691422856,0.15384615384615385,0.28996867770845275,0.3978397839783978,0.13811215524486212,0.6906077348066298,low,0.9489
28890131,0,0.8977,9,0.07709463258142511,0.4513,142.96,151.03,142.96,,0.0,0.8720930232558138,0.38461538461538464,0.1045360329521596,0.45124512451245125,0.13631675452670183,0.6906077348066298,low,1.0
106467007,0,0.9231,11,0.12802614687586475,0.321,115.24,115.24,115.66,,0.0,0.9038509627406852,0.5384615384615384,0.17359718387945983,0.3209320932093209,0.10984414393765758,0.6906077348066298,low,0.9999
28890204,0,0.8158,8,0.1440043319920206,0.321,190.41,190.41,194.05,,0.0,0.7696924231057762,0.3076923076923077,0.19526298096281203,0.3209320932093209,0.18163152265260907,0.6906077348066298,low,0.9987
106467007,0,0.9791,11,0.002515039021083506,0.321,204.12,204.12,204.36,,0.0,0.973868467116779,0.5384615384615384,0.003409007017064564,0.3209320932093209,0.1947245778898312,0.6906077348066298,low,1.0
335706994,0,0.9842,6,0.13696257251187532,0.5,4.67,4.67,9.16,0.4675,0.0,0.9802450612653163,0.15384615384615385,0.1857146292008627,0.49994999499949994,0.00424975169990068,0.5027624309392266,low,1.0
28890218,0,0.7578,8,0.08767016544281588,0.5,181.29,193.86,181.29,,0.0,0.6971742935733934,0.3076923076923077,0.11887604387064248,0.49994999499949994,0.17292191916876767,0.6906077348066298,low,0.9939
109190382,0,0.8647,14,0.10032128522560112,0.5,231.66,240.0,231.66,0.6525,0.0,0.8308327081770444,0.7692307692307693,0.13603046986448475,0.49994999499949994,0.22102528841011537,0.9116022099447513,low,0.9944
109190382,0,0.86,12,0.11495546361711004,0.5,140.77,154.66,140.77,0.6525,0.0,0.8249562390597648,0.6153846153846154,0.1558738461432727,0.49994999499949994,0.1342253036901215,0.9116022099447513,low,0.9999
28890218,0,0.7578,8,0.08767016544281588,0.5,181.29,193.86,181.29,,0.0,0.6971742935733934,0.3076923076923077,0.11887604387064248,0.49994999499949994,0.17292191916876767,0.6906077348066298,low,0.9939
28890221,0,0.7654,8,0.05312822847360927,0.5,86.24,100.25,86.24,,0.0,0.7066766691672917,0.3076923076923077,0.07203852184919135,0.49994999499949994,0.08214913285965315,0.6906077348066298,low,0.9999
109190382,0,0.86,12,0.11495546361711004,0.5,140.77,154.66,140.77,0.6525,0.0,0.8249562390597648,0.6153846153846154,0.1558738461432727,0.49994999499949994,0.1342253036901215,0.9116022099447513,low,0.9999
109190382,0,0.9108,11,0.07780258346339534,0.5,131.02,135.45,131.02,0.6525,0.0,0.8884721180295074,0.5384615384615384,0.1054959867918631,0.49994999499949994,0.12491404996562001,0.9116022099447513,low,1.0
28890221,0,0.7654,8,0.05312822847360927,0.5,86.24,100.25,86.24,,0.0,0.7066766691672917,0.3076923076923077,0.07203852184919135,0.49994999499949994,0.08214913285965315,0.6906077348066298,low,0.9999
27162454,0,0.948,10,0.03264041338705189,0.5,133.08,133.08,133.85,0.5075,0.0,0.934983745936484,0.46153846153846156,0.04425784205860776,0.49994999499949994,0.12688135075254034,0.5911602209944751,low,1.0
28890297,0,0.8101,10,0.1043053117860261,0.6684,179.02,186.17,179.02,0.6525,0.0,0.7625656414103527,0.46153846153846156,0.1414326548063513,0.6683668366836684,0.17075406830162734,0.9116022099447513,low,0.999
262841098,0,0.7825,12,0.08298089211673741,0.5,168.84,172.83,168.84,0.6525,0.0,0.7280570142535634,0.6153846153846154,0.11251757176554303,0.49994999499949994,0.16103216441286577,0.9116022099447513,low,0.9989
1311664806,0,0.7798,7,0.05111170440991546,0.5,143.82,146.17,143.82,0.5925,0.0,0.7246811702925732,0.23076923076923078,0.06930419370991403,0.49994999499949994,0.13713805485522196,0.7790055248618785,low,1.0
552544603,0,0.8488,10,0.10193603558856251,0.5,28.84,28.84,35.77,0.6525,0.0,0.8109527381845462,0.46153846153846156,0.13822000850419028,0.49994999499949994,0.027332110932844378,0.9116022099447513,low,1.0
552544604,0,0.749,10,0.06114647906358279,0.5,37.1,37.1,41.21,0.6525,0.0,0.6861715428857214,0.46153846153846156,0.08291095754717195,0.49994999499949994,0.03522041408816564,0.9116022099447513,low,1.0
28890363,0,0.7454,12,0.1381875204533689,0.2155,147.56,149.3,147.56,,0.0,0.681670417604401,0.6153846153846154,0.18737561092970972,0.21542154215421544,0.14070975628390253,0.6906077348066298,low,0.9627
173043715,0,0.9201,10,0.005668788090648297,0.5,29.86,30.2,29.86,0.6525,0.0,0.9001000250062514,0.46153846153846156,0.007685367999008211,0.49994999499949994,0.028306211322484533,0.9116022099447513,low,1.0
173043715,0,1.0,10,0.1156314230391623,0.2155,162.67,162.67,163.24,0.6525,0.0,1.0,0.46153846153846156,0.1567904208085616,0.21542154215421544,0.15513981205592484,0.9116022099447513,low,1.0
238733141,0,0.5651,11,0.11925853453045818,0.3057,93.31,101.24,93.31,0.6525,0.0,0.4562390597649413,0.5384615384615384,0.1617086428092351,0.30563056305630565,0.08890098556039423,0.9116022099447513,low,0.9816
28890363,0,0.7454,12,0.1381875204533689,0.2155,147.56,149.3,147.56,,0.0,0.681670417604401,0.6153846153846154,0.18737561092970972,0.21542154215421544,0.14070975628390253,0.6906077348066298,low,0.9627
238733141,0,0.8735,12,0.03867289022117672,0.2155,148.33,157.17,148.33,0.6525,0.0,0.8418354588647161,0.6153846153846154,0.05243764583782545,0.21542154215421544,0.14144510657804266,0.9116022099447513,low,1.0
553266556,0,0.9772,6,0.0013458618076841265,0.5,85.94,85.94,90.56,0.4675,0.0,0.9714928732183044,0.15384615384615385,0.001823648224696004,0.49994999499949994,0.08186263274505311,0.5027624309392266,low,1.0
1388122048,0,0.9913,10,0.00025663371903850103,0.5,54.61,115.13,54.61,0.6525,0.0,0.9891222805701424,0.46153846153846156,0.0003466973335574169,0.49994999499949994,0.05194247077698832,0.9116022099447513,low,1.0
1388122048,0,1.0,10,0.0005619363239410496,0.5,7.89,61.95,7.89,0.6525,0.0,1.0,0.46153846153846156,0.0007606757822204816,0.49994999499949994,0.007324852929941172,0.9116022099447513,low,1.0
109190373,0,0.7385,11,0.13615302551173575,0.0938,160.08,160.08,171.9,0.6525,0.0,0.6730432608152037,0.5384615384615384,0.1846169149794443,0.0937093709370937,0.15266636106654446,0.9116022099447513,low,0.9999
"[1483806688, 109190385]",0,0.7139,11,0.19417689232569427,0.3188,252.62,269.5,252.62,0.4925,0.0,0.6422855713928483,0.5384615384615384,0.2632950198608033,0.3187318731873187,0.2410420964168386,0.5580110497237569,medium,0.9919
826874325,0,0.9896,8,0.13615302551173575,0.0938,188.73,188.73,201.45,0.6925,0.0,0.9869967491872969,0.3076923076923077,0.1846169149794443,0.0937093709370937,0.1800271220108488,1.0,low,1.0
238733141,0,0.7013,12,0.08827473272954088,0.7619,166.13,166.13,166.5,0.6525,0.0,0.6265316329082271,0.6153846153846154,0.11969581357929183,0.7618761876187619,0.15844411337764536,0.9116022099447513,low,0.8465
238733141,0,0.8492,12,0.020291753214275936,0.5,218.04,221.68,218.04,0.6525,0.0,0.8114528632158039,0.6153846153846154,0.027513539523013886,0.49994999499949994,0.2080181832072733,0.9116022099447513,low,0.9999
238733143,0,0.7904,12,0.14409508404758836,0.3071,124.72,129.09,124.72,,0.0,0.7379344836209052,0.6153846153846154,0.195386037217733,0.307030703070307,0.11889754755901903,0.6906077348066298,low,0.9849
28890453,0,0.6134,14,0.21603897439578545,0.4431,169.55,176.25,169.55,,0.0,0.5166291572893222,0.7692307692307693,0.2929391521891528,0.44304430443044307,0.1617102146840859,0.6906077348066298,medium,0.9995
28890453,0,0.8786,12,0.07884714281963728,0.5,188.16,193.72,188.16,,0.0,0.8482120530132534,0.6153846153846154,0.10691236862054601,0.49994999499949994,0.17948277179310873,0.6906077348066298,low,0.9945
106466994,0,0.7288,15,0.13631454887426417,0.157,251.64,257.8,251.64,0.4275,0.0,0.6609152288072017,0.8461538461538461,0.18483593437190476,0.1569156915691569,0.24010619604247843,0.4143646408839779,medium,0.9993
106466994,0,0.6784,12,0.26263018054154896,0.5,180.36,184.62,180.36,0.4275,0.0,0.5978994748687172,0.6153846153846154,0.35611501420880637,0.49994999499949994,0.17203376881350757,0.4143646408839779,medium,0.9998
28810207,0,0.7445,12,0.11128709732758059,0.7486,87.59,96.83,87.59,,0.0,0.680545136284071,0.6153846153846154,0.1508996842419944,0.7485748574857486,0.08343838337535336,0.6906077348066298,low,0.6321
28810207,0,0.7285,11,0.18113272059392152,0.5,210.43,220.07,210.43,,0.0,0.6605401350337584,0.5384615384615384,0.24560763072327024,0.49994999499949994,0.20075063030025214,0.6906077348066298,medium,0.8924
28890453,0,0.6134,14,0.2160389743957855,0.4431,169.55,176.25,169.55,,0.0,0.5166291572893222,0.7692307692307693,0.29293915218915284,0.44304430443044307,0.1617102146840859,0.6906077348066298,medium,0.9995
28890454,0,0.6222,10,0.40757294879836525,0.3251,268.48,276.28,268.48,,0.0,0.5276319079769942,0.46153846153846156,0.5526517662192901,0.32503250325032507,0.256188402475361,0.6906077348066298,medium,0.9997
28016645,0,0.9276,16,7.849133849216578e-05,0.5,326.79,335.93,326.79,,0.0,0.9094773693423356,0.9230769230769231,0.00010514319954255333,0.49994999499949994,0.3118744747497899,0.6906077348066298,low,0.8297
28016645,0,0.7779,15,0.1119333989591853,0.3618,287.22,297.91,287.22,,0.0,0.7223055763940986,0.8461538461538461,0.1517760440978349,0.36173617361736177,0.27408510963404387,0.6906077348066298,medium,0.9508
