osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,risk_class,risk_probability
48646525,0,0.5652,6,0.16608076286374682,0.5,134.57,138.4,134.57,0.0,0.42917158986477616,0.13333333333333333,0.22633592877719463,0.5,0.3174858223062381,high,1.0
15106384,0,0.3875,7,0.6151696549521786,0.3963,109.44,109.44,111.74,0.0,0.19587764211631875,0.2,0.8383571511131395,0.3963,0.2581049149338374,high,1.0
398749582,0,0.3539,8,0.5347050263548923,0.3571,27.92,27.92,28.36,0.0,0.15176578705527108,0.26666666666666666,0.7286994392069146,0.3571,0.0654773156899811,high,1.0
45756884,0,0.5626,6,0.5841581081025439,0.5,170.19,170.19,170.63,0.0,0.4257581725088617,0.13333333333333333,0.7960944161762342,0.5,0.4016540642722117,high,1.0
15106655,0,0.6101,6,0.3802376180835608,0.5,213.96,332.63,213.96,0.0,0.4881186818957594,0.13333333333333333,0.5181902645496398,0.5,0.5050803402646502,high,1.0
275600097,0,0.6372,6,0.22099447688032156,0.5,192.23,364.79,192.23,0.0,0.523696993567021,0.13333333333333333,0.30117269042395706,0.5,0.45373345935727777,high,1.0
275600097,0,0.671,7,0.20974700847067426,0.5,168.83,387.95,168.83,0.0,0.5680714191939084,0.2,0.2858445683404971,0.5,0.39844045368620035,high,1.0
15106580,0,1.0,6,0.0,,48.28,293.59,48.28,0.0,1.0,0.13333333333333333,0.0,0.2432,0.11358695652173911,medium,0.9838
33872609,0,0.9998,6,0.0,0.5,36.15,274.51,36.15,0.0,0.9997374294341604,0.13333333333333333,0.0,0.5,0.0849243856332703,low,0.9999
15106580,0,1.0,6,0.0,,64.68,317.49,64.68,0.0,1.0,0.13333333333333333,0.0,0.2432,0.15233931947069945,medium,0.9994
15106593,0,0.3762,7,0.6160659834890498,0.5,241.72,241.78,241.72,0.0,0.18104240514638303,0.2,0.8395786733917233,0.5,0.5706758034026465,high,1.0
15106801,0,0.5279,7,0.37313981631822263,0.2989,235.27,244.52,235.27,0.0,0.3802021793356965,0.2,0.5085173347826192,0.2989,0.5554347826086956,high,1.0
15106328,0,0.7179,7,0.03271078815132602,0.5,258.38,311.64,258.38,0.0,0.6296442168832873,0.2,0.044578471880806485,0.5,0.6100425330812854,high,1.0
15106604,0,0.6632,6,0.22951243862564163,0.5,242.65,249.84,242.65,0.0,0.5578311671261651,0.13333333333333333,0.3127810233197862,0.5,0.5728733459357277,high,1.0
15106628,0,0.562,6,0.4059706402589936,0.5,265.27,272.47,265.27,0.0,0.4249704608113431,0.13333333333333333,0.5532593922071217,0.5,0.6263232514177693,high,1.0
15106823,0,0.8883,13,0.0,0.5,224.19,229.61,224.19,0.0,0.8533543389786004,0.6,0.0,0.5,0.5292533081285443,low,1.0
15106628,0,0.8177,11,0.031855412171851845,0.5,202.09,208.9,202.09,0.0,0.7606669292372323,0.4666666666666667,0.04341276001008958,0.5,0.47703213610586004,medium,0.9995
15106823,0,0.6798,13,0.22044824432717258,0.4999,247.57,249.58,247.57,0.0,0.5796245240908493,0.6,0.30042828119730425,0.4999,0.5844990548204158,high,0.8306
15106832,0,0.7115,13,0.11773944136039537,0.3759,148.88,152.85,148.88,0.0,0.6212419587764212,0.6,0.1604560657989979,0.3759,0.3512996219281663,medium,0.999
85518630,0,0.7526,12,0.14008775075608762,0.1834,166.27,166.27,170.4,0.0,0.6752002100564526,0.5333333333333333,0.19091248517264864,0.1834,0.39239130434782604,medium,0.9995
"[15106664, 15106655]",0,0.5298,6,0.4816054048989869,0.5,241.48,298.46,241.48,0.0,0.3826965997111724,0.13333333333333333,0.6563349345363786,0.5,0.5701086956521738,high,1.0
15106696,0,1.0,11,0.0,,163.82,199.42,163.82,0.0,1.0,0.4666666666666667,0.0,0.2432,0.386602079395085,low,0.9997
15106696,0,0.7946,11,0.1473965166454431,0.5,89.53,244.96,89.53,0.0,0.7303400288827622,0.4666666666666667,0.20087291820088257,0.5,0.21105860113421548,medium,0.6093
15106696,0,0.7385,10,0.12346899818438961,0.5,61.97,285.66,61.97,0.0,0.6566889851647629,0.4,0.168264342584819,0.5,0.14593572778827976,medium,0.9787
15106696,0,0.7946,11,0.1473965166454431,0.5,89.53,244.96,89.53,0.0,0.7303400288827622,0.4666666666666667,0.20087291820088257,0.5,0.21105860113421548,medium,0.6093
15106717,0,1.0,9,0.0,,44.56,268.5,44.56,0.0,1.0,0.3333333333333333,0.0,0.2432,0.10479678638941398,low,1.0
15106696,0,0.7385,10,0.12346899818438961,0.5,61.97,285.66,61.97,0.0,0.6566889851647629,0.4,0.168264342584819,0.5,0.14593572778827976,medium,0.9787
15106580,0,1.0,7,0.0,,56.46,293.85,56.46,0.0,1.0,0.2,0.0,0.2432,0.1329158790170132,low,0.7891
15106593,0,0.5684,7,0.3603005207536701,0.5,173.55,368.41,173.55,0.0,0.4333727189182093,0.2,0.4910198604433906,0.5,0.40959357277882796,high,1.0
316212717,0,0.5519,10,0.48548716768837497,0.5,118.56,315.0,118.56,0.0,0.4117106472364447,0.4,0.6616250257611502,0.5,0.27965500945179583,high,1.0
15106664,0,0.5352,7,0.5034154687232127,0.5,255.64,294.2,255.64,0.0,0.38978600498884075,0.2,0.6860578293932373,0.5,0.6035680529300566,high,1.0
136024006,0,0.5393,7,0.46956531792104433,0.5,207.44,333.65,207.44,0.0,0.3951687015885519,0.2,0.6399266267846462,0.5,0.4896739130434782,high,1.0
15106593,0,0.5329,7,0.3856087962721226,0.5,177.77,345.57,177.77,0.0,0.3867664434816857,0.2,0.525510140632659,0.5,0.4195652173913043,high,1.0
15106748,0,0.6775,7,0.31529532224116236,0.5,202.01,242.18,202.01,0.0,0.5766049625836943,0.2,0.42968648727308956,0.5,0.4768431001890358,high,1.0
1387739977,0,1.0,10,0.0,,205.52,212.25,205.52,0.0,1.0,0.4,0.0,0.2432,0.4851370510396975,medium,0.9994
15106766,0,0.4605,7,0.4944425266453813,0.5,201.12,282.28,201.12,0.0,0.2917158986477616,0.2,0.6738294463822796,0.5,0.47474007561436665,high,1.0
270741354,0,0.7156,6,0.25879076638323706,0.5,162.49,259.62,162.49,0.0,0.6266246553761323,0.13333333333333333,0.3526817161621901,0.5,0.3834593572778828,high,1.0
15106732,0,0.7989,8,0.19908050557485435,0.5,135.45,243.63,135.45,0.0,0.735985296048313,0.26666666666666666,0.27130818978525967,0.5,0.3195652173913043,high,0.8736
275372614,0,0.4515,6,0.5181792693728877,0.5,164.99,302.03,164.99,0.0,0.2799002231849809,0.13333333333333333,0.7061780316051394,0.5,0.3893667296786389,high,1.0
15106593,0,0.5678,7,0.41248673803082453,0.5,205.37,299.87,205.37,0.0,0.4325850072206905,0.2,0.5621395720410759,0.5,0.4847826086956521,high,1.0
15106766,0,0.4321,8,0.5288308208283224,0.5,252.08,253.24,252.08,0.0,0.25443087829854266,0.26666666666666666,0.7206940342415299,0.5,0.5951559546313799,high,1.0
15106664,0,0.3417,7,0.6007940513736029,0.5,208.39,208.39,215.98,0.0,0.13574898253905734,0.2,0.8187659863594043,0.5,0.49191871455576547,high,1.0
15106766,0,0.4432,9,0.53120508008082,0.5,228.58,228.58,235.55,0.0,0.26900354470263876,0.3333333333333333,0.7239296899779667,0.5,0.5396266540642721,high,1.0
15106823,0,0.6798,13,0.22044824432717264,0.4999,247.57,249.58,247.57,0.0,0.5796245240908493,0.6,0.3004282811973043,0.4999,0.5844990548204158,high,0.8306
15106823,0,0.8099,10,0.1780070820789879,0.4064,223.09,223.09,229.2,0.0,0.7504266771694891,0.4,0.24258919309227642,0.4064,0.5266540642722116,high,0.9945
15106823,0,0.8883,13,0.0,0.5,224.19,229.61,224.19,0.0,0.8533543389786004,0.6,0.0,0.5,0.5292533081285443,low,1.0
15106823,0,0.8099,10,0.17800708207898797,0.4064,223.09,223.09,229.2,0.0,0.7504266771694891,0.4,0.24258919309227647,0.4064,0.5266540642722116,high,0.9945
"[85518610, 270499501]",0,0.6426,8,0.37930395075711787,0.3888,157.54,157.54,163.93,0.0,0.5307863988446894,0.26666666666666666,0.5169178567291581,0.3888,0.37176275992438557,high,1.0
15106832,0,0.7115,13,0.11773944136039537,0.3759,148.88,152.85,148.88,0.0,0.6212419587764212,0.6,0.1604560657989979,0.3759,0.3512996219281663,medium,0.999
15107285,0,0.719,9,0.08780987601965963,0.0,40.82,40.82,41.38,0.0,0.6310883549954049,0.3333333333333333,0.11966786220162716,0.0,0.09595935727788278,medium,0.9994
"[67498432, 263210260]",0,0.6907,8,0.12085714916534815,0.1606,72.53,72.63,72.53,0.0,0.5939346199291059,0.26666666666666666,0.16470489799077206,0.1606,0.1708884688090737,high,0.9595
45756900,0,1.0,12,0.0,,48.14,48.14,51.43,0.0,1.0,0.5333333333333333,0.0,0.2432,0.11325614366729678,low,1.0
"[45756901, 909084303]",0,0.8105,9,0.04578444889496073,0.3181,2.63,2.63,11.36,0.0,0.751214388867008,0.3333333333333333,0.062395340589171684,0.3181,0.005718336483931947,low,0.9998
71270646,0,0.4768,14,0.22433574348914112,0.0646,13.07,13.07,18.0,0.0,0.31311539976368646,0.6666666666666666,0.3057261899874184,0.0646,0.0303875236294896,medium,1.0
45756890,0,0.8169,12,0.002173917110575892,0.5,72.89,72.89,79.17,0.0,0.7596166469738742,0.5333333333333333,0.0029626281805466975,0.5,0.17173913043478262,low,1.0
45756900,0,1.0,12,0.0,,48.14,48.14,51.43,0.0,1.0,0.5333333333333333,0.0,0.2432,0.11325614366729678,low,1.0
45756891,0,0.8963,10,0.004202614864053541,0.3374,11.22,11.22,13.21,0.0,0.8638571616121831,0.4,0.005727350489886486,0.3374,0.026016068052930053,low,1.0
15106870,0,0.6141,13,0.14305914965990055,0.0,37.61,37.61,39.32,0.0,0.4933700932125508,0.6,0.19496192665560827,0.0,0.08837429111531189,medium,1.0
15107438,0,0.6879,13,0.13372972387144277,0.233,57.12,57.12,97.45,0.0,0.5902586320073518,0.6,0.18224772535752745,0.233,0.13447542533081283,low,0.842
15107438,0,0.6673,14,0.20335053898130215,0.2041,68.36,68.36,124.79,0.0,0.5632138637258763,0.6666666666666666,0.27712741869710483,0.2041,0.16103497164461247,medium,0.9898
270499498,0,0.772,16,0.09271632369414061,0.4878,7.21,7.21,136.68,0.0,0.700669554942891,0.8,0.12635440055954295,0.4878,0.0165406427221172,low,1.0
45756890,0,0.8169,12,0.002173917110575892,0.5,72.89,72.89,79.17,0.0,0.7596166469738742,0.5333333333333333,0.0029626281805466975,0.5,0.17173913043478262,low,1.0
45756890,0,0.6119,14,0.14055583462147003,0.5,107.86,112.42,107.86,0.0,0.49048181698831556,0.6666666666666666,0.19155039286641246,0.5,0.25437145557655955,low,0.9382
828819165,0,0.7358,13,0.10100181993497435,0.5,111.28,111.28,121.33,0.0,0.6531442825259288,0.6,0.13764592797495812,0.5,0.26245274102079397,low,0.9999
15210376,0,0.9383,7,0.0,0.5,246.53,254.51,246.53,0.0,0.9189969804384928,0.2,0.0,0.5,0.5820415879017012,medium,0.9138
339798866,0,0.6349,12,0.07780418836069213,0.5,182.57,190.23,182.57,0.0,0.520677432059866,0.5333333333333333,0.10603204688926104,0.5,0.43090737240075605,medium,1.0
15107046,0,0.6092,6,0.2297834285084896,0.4777,193.27,194.92,193.27,0.0,0.48693711434948134,0.13333333333333333,0.3131503300701046,0.4777,0.4561909262759924,high,1.0
140358451,0,0.4863,7,0.45673532571980785,0.4261,130.4,146.92,130.4,0.0,0.32558750164106603,0.2,0.6224418311286112,0.4261,0.3076323251417769,high,1.0
45756884,0,0.733,7,0.14331321496272084,0.5,154.05,156.67,154.05,0.0,0.6494682946041748,0.2,0.1953081684797205,0.5,0.36351606805293,high,1.0
45756884,0,0.7636,6,0.026823906991137746,0.4016,179.15,182.1,179.15,0.0,0.6896415911776288,0.13333333333333333,0.036555792480632385,0.4016,0.4228260869565217,high,1.0
15107061,0,0.9097,6,0.03957534328729536,0.5,193.73,197.27,193.73,0.0,0.8814493895234343,0.13333333333333333,0.053933531645413535,0.5,0.45727788279773146,high,0.6057
15107094,0,0.5477,10,0.3593506215675648,0.3803,110.4,124.88,110.4,0.0,0.40619666535381377,0.4,0.48972533174045935,0.3803,0.2603733459357278,high,1.0
140358451,0,0.6776,10,0.2753496299190201,0.5,54.99,67.89,54.99,0.0,0.576736247866614,0.4,0.37524824158778103,0.5,0.1294423440453686,medium,0.9993
15107094,0,0.6185,10,0.35268773008525567,0.5,136.18,141.04,136.18,0.0,0.4991466456610214,0.4,0.48064510049641507,0.5,0.3212901701323251,high,1.0
140357866,0,0.5225,8,0.462408828933166,0.5,65.63,70.38,65.63,0.0,0.373112774058028,0.26666666666666666,0.6301737176943618,0.5,0.15458412098298677,high,1.0
15107182,0,0.3917,7,0.5344175102329922,0.5,89.88,98.36,89.88,0.0,0.2013916239989497,0.2,0.7283076103920262,0.5,0.21188563327032134,high,1.0
"[1444858729, 398749591]",0,0.5344,7,0.36756925377351324,0.3421,23.88,23.88,27.32,0.0,0.3887357227254824,0.2,0.5009257364203054,0.3421,0.055931001890359155,high,1.0
15107182,0,0.4372,7,0.4985684469712602,0.4911,140.94,149.08,140.94,0.0,0.2611264277274517,0.2,0.679452277063667,0.4911,0.3325378071833648,high,1.0
15107255,0,0.4775,7,0.47833154168768277,0.5,143.14,154.45,143.14,0.0,0.3140343967441249,0.2,0.6518732927553378,0.5,0.33773629489603013,high,1.0
15107182,0,0.6242,7,0.3135506146412626,0.4775,62.98,69.05,62.98,0.0,0.506629906787449,0.2,0.4273087885663952,0.4775,0.14832230623818524,high,1.0
15107193,0,0.6949,6,0.16529612718489178,0.5,72.35,80.1,72.35,0.0,0.5994486018117368,0.13333333333333333,0.22526662224184907,0.5,0.17046313799621926,high,0.9991
136024053,0,0.4084,6,0.4256343974033024,0.2653,129.81,141.95,129.81,0.0,0.2233162662465537,0.13333333333333333,0.5800572865554131,0.2653,0.3062381852551984,high,1.0
45756887,0,0.7463,9,0.21154452715996291,0.4818,100.39,103.4,100.39,0.0,0.6669292372325062,0.3333333333333333,0.2882942383385106,0.4818,0.23672022684310018,medium,0.985
67498466,0,0.6246,7,0.23260510378061158,0.1805,27.54,27.54,28.18,0.0,0.5071550479191282,0.2,0.3169957272275546,0.1805,0.06457939508506615,high,1.0
15107699,0,1.0,8,0.0,,46.5,47.5,46.5,0.0,1.0,0.26666666666666666,0.0,0.2432,0.10938090737240075,low,1.0
398749592,0,0.9951,7,0.0,0.0,55.04,56.2,55.04,0.0,0.9935670211369304,0.2,0.0,0.0,0.12956049149338372,medium,0.9999
15107255,0,0.4511,7,0.5823265853494534,0.5,71.72,84.67,71.72,0.0,0.2793750820533018,0.2,0.7935984052219891,0.5,0.16897448015122873,high,1.0
136024053,0,0.5303,7,0.3561615991022392,0.29,48.8,53.55,48.8,0.0,0.38335302612577127,0.2,0.4853793114721579,0.29,0.11481568998109638,high,1.0
15107333,3,0.8137,7,0.01290330199981554,0.0,92.07,93.67,92.07,0.2727272727272727,0.7554155179204409,0.2,0.017584702719705442,0.0,0.21706049149338372,medium,1.0
15107420,1,0.7731,8,0.05512877207550015,0.0,74.5,80.02,74.5,0.09090909090909091,0.7021136930550084,0.26666666666666666,0.07512984414872466,0.0,0.17554347826086955,medium,0.9994
15107573,0,0.6246,8,0.3684760470249923,0.0,171.4,171.4,181.45,0.0,0.5071550479191282,0.26666666666666666,0.5021615200790713,0.0,0.40451323251417765,high,1.0
15107438,0,0.6673,14,0.20335053898130215,0.2041,68.36,68.36,124.79,0.0,0.5632138637258763,0.6666666666666666,0.27712741869710483,0.2041,0.16103497164461247,medium,0.9898
1387739976,0,0.8803,12,0.0,0.2244,158.73,158.73,209.89,0.0,0.8428515163450175,0.5333333333333333,0.0,0.2244,0.3745746691871455,low,0.9953
15211052,0,0.7103,6,0.04320096148689133,0.5,199.29,199.29,208.63,0.0,0.6196665353813837,0.13333333333333333,0.05887454738045254,0.5,0.47041587901701315,high,1.0
15106870,0,0.6141,13,0.14305914965990055,0.0,37.61,37.61,39.32,0.0,0.4933700932125508,0.6,0.19496192665560827,0.0,0.08837429111531189,medium,1.0
15106870,0,0.5361,11,0.31516355644333793,0.0,4.55,4.55,9.17,0.0,0.3909675725351188,0.4666666666666667,0.4295069159987444,0.0,0.010255198487712664,high,0.9999
270499517,0,0.8373,12,0.10694083410554571,0.0,78.03,88.31,78.03,0.0,0.7863988446895103,0.5333333333333333,0.1457396545760334,0.0,0.18388468809073724,medium,0.9808
15107528,0,0.6995,11,0.24797701637182626,0.0,30.55,40.17,30.55,0.0,0.605487724826047,0.4666666666666667,0.33794466829346714,0.0,0.07169187145557655,medium,0.9841
270499500,0,0.6442,8,0.2220763144712183,0.0,85.91,85.91,88.93,0.0,0.5328869633714061,0.26666666666666666,0.3026470256311152,0.0,0.2025047258979206,high,1.0
15107573,0,0.6246,8,0.3684760470249923,0.0,171.4,171.4,181.45,0.0,0.5071550479191282,0.26666666666666666,0.5021615200790713,0.0,0.40451323251417765,high,1.0
85518630,0,0.7671,10,0.15834281016618681,0.0024,74.98,74.98,82.97,0.0,0.6942365760798214,0.4,0.21579059721418226,0.0024,0.17667769376181475,medium,0.9855
15107587,0,0.7015,10,0.22403976113380988,0.0,65.85,65.85,70.56,0.0,0.6081134304844427,0.4,0.30532282333531247,0.0,0.15510396975425328,high,0.9933
15106870,0,0.5361,11,0.31516355644333793,0.0,4.55,4.55,9.17,0.0,0.3909675725351188,0.4666666666666667,0.4295069159987444,0.0,0.010255198487712664,high,0.9999
15106870,0,0.5202,12,0.2943281523315968,0.0,107.92,107.92,108.06,0.0,0.370093212550873,0.5333333333333333,0.4011122936489665,0.0,0.2545132325141777,high,1.0
15107587,0,0.7015,10,0.2240397611338099,0.0,65.85,65.85,70.56,0.0,0.6081134304844427,0.4,0.30532282333531247,0.0,0.15510396975425328,high,0.9933
206651512,0,0.694,6,0.3185352506107192,0.0,91.97,91.97,95.02,0.0,0.5982670342654587,0.13333333333333333,0.4341018824341585,0.0,0.2168241965973535,high,1.0
15107609,0,0.6782,7,0.22592479333360466,0.1864,138.19,138.19,148.37,0.0,0.5775239595641328,0.2,0.307891757306705,0.1864,0.32603969754253304,high,1.0
15107393,0,0.5388,7,0.1591110715795238,0.0,16.33,16.33,19.82,0.0,0.3945122751739529,0.2,0.2168375887954647,0.0,0.038090737240075605,high,1.0
15107646,0,0.5953,7,0.27156486180532496,0.0,145.87,153.44,145.87,0.0,0.4686884600236314,0.2,0.3700903353291116,0.0,0.3441871455576559,high,1.0
15107674,0,0.5253,8,0.40593979983437556,0.3363,165.77,169.79,165.77,0.0,0.376788761979782,0.26666666666666666,0.5532173626786595,0.3363,0.39120982986767483,high,1.0
15107646,0,0.5964,9,0.18729201647017624,0.1975,110.9,113.42,110.9,0.0,0.470132598135749,0.3333333333333333,0.2552427612288162,0.1975,0.261554820415879,high,1.0
15107393,0,0.6755,7,0.236190692195152,0.2402,75.61,75.61,77.23,0.0,0.5739792569252986,0.2,0.3218821901147919,0.2402,0.1781663516068053,high,1.0
15107646,0,0.5964,9,0.1872920164701762,0.1975,110.9,113.42,110.9,0.0,0.470132598135749,0.3333333333333333,0.2552427612288162,0.1975,0.261554820415879,high,1.0
396960152,0,0.7214,9,0.27761288003442747,0.0024,221.52,224.67,221.52,0.0,0.6342392017854799,0.3333333333333333,0.37833261336024254,0.0024,0.5229442344045369,high,1.0
15107699,0,1.0,8,0.0,,43.94,43.94,45.87,0.0,1.0,0.26666666666666666,0.0,0.2432,0.10333175803402644,low,1.0
44508942,0,0.9999,9,0.0,0.5,19.09,19.09,20.18,0.0,0.9998687147170803,0.3333333333333333,0.0,0.5,0.04461247637051039,low,1.0
15107738,0,1.0,9,0.0,,55.49,55.51,55.49,0.0,1.0,0.3333333333333333,0.0,0.2432,0.13062381852551982,low,1.0
219291918,0,0.9786,7,0.0,0.0,84.87,84.87,85.05,0.0,0.9719049494551659,0.2,0.0,0.0,0.20004725897920606,medium,1.0
15107393,0,0.6862,6,0.09870695466429161,0.0,33.34,33.34,36.17,0.0,0.5880267821977156,0.13333333333333333,0.13451847086612587,0.0,0.07828449905482042,high,1.0
1380294916,0,0.6017,7,0.38869791798621334,0.1888,50.02,50.02,58.22,0.0,0.4770907181304975,0.2,0.5297200155164717,0.1888,0.1176984877126654,high,1.0
1380294915,0,0.823,9,0.09392422562055038,0.2102,74.03,74.03,85.07,0.0,0.767625049231981,0.3333333333333333,0.12800053705164233,0.2102,0.1744328922495274,medium,1.0
15107831,0,0.6764,7,0.3096943426278437,0.0804,51.66,56.81,51.66,0.0,0.5751608244715767,0.2,0.4220534363345974,0.0804,0.12157372400756142,high,1.0
67498466,0,0.6791,7,0.17436633205232668,0.0,59.56,59.56,60.0,0.0,0.5787055271104109,0.2,0.23762755560626603,0.0,0.14024102079395084,high,1.0
45756887,0,0.6807,9,0.31617497005851014,0.5,54.04,90.18,54.04,0.0,0.5808060916371274,0.3333333333333333,0.43088527696012624,0.5,0.12719754253308127,high,0.8723
"[136023995, 136024003, 136023997]",0,0.7099,9,0.28029603270798414,0.5,123.17,129.69,123.17,0.0,0.6191413942497045,0.3333333333333333,0.3819892310319634,0.5,0.2905482041587902,high,0.9996
15107838,0,0.7304,12,0.33919320874615577,0.3801,53.17,77.93,53.17,0.0,0.6460548772482605,0.5333333333333333,0.46225468026939215,0.3801,0.12514177693761813,medium,1.0
1380297198,0,0.7311,8,0.2688584687621036,0.3421,8.5,39.66,8.5,0.0,0.6469738742286989,0.26666666666666666,0.3664020455325614,0.3421,0.019588846880907368,medium,0.9068
15107840,0,0.6824,12,0.2924334771295176,0.5,94.22,116.2,94.22,0.0,0.5830379414467638,0.5333333333333333,0.39853021813221606,0.5,0.222140831758034,medium,1.0
454903210,0,0.8401,9,0.1745968061838471,0.5,88.51,114.45,88.51,0.0,0.7900748326112641,0.3333333333333333,0.23794164723083056,0.5,0.208648393194707,medium,1.0
15107849,0,0.7132,13,0.2924096927092724,0.5,95.07,95.07,105.1,0.0,0.6234738085860574,0.6,0.39849780457176637,0.5,0.2241493383742911,medium,1.0
1380294915,0,0.823,9,0.09392422562055038,0.2102,74.03,74.03,85.07,0.0,0.767625049231981,0.3333333333333333,0.12800053705164233,0.2102,0.1744328922495274,medium,1.0
1380294917,0,0.8574,9,0.13302305256084018,0.5,86.23,92.55,86.23,0.0,0.8127871865563869,0.3333333333333333,0.18128466916325495,0.5,0.20326086956521738,medium,0.9991
15107849,0,0.7132,13,0.2924096927092724,0.5,95.07,95.07,105.1,0.0,0.6234738085860574,0.6,0.39849780457176637,0.5,0.2241493383742911,medium,1.0
1380279937,0,0.6744,16,0.32177047464674713,0.5,100.05,112.36,100.05,0.0,0.572535118813181,0.8,0.4385108664993234,0.5,0.23591682419659735,low,0.9213
1380279939,0,0.6828,10,0.3908904873033648,0.5,108.72,108.72,114.89,0.0,0.5835630825784428,0.4,0.5327080630437641,0.5,0.25640359168241966,high,1.0
"[1380301800, 1380300556]",0,0.7574,14,0.3179140050728165,0.4957,124.88,124.88,129.24,0.0,0.6815019036366021,0.6666666666666666,0.43325524503079316,0.4957,0.29458884688090736,medium,0.9999
15107868,0,0.6201,8,0.17712026643345954,0.2827,142.2,142.2,161.72,0.0,0.5012472101877379,0.26666666666666666,0.2413806350430249,0.2827,0.33551512287334584,high,1.0
15107838,0,0.7304,12,0.33919320874615577,0.3801,53.17,77.93,53.17,0.0,0.6460548772482605,0.5333333333333333,0.46225468026939215,0.3801,0.12514177693761813,medium,1.0
15107840,0,0.6824,12,0.2924334771295176,0.5,94.22,116.2,94.22,0.0,0.5830379414467638,0.5333333333333333,0.39853021813221606,0.5,0.222140831758034,medium,1.0
1380279937,0,0.6744,16,0.32177047464674713,0.5,100.05,112.36,100.05,0.0,0.572535118813181,0.8,0.4385108664993234,0.5,0.23591682419659735,low,0.9213
1380279938,0,0.6304,10,0.35288670581395754,0.3028,70.29,70.29,76.24,0.0,0.5147695943284757,0.4,0.4809162658956058,0.3028,0.16559546313799622,high,1.0
1380279938,0,0.6304,10,0.35288670581395754,0.3028,70.29,70.29,76.24,0.0,0.5147695943284757,0.4,0.4809162658956058,0.3028,0.16559546313799622,high,1.0
1380300555,0,0.6079,8,0.1541702684195082,0.5,163.8,163.8,181.78,0.0,0.4852304056715242,0.26666666666666666,0.210104230561526,0.5,0.38655482041587896,high,1.0
15107868,0,0.6201,8,0.17712026643345954,0.2827,142.2,142.2,161.72,0.0,0.5012472101877379,0.26666666666666666,0.2413806350430249,0.2827,0.33551512287334584,high,1.0
1380300555,0,0.6079,8,0.1541702684195082,0.5,163.8,163.8,181.78,0.0,0.4852304056715242,0.26666666666666666,0.210104230561526,0.5,0.38655482041587896,high,1.0
"[1380301800, 1380300556]",0,0.7574,14,0.3179140050728164,0.4957,124.88,124.88,129.24,0.0,0.6815019036366021,0.6666666666666666,0.4332552450307931,0.4957,0.29458884688090736,medium,0.9999
28556660,0,0.7433,10,0.1657919340524216,0.5,37.37,37.37,43.32,0.0,0.6629906787449125,0.4,0.22594231102073875,0.5,0.08780718336483931,medium,0.9684
15208642,0,0.6771,7,0.17657253279679064,0.5258,58.79,58.79,60.24,0.0,0.5760798214520152,0.2,0.24063418013012405,0.5258,0.13842155009451795,high,0.6061
15208649,0,0.997,6,0.0,0.5,117.08,117.08,117.25,0.0,0.9960614415124063,0.13333333333333333,0.0,0.5,0.2761578449905482,medium,0.9994
15210590,0,0.9885,6,5.759563161273937e-06,0.5,129.42,129.42,130.16,0.0,0.9849021924642247,0.13333333333333333,7.849169614709236e-06,0.5,0.30531663516068047,medium,1.0
15208683,0,0.849,7,0.00068312920803353,0.6001,24.22,24.22,24.8,0.0,0.8017592227911251,0.2,0.0009309728659058871,0.6001,0.056734404536861995,low,1.0
15208787,0,1.0,6,0.0,,129.0,130.39,129.0,0.0,1.0,0.13333333333333333,0.0,0.2432,0.30432419659735344,medium,1.0
78576157,0,0.9892,6,0.0,0.5,134.12,134.91,134.12,0.0,0.985821189444663,0.13333333333333333,0.0,0.5,0.31642249527410204,medium,1.0
28556660,0,0.6384,12,0.20678031424243778,0.5,207.55,212.88,207.55,0.0,0.5252724169620585,0.5333333333333333,0.2818015384195861,0.5,0.4899338374291115,high,0.9107
28556660,0,0.6926,14,0.16859336509873196,0.5,112.45,120.08,112.45,0.0,0.5964290403045818,0.6666666666666666,0.22976011921741782,0.5,0.2652173913043478,low,0.9946
45756890,0,0.6119,14,0.14055583462147,0.5,107.86,112.42,107.86,0.0,0.49048181698831556,0.6666666666666666,0.19155039286641243,0.5,0.25437145557655955,low,0.9382
339798866,0,0.6349,12,0.0778041883606921,0.5,182.57,190.23,182.57,0.0,0.520677432059866,0.5333333333333333,0.10603204688926102,0.5,0.43090737240075605,medium,1.0
"[15208876, 828819164]",0,0.7921,7,0.15424320308754644,0.5,250.91,255.6,250.91,0.0,0.7270578968097676,0.2,0.21020362639488951,0.5,0.5923913043478259,high,1.0
15209085,0,0.6662,9,0.08480552203939902,0.5,128.66,128.66,164.56,0.0,0.5617697256137587,0.3333333333333333,0.11557350932912973,0.5,0.3035207939508506,medium,0.9987
71270641,0,0.8531,7,0.08667995784007992,0.5,195.34,195.34,256.71,0.0,0.8071419193908362,0.2,0.11812800245985068,0.5,0.4610822306238185,high,0.9614
15209085,0,0.6397,13,0.27885744522088945,0.2426,35.35,35.35,119.68,0.0,0.5269791256400158,0.6,0.38002871477827815,0.2426,0.08303402646502835,medium,1.0
71270646,0,0.4768,14,0.2243357434891411,0.0646,13.07,13.07,18.0,0.0,0.31311539976368646,0.6666666666666666,0.3057261899874184,0.0646,0.0303875236294896,medium,1.0
