neighborhood,borough,location_id,lighting,visibility,connectivity,enclosure,risk_score,dominant_land_use_score,public_transport_proximity_m,pedestrian_priority_score,som_cluster,som_x,som_y
Eixample,Eixample,eixample_000000,0.0,0.3940315113749071,4.0,0.3695495818001486,0.4614935931165099,0.4934,75.2,0.0,6_5,6,5
Eixample,Eixample,eixample_000001,0.0,0.0632923659598045,3.0,0.9035760179816448,0.6419707252574569,0.4974,146.99,0.0,4_0,4,0
Eixample,Eixample,eixample_000002,0.0,1.0,5.0,0.0,0.2983656073943955,0.4909,52.94,0.0,1_3,1,3
Eixample,Eixample,eixample_000003,0.0,1.0,8.0,0.0,0.3022188580158342,0.4843,46.21,0.0,2_5,2,5
Eixample,Eixample,eixample_000004,0.0,0.4541994254640521,8.0,0.2732809192575166,0.4483594371708878,0.4859,84.57,0.0,3_5,3,5
Eixample,Eixample,eixample_000005,0.0,0.5169927216858563,7.0,0.2115860994290692,0.4127511842405347,0.4898,47.1,0.0,2_3,2,3
Eixample,Eixample,eixample_000006,0.0,0.6202583219181831,2.0,0.0541060590747708,0.3657691064865238,0.4996,66.82,0.0,6_0,6,0
Eixample,Eixample,eixample_000007,0.0,1.0,6.0,0.0,0.3037944238765419,0.5,43.46,0.0,1_4,1,4
Eixample,Eixample,eixample_000008,0.0,0.5379211014871542,4.0,0.1796703202320898,0.3838446132936745,0.5,2.52,0.0,7_4,7,4
Eixample,Eixample,eixample_000009,0.0,0.0,2.0,1.0,0.6096905796891575,0.4991,0.72,0.0,4_0,4,0
Eixample,Eixample,eixample_000010,0.0,1.0,4.0,0.0,0.2886753536458712,0.4999,17.89,0.0,7_1,7,1
Eixample,Eixample,eixample_000011,0.0,0.2286158417414723,4.0,0.468602760377777,0.4863223864933312,0.4933,20.8,0.0,5_1,5,1
Eixample,Eixample,eixample_000012,0.0,0.7184770863678427,2.0,0.0521254052030943,0.3320828891366353,0.4969,19.9,0.0,7_0,7,0
Eixample,Eixample,eixample_000013,0.0,1.0,3.0,0.0,0.2852851632528804,0.5,17.34,0.0,7_1,7,1
Eixample,Eixample,eixample_000014,0.0,0.0787338549247339,4.0,0.711818082484298,0.5596418025865798,0.5,20.39,0.0,4_0,4,0
Eixample,Eixample,eixample_000015,0.0,1.0,2.0,0.0,0.280505485249919,0.4958,20.0,0.0,7_1,7,1
Eixample,Eixample,eixample_000016,0.0,1.0,3.0,0.0,0.2800399256313818,0.5,1.32,0.0,7_1,7,1
Eixample,Eixample,eixample_000017,0.0,1.0,2.0,0.0,0.2860409402672123,0.5166,0.66,0.0,7_0,7,0
Eixample,Eixample,eixample_000018,0.0,0.6250507109416896,3.0,0.0467976658139233,0.3484141155693884,0.4985,14.44,0.0,6_1,6,1
Eixample,Eixample,eixample_000019,0.0,0.0357465542794537,4.0,0.9454865047238332,0.5964677223590155,0.489,6.52,0.0,4_0,4,0
Eixample,Eixample,eixample_000020,0.0,1.0,3.0,0.0,0.2772035839655926,0.493,4.82,0.0,7_1,7,1
Eixample,Eixample,eixample_000021,0.0,0.0,4.0,0.975,0.6304623978887898,0.4724,90.54,0.0,3_0,3,0
Eixample,Eixample,eixample_000022,0.0,1.0,9.0,0.0,0.3049811908634982,0.4889,36.54,0.0,2_5,2,5
Eixample,Eixample,eixample_000023,0.0,1.0,9.0,0.0,0.3154350533664746,0.5,48.37,0.0,2_5,2,5
Eixample,Eixample,eixample_000024,0.0,0.4971311224323879,11.0,0.2418750382906085,0.478618441826701,0.4923,158.89,0.0,3_5,3,5
Eixample,Eixample,eixample_000025,0.0,0.5872379588275947,2.0,0.1044621127879181,0.3857811997158042,0.4998,85.13,0.0,6_0,6,0
Eixample,Eixample,eixample_000026,0.0,0.0,6.0,0.7902985074626866,0.6201953691967836,0.4723,129.75,0.0,3_1,3,1
Eixample,Eixample,eixample_000027,0.0,0.0,6.0,0.7961538461538462,0.6241862904655221,0.4739,134.22,0.0,3_1,3,1
Eixample,Eixample,eixample_000028,0.0,1.0,5.0,0.0,0.3161827415450223,0.5076,77.1,0.0,0_4,0,4
Eixample,Eixample,eixample_000029,20.099389382595017,1.0,4.0,0.0,0.2873147689704164,0.5,48.9,0.0,0_3,0,3
Eixample,Eixample,eixample_000030,0.0,0.0,6.0,0.525,0.5676886250309857,0.5046,62.46,0.0,4_3,4,3
Eixample,Eixample,eixample_000031,9.401506356343384,0.5519792025633181,5.0,0.1801988037635769,0.3980937623336699,0.4907,71.5,0.0,1_2,1,2
Eixample,Eixample,eixample_000032,10.635663313185288,1.0,4.0,0.0,0.2958436289509334,0.5,58.11,0.0,0_3,0,3
Eixample,Eixample,eixample_000033,0.0,1.0,6.0,0.0,0.3248481124058058,0.5,106.02,0.0,1_4,1,4
Eixample,Eixample,eixample_000034,2.206545962594185,0.0170446532715066,7.0,0.9740069037609524,0.6283955415696793,0.4762,61.1,0.0,3_1,3,1
Eixample,Eixample,eixample_000035,0.0,0.270932412611838,6.0,0.5741281139257671,0.5039925656758337,0.4854,32.46,0.0,3_2,3,2
Eixample,Eixample,eixample_000036,0.0,0.2873810270487228,6.0,0.5617439337506976,0.5604142613898496,0.5144,141.39,0.0,4_3,4,3
Eixample,Eixample,eixample_000037,3.3773299478471275,0.2685751566173873,4.0,0.5837085072430496,0.4929127851511408,0.4935,9.49,0.0,5_1,5,1
Eixample,Eixample,eixample_000038,5.257077392659766,0.2964577830393767,7.0,0.5479018808649505,0.4857163691189606,0.4852,7.49,0.0,2_2,2,2
Eixample,Eixample,eixample_000039,6.5468844827261545,0.0,4.0,1.0,0.6136344439883518,0.496,7.61,0.0,4_0,4,0
Eixample,Eixample,eixample_000040,0.0,0.0721861240136852,6.0,0.8879474484060295,0.5927047520301497,0.4956,8.63,0.0,4_2,4,2
Eixample,Eixample,eixample_000041,0.0,0.3016325506096685,4.0,0.5400103603202555,0.4946847268136413,0.478,70.33,0.0,2_0,2,0
Eixample,Eixample,eixample_000042,0.0,0.1118778722667463,6.0,0.8371555414784025,0.5687767717301278,0.4794,17.58,0.0,3_1,3,1
Eixample,Eixample,eixample_000043,0.0,1.0,8.0,0.0,0.3141698103251391,0.5,54.55,0.0,2_5,2,5
Eixample,Eixample,eixample_000044,0.0,1.0,6.0,0.0,0.3043850397782999,0.5,45.23,0.0,1_4,1,4
Eixample,Eixample,eixample_000045,0.0,1.0,8.0,0.0,0.3024027422745431,0.5,19.41,0.0,1_5,1,5
Eixample,Eixample,eixample_000046,0.0,0.281759679135901,8.0,0.5664116676775522,0.5393187858461058,0.4826,117.99,0.0,2_2,2,2
Eixample,Eixample,eixample_000047,0.0,1.0,6.0,0.0,0.3009556273372756,0.5,34.94,0.0,1_4,1,4
Eixample,Eixample,eixample_000048,18.715180897122448,0.4578558399505713,7.0,0.286507982743693,0.4303152224888573,0.4779,87.8,0.0,1_2,1,2
Eixample,Eixample,eixample_000049,0.0,1.0,5.0,0.0,0.2789605722444024,0.4741,23.26,0.0,7_2,7,2
Eixample,Eixample,eixample_000050,0.0,1.0,5.0,0.0,0.3044765393283126,0.5176,24.78,0.0,0_4,0,4
Eixample,Eixample,eixample_000051,0.0,0.4202428470145238,5.0,0.4064069785919851,0.4802657083283195,0.526,53.83,0.0,4_3,4,3
Eixample,Eixample,eixample_000052,0.0,0.5406790476799731,3.0,0.175464452288041,0.3722149159150238,0.4789,19.46,0.0,1_0,1,0
Eixample,Eixample,eixample_000053,0.0,0.6139501475139568,3.0,0.063726025041216,0.3544269525597273,0.5,16.37,0.0,6_1,6,1
Eixample,Eixample,eixample_000054,0.0,0.4495416088304155,4.0,0.3011435439598064,0.4263499931270911,0.5,24.86,0.0,7_4,7,4
Eixample,Eixample,eixample_000055,0.0,0.3239262494170883,4.0,0.5060124696389403,0.490205501300664,0.4848,72.37,0.0,2_0,2,0
Eixample,Eixample,eixample_000056,0.0,0.21912020435088,7.0,0.3929839863757635,0.4834169257208909,0.4807,35.45,0.0,2_2,2,2
Eixample,Eixample,eixample_000057,34.145014732777504,0.262982596074157,4.0,0.5936918890654275,0.5340690508030249,0.5094,136.42,0.0,0_1,0,1
Eixample,Eixample,eixample_000058,16.465741401575023,0.2618770259283035,5.0,0.5863533340450661,0.5085077500539934,0.493,60.22,0.0,0_1,0,1
Eixample,Eixample,eixample_000059,0.0,0.5861050683780084,3.0,0.1061897707235374,0.3634480333631605,0.4826,40.44,0.0,1_0,1,0
Eixample,Eixample,eixample_000060,0.0,1.0,2.0,0.0,0.2771635913533191,0.5,2.44,0.0,7_0,7,0
Eixample,Eixample,eixample_000061,0.0,0.0,2.0,1.0,0.6250103665702039,0.5174,7.05,0.0,4_0,4,0
Eixample,Eixample,eixample_000062,0.0,1.0,5.0,0.0,0.2912482092957174,0.4982,18.72,0.0,0_4,0,4
Eixample,Eixample,eixample_000063,0.0,1.0,3.0,0.0,0.2842961346375894,0.4987,16.59,0.0,7_1,7,1
Eixample,Eixample,eixample_000064,0.0,0.290508079963878,3.0,0.5569751780550861,0.4885509849057863,0.5,12.87,0.0,5_0,5,0
Eixample,Eixample,eixample_000065,0.0,1.0,3.0,0.0,0.2835189115187065,0.4982,15.09,0.0,7_1,7,1
Eixample,Eixample,eixample_000066,0.0,1.0,3.0,0.0,0.2798929524517254,0.5,0.87,0.0,7_1,7,1
Eixample,Eixample,eixample_000067,0.0,1.0,4.0,0.0,0.2805107999161545,0.4951,1.36,0.0,7_1,7,1
Eixample,Eixample,eixample_000068,0.0,0.4195736860783698,3.0,0.3528882764714372,0.4285136590535313,0.4796,38.92,0.0,1_0,1,0
Eixample,Eixample,eixample_000069,0.0,1.0,3.0,0.0,0.2807979712806946,0.5,3.64,0.0,7_1,7,1
Eixample,Eixample,eixample_000070,0.0,1.0,3.0,0.0,0.2709012395187207,0.4839,1.27,0.0,7_2,7,2
Eixample,Eixample,eixample_000071,0.0,1.0,4.0,0.0,0.2768069964464838,0.4886,1.33,0.0,7_2,7,2
Eixample,Eixample,eixample_000072,0.0,1.0,3.0,0.0,0.2746687964700048,0.4892,3.65,0.0,7_2,7,2
Eixample,Eixample,eixample_000073,41.77051309229888,1.0,3.0,0.0,0.2481555122351716,0.4853,1.2,0.0,0_2,0,2
Eixample,Eixample,eixample_000074,0.0,1.0,3.0,0.0,0.2801281191399328,0.5,1.59,0.0,7_1,7,1
Eixample,Eixample,eixample_000075,0.0,0.0,3.0,0.75,0.5593829918891229,0.4817,8.1,0.0,3_0,3,0
Eixample,Eixample,eixample_000076,15.140756306415245,0.0,3.0,1.0,0.591806374550781,0.4814,3.3,0.0,3_0,3,0
Eixample,Eixample,eixample_000077,0.0,0.008261852253914,3.0,0.7907467254756163,0.56434274758444,0.4828,4.01,0.0,3_0,3,0
Eixample,Eixample,eixample_000078,0.0,0.1009203121749674,3.0,0.8419515825402742,0.5700029871509115,0.48,42.27,0.0,3_0,3,0
Eixample,Eixample,eixample_000079,0.0,0.4830948192792976,3.0,0.2487875560206922,0.4012356076454573,0.4943,14.51,0.0,7_4,7,4
Eixample,Eixample,eixample_000080,0.0,0.0,4.0,1.0,0.6061032242495284,0.4818,2.0,0.0,3_0,3,0
Eixample,Eixample,eixample_000081,0.0,1.0,3.0,0.0,0.2693976118887388,0.479,5.16,0.0,7_2,7,2
Eixample,Eixample,eixample_000082,21.834179459748803,0.5496922581425201,3.0,0.1837367003219706,0.3563585998819482,0.4725,23.97,0.0,0_2,0,2
Eixample,Eixample,eixample_000083,27.212672395915927,0.1369606391635799,4.0,0.7911350252755406,0.5142341521853536,0.4641,3.67,0.0,3_0,3,0
Eixample,Eixample,eixample_000084,87.05387888982051,1.0,3.0,0.0,0.2327440104774699,0.4992,7.47,0.0,0_2,0,2
Eixample,Eixample,eixample_000085,0.0,0.6080426875497383,4.0,0.0727349014866492,0.3814754561701458,0.4986,79.21,0.0,6_3,6,3
Eixample,Eixample,eixample_000086,0.0,0.0,4.0,1.0,0.6170971406244526,0.4967,3.53,0.0,4_0,4,0
Eixample,Eixample,eixample_000087,0.0,1.0,3.0,0.0,0.2767023701181375,0.4935,2.41,0.0,7_1,7,1
Eixample,Eixample,eixample_000088,0.0,1.0,3.0,0.0,0.2876434467327443,0.4971,29.57,0.0,7_1,7,1
Eixample,Eixample,eixample_000089,0.0,0.3481887290285286,4.0,0.469012188231494,0.4398672133656375,0.4639,1.64,0.0,2_0,2,0
Eixample,Eixample,eixample_000090,0.0,1.0,3.0,0.0,0.2803829408231384,0.5,2.37,0.0,7_1,7,1
Eixample,Eixample,eixample_000091,0.0,0.1805574700330133,3.0,0.7246498581996547,0.531813742610747,0.4697,52.13,0.0,2_0,2,0
Eixample,Eixample,eixample_000092,0.0,1.0,3.0,0.0,0.2885228441671337,0.4974,31.72,0.0,7_1,7,1
Eixample,Eixample,eixample_000093,0.0,1.0,3.0,0.0,0.2620756083898637,0.4661,4.91,0.0,7_2,7,2
Eixample,Eixample,eixample_000094,0.0,0.5360655456626315,4.0,0.182500042864487,0.3791938175577088,0.4909,3.09,0.0,7_5,7,5
Eixample,Eixample,eixample_000095,0.0,0.4699120586642566,4.0,0.2789786849870312,0.4034501083436222,0.4878,2.24,0.0,1_0,1,0
Eixample,Eixample,eixample_000096,0.0,1.0,4.0,0.0,0.2711786364558105,0.4777,2.99,0.0,7_2,7,2
Eixample,Eixample,eixample_000097,0.0,1.0,3.0,0.0,0.2660358592772358,0.4711,8.51,0.0,7_2,7,2
Eixample,Eixample,eixample_000098,0.0,1.0,3.0,0.0,0.2781806651597476,0.4939,6.25,0.0,7_1,7,1
Eixample,Eixample,eixample_000099,0.0,1.0,3.0,0.0,0.2738237659601433,0.4868,5.23,0.0,7_2,7,2
Eixample,Eixample,eixample_000100,0.0,0.5506238065047334,4.0,0.1602986950802816,0.376773387775379,0.4911,12.69,0.0,7_5,7,5
Eixample,Eixample,eixample_000101,3.4154950026696898,1.0,5.0,0.0,0.3011960921550333,0.5029,46.55,0.0,0_4,0,4
Eixample,Eixample,eixample_000102,16.638991338931326,0.5048317430587144,3.0,0.1165444496472497,0.3746068824706152,0.497,34.51,0.0,0_1,0,1
Eixample,Eixample,eixample_000103,0.0,0.4774275916570843,4.0,0.236115853348665,0.4237902060888422,0.4794,96.19,0.0,1_0,1,0
Eixample,Eixample,eixample_000104,0.0,1.0,6.0,0.0,0.2991284605963746,0.4885,49.48,0.0,1_3,1,3
Eixample,Eixample,eixample_000105,0.0,1.0,2.0,0.0,0.3562649688443814,0.5,237.21,0.0,7_0,7,0
Eixample,Eixample,eixample_000106,0.0,0.2554602167608873,4.0,0.6053811914772608,0.5539294256706035,0.4877,156.63,0.0,2_1,2,1
Eixample,Eixample,eixample_000107,0.0,0.0,5.0,1.0,0.6298255942104718,0.5,19.51,0.0,4_0,4,0
Eixample,Eixample,eixample_000108,0.0,1.0,7.0,0.0,0.2976052964025598,0.5,14.92,0.0,1_5,1,5
Eixample,Eixample,eixample_000109,0.0,1.0,5.0,0.0,0.2978987385780274,0.5,35.68,0.0,0_4,0,4
Eixample,Eixample,eixample_000110,0.0,1.0,4.0,0.0,0.2937291547860652,0.4965,39.13,0.0,7_1,7,1
Eixample,Eixample,eixample_000111,0.0,0.3132552382612755,8.0,0.5240930034107546,0.5257327042690813,0.4829,116.0,0.0,2_2,2,2
Eixample,Eixample,eixample_000112,0.0,0.3668739949714025,9.0,0.4298659771694414,0.4845797151910169,0.4759,77.71,0.0,2_2,2,2
Eixample,Eixample,eixample_000113,0.0,1.0,4.0,0.0,0.2819342951781532,0.48,32.02,0.0,7_2,7,2
Eixample,Eixample,eixample_000114,0.0,0.618582376067152,5.0,0.0566618764975931,0.3942954846963589,0.5,115.07,0.0,4_5,4,5
Eixample,Eixample,eixample_000115,0.0,0.0,5.0,1.0,0.6737957559643898,0.4987,129.92,0.0,4_1,4,1
Eixample,Eixample,eixample_000116,173.54408581457142,1.0,5.0,0.0,0.1869934794738969,0.4908,3.17,0.0,0_2,0,2
Eixample,Eixample,eixample_000117,133.82041382047382,0.0,4.0,0.9,0.4950855226804194,0.4782,3.74,0.0,0_2,0,2
Eixample,Eixample,eixample_000118,59.164432805445685,1.0,4.0,0.0,0.2351432793258457,0.4731,1.69,0.0,0_2,0,2
Eixample,Eixample,eixample_000119,80.27603634254348,0.3671189688042464,4.0,0.4401435725735242,0.4021190368401965,0.4821,28.86,0.0,0_2,0,2
Eixample,Eixample,eixample_000120,0.0,1.0,3.0,0.0,0.2795631407884713,0.4898,17.63,0.0,7_1,7,1
Eixample,Eixample,eixample_000121,0.0,1.0,4.0,0.0,0.273917789002702,0.4783,10.39,0.0,7_2,7,2
Eixample,Eixample,eixample_000122,0.0,0.1085740154335102,3.0,0.8344246264638969,0.572150237984328,0.4711,70.18,0.0,3_0,3,0
Eixample,Eixample,eixample_000123,0.0,1.0,3.0,0.0,0.2785749248255303,0.4934,8.33,0.0,7_1,7,1
Eixample,Eixample,eixample_000124,0.0,1.0,6.0,0.0,0.2963986275982818,0.4905,37.77,0.0,1_4,1,4
Eixample,Eixample,eixample_000125,45.72227596899332,0.3122214252340966,6.0,0.5259284977144048,0.4724408198502747,0.486,69.03,0.0,0_2,0,2
Eixample,Eixample,eixample_000126,0.0,0.4827959274262813,4.0,0.2699513147087029,0.4065389014525385,0.4973,4.3,0.0,7_4,7,4
Eixample,Eixample,eixample_000127,0.0,0.0,3.0,1.0,0.6090829503333627,0.4868,10.69,0.0,4_0,4,0
Eixample,Eixample,eixample_000128,0.0,1.0,2.0,0.0,0.3234155180024257,0.4957,149.04,0.0,7_0,7,0
Eixample,Eixample,eixample_000129,0.0,1.0,2.0,0.0,0.3066624095966337,0.4964,98.07,0.0,7_0,7,0
Eixample,Eixample,eixample_000130,0.0,1.0,2.0,0.0,0.2780479363353316,0.4989,7.07,0.0,7_0,7,0
Eixample,Eixample,eixample_000131,0.0,0.4947761618973937,3.0,0.2454663531064745,0.412728577208862,0.4892,62.19,0.0,1_0,1,0
Eixample,Eixample,eixample_000132,0.0,0.0165058225826499,4.0,0.9748286205614588,0.6206904163724078,0.5,25.79,0.0,4_0,4,0
Eixample,Eixample,eixample_000133,244.0343033392399,1.0,5.0,0.0,0.168400156062989,0.4851,72.91,0.0,0_2,0,2
Eixample,Eixample,eixample_000134,11.7087823953561,1.0,4.0,0.0,0.294734256883859,0.498,60.13,0.0,0_3,0,3
Eixample,Eixample,eixample_000135,0.0,0.0,5.0,1.0,0.6696295658025584,0.4938,128.29,0.0,4_1,4,1
Eixample,Eixample,eixample_000136,0.0,0.2079835279964421,6.0,0.6828251198054257,0.5779992927153719,0.479,156.21,0.0,2_1,2,1
Eixample,Eixample,eixample_000137,0.0,0.0,6.0,1.0,0.6726006815666112,0.4818,146.51,0.0,3_1,3,1
Eixample,Eixample,eixample_000138,0.0,0.0470813320016469,6.0,0.9289856575641824,0.6378202486825169,0.4804,117.51,0.0,3_1,3,1
Eixample,Eixample,eixample_000139,17.146909873054,0.3144090048358298,8.0,0.5205262676253596,0.4819583033180722,0.4933,15.07,0.0,2_2,2,2
Eixample,Eixample,eixample_000140,0.0,0.3271993241257075,6.0,0.5010210307082961,0.4826240025175839,0.4999,9.85,0.0,3_3,3,3
Eixample,Eixample,eixample_000141,7.211564635126351,0.2229365490893371,9.0,0.6579317324910483,0.5581344156315718,0.4815,102.3,0.0,2_2,2,2
Eixample,Eixample,eixample_000142,0.0,0.3243657097365975,7.0,0.5053422926516888,0.5147533382825566,0.5,81.17,0.0,3_3,3,3
Eixample,Eixample,eixample_000143,0.0,0.4790489365750831,4.0,0.2832690910472795,0.4398224935149287,0.4848,109.84,0.0,5_5,5,5
Eixample,Eixample,eixample_000144,0.0,0.4548899463075214,6.0,0.2448826891295145,0.4172102484377287,0.4968,13.56,0.0,4_4,4,4
Eixample,Eixample,eixample_000145,0.0,1.0,8.0,0.0,0.3216295141586893,0.5,76.65,0.0,2_5,2,5
Eixample,Eixample,eixample_000146,0.0,1.0,4.0,0.0,0.3013939352663059,0.4901,73.38,0.0,7_3,7,3
Eixample,Eixample,eixample_000147,0.0,0.0,3.0,1.0,0.6314670146627859,0.4895,61.75,0.0,4_0,4,0
Eixample,Eixample,eixample_000148,0.0,0.5123617357257372,4.0,0.2186483530182508,0.4166167228881375,0.4933,76.16,0.0,6_4,6,4
Eixample,Eixample,eixample_000149,0.0,0.0,4.0,1.0,0.6516858671850505,0.5,83.45,0.0,4_0,4,0
Eixample,Eixample,eixample_000150,0.0,1.0,4.0,0.0,0.3150613786373034,0.5,96.95,0.0,0_4,0,4
Eixample,Eixample,eixample_000151,0.0,0.0,4.0,1.0,0.6523080261178005,0.5,84.98,0.0,4_0,4,0
Eixample,Eixample,eixample_000152,0.0,1.0,4.0,0.0,0.306053120586113,0.5,70.1,0.0,0_4,0,4
Eixample,Eixample,eixample_000153,0.0,1.0,3.0,0.0,0.2814093686887077,0.5,5.51,0.0,7_1,7,1
Eixample,Eixample,eixample_000154,0.0,0.052047054061841,4.0,0.9206282425556924,0.588167197784218,0.4809,18.52,0.0,3_0,3,0
Eixample,Eixample,eixample_000155,0.0,1.0,4.0,0.0,0.2974746773329711,0.5,44.34,0.0,7_1,7,1
Eixample,Eixample,eixample_000156,0.0,1.0,4.0,0.0,0.3024322132908689,0.5,59.25,0.0,0_4,0,4
Eixample,Eixample,eixample_000157,0.0,0.0,4.0,1.0,0.6464463415939812,0.5,70.55,0.0,4_0,4,0
Eixample,Eixample,eixample_000158,0.0,0.0,4.0,1.0,0.6480008078482165,0.5,74.38,0.0,4_0,4,0
Eixample,Eixample,eixample_000159,0.0,1.0,3.0,0.0,0.2971403248371487,0.5,53.27,0.0,7_1,7,1
Eixample,Eixample,eixample_000160,0.0,0.4030708136967924,4.0,0.3853170091123916,0.4473383689061912,0.5045,14.56,0.0,5_2,5,2
Eixample,Eixample,eixample_000161,0.0,1.0,8.0,0.0,0.3133273751853389,0.5082,37.76,0.0,1_5,1,5
Eixample,Eixample,eixample_000162,41.436984495182806,1.0,7.0,0.0,0.2827408784663753,0.5048,34.28,0.0,0_2,0,2
Eixample,Eixample,eixample_000163,0.0,1.0,2.0,0.0,0.2974389009038521,0.5009,62.54,0.0,7_0,7,0
Eixample,Eixample,eixample_000164,0.0,0.0,6.0,1.0,0.6586735443666751,0.4845,107.74,0.0,3_1,3,1
Eixample,Eixample,eixample_000165,5.819924331282697,0.3252571865134681,7.0,0.4697726099820752,0.5015383104927202,0.4838,101.62,0.0,2_2,2,2
Eixample,Eixample,eixample_000166,0.396483668695641,0.0,2.0,1.0,0.6362973281145903,0.4952,74.42,0.0,4_0,4,0
Eixample,Eixample,eixample_000167,61.83538151937253,0.1570978068995599,3.0,0.7546783637379433,0.5158891741183217,0.4875,63.88,0.0,0_2,0,2
Eixample,Eixample,eixample_000168,55.84926488977978,0.1690077217257794,6.0,0.7326918686990224,0.5250840670502371,0.4869,64.06,0.0,0_2,0,2
Eixample,Eixample,eixample_000169,20.83277402615566,1.0,9.0,0.0,0.3084775435078208,0.4866,87.61,0.0,2_5,2,5
Eixample,Eixample,eixample_000170,57.80958918809509,0.2955312136424073,4.0,0.546387386714246,0.4546815647627005,0.4941,31.34,0.0,0_2,0,2
Eixample,Eixample,eixample_000171,19.77194449086885,0.3864418917712816,7.0,0.236973907161081,0.4326999983259805,0.5,47.68,0.0,1_2,1,2
Eixample,Eixample,eixample_000172,0.0,1.0,3.0,0.0,0.2844589130493345,0.4998,15.17,0.0,7_1,7,1
Eixample,Eixample,eixample_000173,0.0,0.0,3.0,1.0,0.6200389031597295,0.478,53.38,0.0,3_0,3,0
Eixample,Eixample,eixample_000174,0.0,1.0,4.0,0.0,0.2928266687807812,0.4557,107.48,0.0,7_2,7,2
Eixample,Eixample,eixample_000175,34.87815221183918,1.0,6.0,0.0,0.2714771857379224,0.4885,26.51,0.0,0_2,0,2
Eixample,Eixample,eixample_000176,0.0,1.0,7.0,0.0,0.3042875470440186,0.5,35.0,0.0,1_5,1,5
Eixample,Eixample,eixample_000177,0.0,1.0,4.0,0.0,0.3015029313115085,0.5,56.46,0.0,0_4,0,4
Eixample,Eixample,eixample_000178,0.0,0.5634708576792135,4.0,0.1407069420391996,0.3949332894672759,0.5,63.18,0.0,6_4,6,4
Eixample,Eixample,eixample_000179,0.0,1.0,4.0,0.0,0.304026037862142,0.5,64.03,0.0,0_4,0,4
Eixample,Eixample,eixample_000180,0.0,1.0,5.0,0.0,0.3001102364206933,0.4864,66.03,0.0,1_3,1,3
Eixample,Eixample,eixample_000181,0.0,0.2538389351438413,8.0,0.612895623905642,0.5332871276219828,0.4784,75.69,0.0,2_2,2,2
Eixample,Eixample,eixample_000182,58.11150244698931,0.3404702363304653,8.0,0.4687662930196709,0.4577266044252394,0.4863,69.95,0.0,0_2,0,2
Eixample,Eixample,eixample_000183,19.50693063846421,0.2153358180945022,7.0,0.6554626910487965,0.5265990461504854,0.4879,48.94,0.0,2_2,2,2
Eixample,Eixample,eixample_000184,9.572817985508882,1.0,7.0,0.0,0.3084845420835831,0.4987,66.64,0.0,1_5,1,5
Eixample,Eixample,eixample_000185,3.7050856585068086,0.2203953382554951,2.0,0.632653814554643,0.5150482869505342,0.4678,88.51,0.0,2_0,2,0
Eixample,Eixample,eixample_000186,45.66026773477122,0.6479612908886112,6.0,0.0118590313948679,0.3277701329025212,0.4877,49.93,0.0,0_2,0,2
Eixample,Eixample,eixample_000187,0.0,0.2161543343821578,6.0,0.6259344979738471,0.5488375238856346,0.4951,83.42,0.0,4_2,4,2
Eixample,Eixample,eixample_000188,10.966213494509734,0.013487996991221,4.0,0.9794308045883878,0.6075355569510774,0.4725,56.63,0.0,3_0,3,0
Eixample,Eixample,eixample_000189,117.25757996738146,1.0,3.0,0.0,0.2255617075804655,0.4855,61.25,0.0,0_2,0,2
Eixample,Eixample,eixample_000190,12.514847832289927,0.0,3.0,0.8833333333333334,0.5964871242893315,0.489,50.57,0.0,4_0,4,0
Eixample,Eixample,eixample_000191,4.047329256950885,0.0,6.0,1.0,0.6432976151604806,0.4801,84.69,0.0,3_1,3,1
Eixample,Eixample,eixample_000192,0.0,0.162670383168501,6.0,0.7519276656680359,0.5694030835190851,0.4684,100.52,0.0,2_1,2,1
Eixample,Eixample,eixample_000193,0.4629292639838313,0.1678795883401238,6.0,0.7439836277813111,0.5335942450052663,0.4697,13.11,0.0,3_1,3,1
Eixample,Eixample,eixample_000194,0.0,0.2009021095434183,6.0,0.6943417904803707,0.5427586615796431,0.4828,50.95,0.0,3_2,3,2
Eixample,Eixample,eixample_000195,1.4908813462746862,0.438105650820205,8.0,0.3327535647047535,0.4649305183593034,0.4873,94.9,0.0,3_4,3,4
Eixample,Eixample,eixample_000196,0.0,0.1065519956251786,8.0,0.8368133023523079,0.5935854212273062,0.4759,64.38,0.0,3_2,3,2
Eixample,Eixample,eixample_000197,0.7660038249598312,0.4838312649517287,8.0,0.2623068707777201,0.4308476222203309,0.4764,73.33,0.0,2_2,2,2
Eixample,Eixample,eixample_000198,0.0,1.0,5.0,0.0,0.3277918520414918,0.5,124.62,0.0,0_5,0,5
Eixample,Eixample,eixample_000199,0.0,1.0,4.0,0.0,0.3210332521288332,0.5,114.64,0.0,0_4,0,4
Eixample,Eixample,eixample_000200,0.0,0.0,4.0,1.0,0.6553600494936224,0.5,92.48,0.0,4_0,4,0
Eixample,Eixample,eixample_000201,0.0,1.0,3.0,0.0,0.3079136551951023,0.5,85.6,0.0,7_0,7,0
Eixample,Eixample,eixample_000202,0.0,0.0,4.0,1.0,0.6605406313444905,0.5,105.19,0.0,4_0,4,0
Eixample,Eixample,eixample_000203,0.0,1.0,2.0,0.0,0.3137064078264812,0.5,112.8,0.0,7_0,7,0
Eixample,Eixample,eixample_000204,0.0,0.0,3.0,1.0,0.6583226894337171,0.4924,122.93,0.0,4_0,4,0
