borough,lighting,lighting_norm,visibility,visibility_norm,connectivity,connectivity_norm,enclosure,enclosure_norm,public_transport_proximity_m,public_transport_proximity_m_norm,dominant_land_use_score,dominant_land_use_score_norm,pedestrian_priority_score,pedestrian_priority_score_norm,risk_score,location_id
"London Borough of Hackney, London, UK",21.834703439476176,0.1336351353530625,0.7671,0.690785979819437,12,0.6428571428571429,0.3009181608384392,0.2648893534293614,112.08,0.20642023706059653,0.2526,0.2526,0.53,0.4904458598726115,0.3518036658615321,HAC_16737_-26943
"London Borough of Hackney, London, UK",0.0,0.0,0.7738,0.6996813595326608,8,0.35714285714285715,0.2050711535541352,0.1805180688351103,100.5,0.1850071192144825,0.3013,0.3013,0.5925,0.6496815286624205,0.326495033365403,HAC_16921_-26827
"London Borough of Hackney, London, UK",0.0,0.0,0.729,0.6402018056293148,8,0.35714285714285715,0.152725200341297,0.1344394750322032,105.15,0.19360565099206717,0.2995,0.2995,0.5925,0.6496815286624205,0.3303494359464119,HAC_16909_-26904
"London Borough of Hackney, London, UK",0.0,0.0,0.6399,0.5219065321295805,12,0.6428571428571429,0.0954199035484363,0.08399531781269814,5.26,0.00889439523659831,0.3323,0.3323,0.5625,0.5732484076433121,0.33361033834771475,HAC_16719_-26972
"London Borough of Hackney, London, UK",4.626331132105437,0.02831457678098095,0.6333,0.5131439192777483,12,0.6428571428571429,0.3635428274825102,0.32001599453954543,22.12,0.04007100723016328,0.2824,0.2824,0.5925,0.6496815286624205,0.3595696476663707,HAC_16717_-26972
"London Borough of Hackney, London, UK",5.931152031577007,0.03630048407739675,0.5933,0.46003717472118966,12,0.6428571428571429,0.3087906670185505,0.2718192876882576,29.5,0.05371770927716859,0.3582,0.3582,0.53,0.4904458598726115,0.3868701774741465,HAC_16719_-26975
"London Borough of Hackney, London, UK",0.0,0.0,0.6043,0.47464152947424315,8,0.35714285714285715,0.3949935736311454,0.3477011558105389,147.72,0.2723238225558905,0.3545,0.3545,0.53,0.4904458598726115,0.43350009670068845,HAC_16528_-27042
"London Borough of Hackney, London, UK",3.550215043958297,0.02172841363506184,0.8507,0.8017790759426447,8,0.35714285714285715,0.1377271132612906,0.12123710273858433,295.22,0.5450729488341132,0.2045,0.2045,0.4775,0.3566878980891719,0.4050312842223491,HAC_16948_-26853
"London Borough of Hackney, London, UK",10.423585950256046,0.06379556851724133,0.4823,0.3126659585767393,7,0.2857142857142857,0.272679173150991,0.24003140810234633,237.74,0.4387840011834539,0.838,0.838,0.57,0.592356687898089,0.4888378501453233,HAC_16474_-27034
"London Borough of Hackney, London, UK",10.200151091928936,0.062428078108319525,0.527,0.3720127456186936,8,0.35714285714285715,0.4449868765921208,0.39170878120687,14.85,0.02662771131122987,0.5004,0.5004,0.53,0.4904458598726115,0.3963683862061827,HAC_16725_-26984
"London Borough of Hackney, London, UK",0.0,0.0,0.7436,0.6595857673924589,8,0.35714285714285715,0.2205737483900593,0.1941645443789045,80.45,0.14793172950683262,0.4496,0.4496,0.5925,0.6496815286624205,0.33820114948988295,HAC_16629_-26924
"London Borough of Hackney, London, UK",0.0,0.0,0.7339,0.6467073818374933,8,0.35714285714285715,0.216425975587588,0.19051338270505527,22.71,0.041162003735276176,0.3309,0.3309,0.5925,0.6496815286624205,0.3068476332893057,HAC_16625_-26920
"London Borough of Hackney, London, UK",70.9551785465477,0.43426762883920805,0.8327,0.7778810408921933,9,0.42857142857142855,0.1125355352290194,0.09906170196436419,18.64,0.033635976996616065,0.6572,0.6572,0.5025,0.4203821656050954,0.23099467585823855,HAC_16961_-27118
"London Borough of Hackney, London, UK",126.97129045176705,0.7771035513492629,0.8037,0.7393786510886882,7,0.2857142857142857,0.0,0.0,16.52,0.029715786164685,0.6142,0.6142,0.5025,0.4203821656050954,0.14087685752077894,HAC_16961_-27118
"London Borough of Hackney, London, UK",38.19114624001701,0.23374162196524512,0.7897,0.7207912904938927,12,0.6428571428571429,0.0,0.0,26.11,0.04744910223931656,0.5354,0.5354,0.4325,0.2420382165605095,0.29840756019309883,HAC_16961_-27118
"London Borough of Hackney, London, UK",61.61260436801835,0.3770881865649168,0.8041,0.7399097185342539,10,0.5,0.0,0.0,20.05,0.03624327372917399,0.6598,0.6598,0.5475,0.535031847133758,0.22807699553480024,HAC_16961_-27118
"London Borough of Hackney, London, UK",161.9968672299299,0.9914709095569533,0.7284,0.6394052044609666,9,0.42857142857142855,0.3456221816474537,0.3042409802464289,19.77,0.03572551267590007,0.55,0.55,0.6025,0.6751592356687899,0.13336817488899735,HAC_16961_-27118
"London Borough of Hackney, London, UK",0.0,0.0,0.682,0.5778013807753585,8,0.35714285714285715,0.1802474400182025,0.15866648829265426,61.96,0.11374100852456592,0.3836,0.3836,0.5925,0.6496815286624205,0.33264729007396054,HAC_16549_-27055
"London Borough of Hackney, London, UK",0.0,0.0,0.8507,0.8017790759426447,8,0.35714285714285715,0.116887518778439,0.10289262431657112,118.93,0.2190868913996191,0.3542,0.3542,0.6075,0.6878980891719746,0.3059534071634751,HAC_16674_-27029
"London Borough of Hackney, London, UK",0.0,0.0,0.8505,0.8015135422198619,8,0.35714285714285715,0.1273647140446409,0.11211538931049722,86.03,0.15824996763993418,0.3335,0.3335,0.5925,0.6496815286624205,0.2969741276927636,HAC_16679_-27029
"London Borough of Hackney, London, UK",0.0,0.0,0.7938,0.7262347318109399,8,0.35714285714285715,0.4244206360444528,0.37360492816601165,19.59,0.035392666284509704,0.0275,0.0275,0.5925,0.6496815286624205,0.29826075057834023,HAC_16757_-27000
"London Borough of Hackney, London, UK",0.0,0.0,0.7779,0.705124800849708,12,0.6428571428571429,0.1393196120119477,0.12263893226998673,10.29,0.01819560272934041,0.066,0.066,0.5475,0.535031847133758,0.2973053274104063,HAC_16760_-27003
"London Borough of Hackney, London, UK",0.0,0.0,0.7723,0.6976898566117896,12,0.6428571428571429,0.1073312297758385,0.09448050585874886,49.49,0.09068215018768838,0.076,0.076,0.53,0.4904458598726115,0.3158213659951135,HAC_16754_-27000
"London Borough of Hackney, London, UK",0.0,0.0,0.7075,0.6116569304301647,12,0.6428571428571429,0.0,0.0,169.3,0.3122284065903586,0.1804,0.1804,0.5925,0.6496815286624205,0.35340892829561016,HAC_16639_-26848
"London Borough of Hackney, London, UK",0.0,0.0,0.6954,0.5955921402018056,12,0.6428571428571429,0.3174253200410202,0.27942011726210597,186.05,0.3432016124558517,0.2161,0.2161,0.5925,0.6496815286624205,0.4112634735951869,HAC_16639_-26844
"London Borough of Hackney, London, UK",0.0,0.0,0.6216,0.4976101964949549,12,0.6428571428571429,0.3925872222551943,0.3455829158933351,173.71,0.32038314317942274,0.3127,0.3127,0.5925,0.6496815286624205,0.441212211837728,HAC_16644_-26845
"London Borough of Hackney, London, UK",0.0,0.0,0.8316,0.776420605416888,8,0.35714285714285715,0.0,0.0,156.39,0.28835592374119345,0.1213,0.1213,0.57,0.592356687898089,0.3023687201472729,HAC_16675_-26898
"London Borough of Hackney, London, UK",0.0,0.0,0.8379,0.784784917684546,8,0.35714285714285715,0.1421470029672691,0.1251278008712049,151.77,0.2798128663621739,0.3091,0.3091,0.515,0.45222929936305734,0.34950233145837256,HAC_16680_-26899
"London Borough of Hackney, London, UK",0.0,0.0,0.8407,0.7885023898035051,8,0.35714285714285715,0.2458283050570132,0.21639538338182604,131.07,0.24153553135228095,0.114,0.114,0.63,0.7452229299363058,0.3052988247575524,HAC_16669_-26897
"London Borough of Hackney, London, UK",0.0,0.0,0.706,0.6096654275092936,8,0.35714285714285715,0.3466326486365046,0.3051304644392262,91.21,0.16782854712550158,0.1968,0.1968,0.5925,0.6496815286624205,0.34809707397216294,HAC_16772_-26827
"London Borough of Hackney, London, UK",4.357975483540197,0.02667215724832367,0.6303,0.5091609134360063,9,0.42857142857142855,0.4574941368808268,0.4027185523746089,45.78,0.08382181623180902,0.3703,0.3703,0.5925,0.6496815286624205,0.3737204562700514,HAC_16679_-26861
"London Borough of Hackney, London, UK",15.693279368220535,0.09604772138622125,0.6719,0.5643919277748275,6,0.21428571428571427,0.3867608144589173,0.3404541015018361,18.98,0.0342646868470201,0.3358,0.3358,0.5925,0.6496815286624205,0.3082804268455428,HAC_16680_-26858
"London Borough of Hackney, London, UK",0.0,0.0,0.8087,0.7460169941582581,12,0.6428571428571429,0.0,0.0,359.14,0.6632704007100724,0.3702,0.3702,0.6075,0.6878980891719746,0.42371676683055337,HAC_16963_-27007
"London Borough of Hackney, London, UK",0.8440341613506579,0.005165750004681983,0.7443,0.6605151354221985,12,0.6428571428571429,0.2051032414768806,0.18054631488408668,351.85,0.6497901218587623,0.3568,0.3568,0.5925,0.6496815286624205,0.4676771972292557,HAC_16957_-27006
"London Borough of Hackney, London, UK",1.241363548766529,0.007597528691956116,0.7045,0.6076739245884227,12,0.6428571428571429,0.3277731488126162,0.28852900475852217,318.73,0.5885463858429336,0.4033,0.4033,0.6075,0.6878980891719746,0.4786912291410999,HAC_16963_-27003
"London Borough of Hackney, London, UK",0.0,0.0,0.7857,0.7154806160382368,8,0.35714285714285715,0.1721820479043075,0.15156676225335097,45.39,0.08310064905046322,0.3134,0.3134,0.5925,0.6496815286624205,0.29822026627741455,HAC_16883_-26966
"London Borough of Hackney, London, UK",0.0,0.0,0.6268,0.5045140732873075,14,0.7857142857142857,0.4341601360317521,0.38217832183282363,158.05,0.29142550712846027,0.3464,0.3464,0.5925,0.6496815286624205,0.45413820526720633,HAC_16865_-26998
"London Borough of Hackney, London, UK",0.0,0.0,0.5983,0.4666755177907595,12,0.6428571428571429,0.4578287740313179,0.4030131235569532,213.4,0.3937757724810001,0.3462,0.3462,0.5925,0.6496815286624205,0.47682235981975435,HAC_16860_-26999
"London Borough of Hackney, London, UK",0.0,0.0,0.598,0.4662772172065852,12,0.6428571428571429,0.3956132901631066,0.34824667393747183,141.69,0.261173468444313,0.379,0.379,0.5925,0.6496815286624205,0.4383032803911276,HAC_16862_-26992
"London Borough of Hackney, London, UK",0.0,0.0,0.8025,0.7377854487519915,12,0.6428571428571429,0.1835282055428121,0.16155444911278488,32.57,0.05939458939699329,0.3788,0.3788,0.5925,0.6496815286624205,0.3180280593707111,HAC_16891_-26866
"London Borough of Hackney, London, UK",0.0,0.0,0.8223,0.7640732873074881,8,0.35714285714285715,0.2202389136155627,0.19386979923399553,22.75,0.04123596960002959,0.3503,0.3503,0.5925,0.6496815286624205,0.2910232549601455,HAC_16890_-26865
"London Borough of Hackney, London, UK",0.0,0.0,0.7423,0.6578597981943706,8,0.35714285714285715,0.0578083321258978,0.05088696433938458,29.81,0.05429094472900756,0.3811,0.3811,0.5925,0.6496815286624205,0.2906096248157799,HAC_16890_-26866
"London Borough of Hackney, London, UK",4.101860116080759,0.02510465202017561,0.6525,0.5386351566648964,11,0.5714285714285714,0.3668421742531493,0.32292031188077447,25.14,0.04565543001904621,0.4602,0.4602,0.5475,0.535031847133758,0.3803315741454369,HAC_16742_-26748
"London Borough of Hackney, London, UK",1.1139005132179824,0.006817415508589202,0.7,0.6016994158258098,11,0.5714285714285714,0.3840391359574985,0.33805828844597174,33.12,0.06041162003735276,0.326,0.326,0.4775,0.3566878980891719,0.39123702875399835,HAC_16737_-26746
"London Borough of Hackney, London, UK",2.3775035546311325,0.014551056770988634,0.6605,0.5492565055762081,9,0.42857142857142855,0.380982014099268,0.33536719452819314,29.32,0.05338486288577822,0.4046,0.4046,0.5925,0.6496815286624205,0.35524890557895095,HAC_16740_-26749
"London Borough of Hackney, London, UK",4.5637714122904365,0.02793169195507521,0.4987,0.3344397238449283,9,0.42857142857142855,0.47053565413865,0.41419861414468395,135.16,0.24909854102331777,0.6441,0.6441,0.4875,0.38216560509554137,0.5005494465228028,HAC_16922_-26974
"London Borough of Hackney, London, UK",0.0,0.0,0.5509,0.4037440254912373,8,0.35714285714285715,0.6324139161757827,0.5566952585672407,113.32,0.20871317886795243,0.6534,0.6534,0.4875,0.38216560509554137,0.5051383981074169,HAC_16925_-26976
"London Borough of Hackney, London, UK",0.0,0.0,0.5586,0.4139670738183749,10,0.5,0.3436879014845318,0.3025382906504271,68.09,0.12507627729802698,0.5665,0.5665,0.4875,0.38216560509554137,0.4442476984763705,HAC_16929_-26974
"London Borough of Hackney, London, UK",0.0,0.0,0.476,0.30430164630908124,8,0.35714285714285715,0.4726162264609774,0.4160300804001228,111.93,0.20614286506777124,0.6155,0.6155,0.4875,0.38216560509554137,0.49406258771837186,HAC_16925_-26972
"London Borough of Hackney, London, UK",0.0,0.0,0.7093,0.6140467339352098,8,0.35714285714285715,0.2283955119763762,0.2010498114338537,204.26,0.3768745723848444,0.3684,0.3684,0.5925,0.6496815286624205,0.39232769016131636,HAC_16599_-27009
"London Borough of Hackney, London, UK",3.117922904219488,0.019082652094668476,0.7717,0.6968932554434414,8,0.35714285714285715,0.2452213397765483,0.2158610898043017,44.88,0.08215758427485716,0.2311,0.2311,0.5925,0.6496815286624205,0.3000068121267959,HAC_16714_-26797
"London Borough of Hackney, London, UK",0.0,0.0,0.7543,0.6737918215613382,8,0.35714285714285715,0.2783684063617662,0.24503947176494525,252.25,0.4656151186227557,0.3362,0.3362,0.5925,0.6496815286624205,0.4078468710312572,HAC_16907_-27133
"London Borough of Hackney, London, UK",0.0,0.0,0.6998,0.6014338821030271,8,0.35714285714285715,0.0,0.0,174.38,0.3216220714140425,0.1832,0.1832,0.5925,0.6496815286624205,0.3348498597471645,HAC_16914_-27135
"London Borough of Hackney, London, UK",3.2026170851440834,0.019601006665539926,0.4044,0.2092405735528412,8,0.35714285714285715,0.6338500855848075,0.5579594760046717,43.21,0.07906950942140202,0.5656,0.5656,0.53,0.4904458598726115,0.48029537475422046,HAC_16509_-27018
"London Borough of Hackney, London, UK",6.2288965941891705,0.03812277284974517,0.6193,0.4945565586829527,7,0.2857142857142857,0.3201248681932588,0.28179644962637906,166.13,0.3063666118086503,0.6811,0.6811,0.67,0.8471337579617836,0.3947743349710708,HAC_16497_-27033
"London Borough of Hackney, London, UK",15.187000305181062,0.09294913700181502,0.5967,0.46455124800849706,11,0.5714285714285714,0.4412170959987944,0.3883903548907099,148.2,0.2732114129329315,0.6262,0.6262,0.63,0.7452229299363058,0.42757946395125834,HAC_16499_-27032
"London Borough of Hackney, London, UK",0.0,0.0,0.8707,0.8283324482209241,8,0.35714285714285715,0.1232698704624115,0.10851081966315888,178.18,0.328648828565617,0.2966,0.2966,0.4925,0.3949044585987261,0.3568372338375777,HAC_16882_-27042
"London Borough of Hackney, London, UK",0.0,0.0,0.8087,0.7460169941582581,8,0.35714285714285715,0.1133416391853289,0.0997712914261259,208.41,0.3845485308530114,0.3572,0.3572,0.4775,0.3566878980891719,0.3909994098189291,HAC_16885_-27041
"London Borough of Hackney, London, UK",0.0,0.0,0.7423,0.6578597981943706,8,0.35714285714285715,0.0578083321258978,0.05088696433938458,29.81,0.05429094472900756,0.3811,0.3811,0.5925,0.6496815286624205,0.2906096248157799,HAC_16890_-26866
"London Borough of Hackney, London, UK",0.0,0.0,0.6608,0.5496548061603824,6,0.21428571428571427,0.2785904046254613,0.2452348902679987,48.7,0.08922132435880842,0.5382,0.5382,0.4925,0.3949044585987261,0.37655928562251634,HAC_16738_-26750
"London Borough of Hackney, London, UK",5.116043249336483,0.031311766335288704,0.7049,0.6082049920339883,9,0.42857142857142855,0.3459556818050082,0.30453455056753237,5.5,0.009338190425118808,0.4832,0.4832,0.5475,0.535031847133758,0.3469399729193915,HAC_16836_-26865
"London Borough of Hackney, London, UK",0.0,0.0,0.7812,0.709506107275624,7,0.2857142857142857,0.1895314845806175,0.16683895802494084,35.78,0.06533035004345494,0.4839,0.4839,0.5075,0.4331210191082801,0.3301912009084533,HAC_16840_-26866
"London Borough of Hackney, London, UK",35.86627730620578,0.21951270534592018,0.7972,0.7307488050982475,8,0.35714285714285715,0.0,0.0,22.66,0.041069546404334405,0.5573,0.5573,0.5025,0.4203821656050954,0.2591373030954178,HAC_16961_-27119
"London Borough of Hackney, London, UK",71.73340860734115,0.43903063740482606,0.8203,0.7614179500796602,8,0.35714285714285715,0.2330029032719418,0.2051055616679969,2.5,0.0037907505686125853,0.6703,0.6703,0.53,0.4904458598726115,0.22972693193821603,HAC_16959_-27119
"London Borough of Hackney, London, UK",123.61002556044588,0.7565315710631878,0.7936,0.7259691980881572,10,0.5,0.0390391875232663,0.03436504168652568,28.98,0.05275615303537418,0.6563,0.6563,0.5475,0.535031847133758,0.16041591795532695,HAC_16962_-27119
"London Borough of Hackney, London, UK",13.445451982598488,0.08229032285957887,0.8046,0.7405735528412108,7,0.2857142857142857,0.0,0.0,31.08,0.05663936093492853,0.4922,0.4922,0.5025,0.4203821656050954,0.2813204729665336,HAC_16962_-27119
"London Borough of Hackney, London, UK",119.89556347704078,0.7337979147689502,0.7727,0.6982209240573554,10,0.5,0.0,0.0,22.31,0.040422345087742007,0.6319,0.6319,0.4675,0.3312101910828026,0.1801724551595601,HAC_16961_-27118
"London Borough of Hackney, London, UK",78.51059064038806,0.48050908664545816,0.8003,0.7348645778013808,7,0.2857142857142857,0.0,0.0,18.19,0.03280386101814013,0.5906,0.5906,0.5025,0.4203821656050954,0.19875655414647228,HAC_16961_-27117
"London Borough of Hackney, London, UK",33.54220910527276,0.2052886894593603,0.7858,0.7156133828996283,8,0.35714285714285715,0.0,0.0,26.46,0.04809630355590895,0.5027,0.5027,0.5025,0.4203821656050954,0.26195057518606385,HAC_16962_-27118
"London Borough of Hackney, London, UK",7.588437712762802,0.04644358480408422,0.792,0.7238449283058949,8,0.35714285714285715,0.1815967654696621,0.15985425956377675,54.12,0.09924369903289632,0.3331,0.3331,0.5475,0.535031847133758,0.3057004200825812,HAC_16972_-27102
"London Borough of Hackney, London, UK",0.0,0.0,0.7304,0.6420605416887946,8,0.35714285714285715,0.2597384298891276,0.22864005469921703,62.09,0.11398139758501452,0.0462,0.0462,0.5925,0.6496815286624205,0.30750810497037606,HAC_16629_-26847
"London Borough of Hackney, London, UK",0.0,0.0,0.7569,0.6772437599575146,10,0.5,0.2680918316219312,0.2359933070844263,24.09,0.04371382606926904,0.0273,0.0273,0.5925,0.6496815286624205,0.29743843539664916,HAC_16625_-26848
"London Borough of Hackney, London, UK",0.0,0.0,0.7462,0.6630377057886351,8,0.35714285714285715,0.2676207999664348,0.2355786718549621,33.79,0.06165054827197248,0.037,0.037,0.5925,0.6496815286624205,0.2933211129298397,HAC_16624_-26851
"London Borough of Hackney, London, UK",0.0,0.0,0.7567,0.6769782262347318,7,0.2857142857142857,0.1353453536556569,0.1191405102291704,164.35,0.30307513082712334,0.4318,0.4318,0.5475,0.535031847133758,0.36517579939987216,HAC_16829_-26967
"London Borough of Hackney, London, UK",0.0,0.0,0.7574,0.6779075942644716,7,0.2857142857142857,0.2369882517646836,0.20861374602779645,126.36,0.23282605077756616,0.5,0.5,0.53,0.4904458598726115,0.3741383429365776,HAC_16832_-26963
"London Borough of Hackney, London, UK",0.0,0.0,0.6313,0.5104885820499203,8,0.35714285714285715,0.3003707966933122,0.2644075249677985,57.48,0.10545683167218328,0.3302,0.3302,0.525,0.4777070063694268,0.3744373347953154,HAC_16556_-27086
"London Borough of Hackney, London, UK",5.192196691101876,0.031777848942095295,0.8045,0.7404407859798194,10,0.5,0.138579074519477,0.12198705902636393,60.88,0.11174393017622368,0.0577,0.0577,0.4775,0.3566878980891719,0.3138017692768104,HAC_16569_-27049
"London Borough of Hackney, London, UK",8.381916677946819,0.051299921378844586,0.7734,0.699150292087095,8,0.35714285714285715,0.1993667828611154,0.17549668009477876,32.88,0.059967824848832264,0.1352,0.1352,0.4775,0.3566878980891719,0.30750786226036714,HAC_16569_-27046
"London Borough of Hackney, London, UK",0.0,0.0,0.6675,0.5585501858736059,8,0.35714285714285715,0.2373994333483665,0.20897569700988522,44.79,0.08199116107916196,0.2529,0.2529,0.4925,0.3949044585987261,0.3562774486741647,HAC_16716_-27021
"London Borough of Hackney, London, UK",0.0,0.0,0.6675,0.5585501858736059,8,0.35714285714285715,0.2373994333483665,0.20897569700988522,44.79,0.08199116107916196,0.2529,0.2529,0.4925,0.3949044585987261,0.3562774486741647,HAC_16716_-27021
"London Borough of Hackney, London, UK",0.0,0.0,0.6545,0.5412904938927243,8,0.35714285714285715,0.5213592027866457,0.45893708025401675,55.11,0.10107435418554338,0.2644,0.2644,0.4925,0.3949044585987261,0.4048003303145786,HAC_16715_-27021
"London Borough of Hackney, London, UK",4.773312179005848,0.02921414622790825,0.7411,0.6562665958576739,12,0.6428571428571429,0.2859083396093764,0.2516766519115178,51.16,0.0937702250411435,0.2219,0.2219,0.4925,0.3949044585987261,0.3635001590980533,HAC_16715_-27019
"London Borough of Hackney, London, UK",0.0,0.0,0.6545,0.5412904938927243,8,0.35714285714285715,0.5213592027866457,0.45893708025401675,55.11,0.10107435418554338,0.2644,0.2644,0.4925,0.3949044585987261,0.4048003303145786,HAC_16715_-27021
"London Borough of Hackney, London, UK",0.0,0.0,0.6863,0.5835103558151885,12,0.6428571428571429,0.3329606437985135,0.2930954031071753,68.2,0.12527968342609885,0.3392,0.3392,0.5925,0.6496815286624205,0.37481163230402564,HAC_16714_-27017
"London Borough of Hackney, London, UK",3.954009656644988,0.02419976149974884,0.6946,0.5945300053106745,10,0.5,0.2744505835947108,0.2415907283035185,40.83,0.07466854046857375,0.3152,0.3152,0.5925,0.6496815286624205,0.33442497378850533,HAC_16717_-27017
"London Borough of Hackney, London, UK",4.773312179005848,0.02921414622790825,0.7411,0.6562665958576739,12,0.6428571428571429,0.2859083396093764,0.2516766519115178,51.16,0.0937702250411435,0.2219,0.2219,0.4925,0.3949044585987261,0.3635001590980533,HAC_16715_-27019
"London Borough of Hackney, London, UK",0.0,0.0,0.7449,0.661311736590547,8,0.35714285714285715,0.1624813689116182,0.14302754155945988,313.96,0.5797259564710886,0.2959,0.2959,0.4775,0.3566878980891719,0.45339252160833776,HAC_16807_-27009
"London Borough of Hackney, London, UK",19.44459188745555,0.11900691374022722,0.5452,0.3961763143919278,7,0.2857142857142857,0.3465788354773202,0.30508309430741815,41.15,0.07526026738660108,0.4837,0.4837,0.53,0.4904458598726115,0.3687936301268501,HAC_16770_-26838
"London Borough of Hackney, London, UK",10.892397953466611,0.0666648429123731,0.577,0.43839617631439187,6,0.21428571428571427,0.3533783131562945,0.31106847332549564,42.28,0.0773498030658851,0.5127,0.5127,0.53,0.4904458598726115,0.3726548765015688,HAC_16770_-26838
"London Borough of Hackney, London, UK",10.502059994506212,0.06427585392868014,0.5885,0.4536643653744026,7,0.2857142857142857,0.4074508148205678,0.3586668966451419,46.7,0.0855230311211376,0.4387,0.4387,0.53,0.4904458598726115,0.38011723881570847,HAC_16772_-26839
"London Borough of Hackney, London, UK",32.25527773000557,0.19741227158170763,0.6294,0.5079660116834838,6,0.21428571428571427,0.1924405862741716,0.16939975417137057,54.36,0.09968749422141682,0.4667,0.4667,0.5475,0.535031847133758,0.3049332575309276,HAC_16770_-26836
"London Borough of Hackney, London, UK",30.96094245595896,0.1894905395545741,0.605,0.47557089750398296,7,0.2857142857142857,0.0779922805566548,0.06865429694097289,58.92,0.10811960280330628,0.4605,0.4605,0.4875,0.38216560509554137,0.3207336035572419,HAC_16770_-26836
"London Borough of Hackney, London, UK",10.927421938416352,0.06687920052809872,0.6374,0.5185873605947955,7,0.2857142857142857,0.2978743570336274,0.2622099829999532,61.11,0.11216923389855582,0.4483,0.4483,0.53,0.4904458598726115,0.36045810502713344,HAC_16769_-26834
"London Borough of Hackney, London, UK",0.0,0.0,0.7397,0.6544078597981944,8,0.35714285714285715,0.2534552315279687,0.22310914108895682,72.52,0.1332679968194678,0.1946,0.1946,0.53,0.4904458598726115,0.3390054510041671,HAC_16615_-26863
"London Borough of Hackney, London, UK",0.0,0.0,0.5982,0.466542750929368,10,0.5,0.0599562236803371,0.052777689723012326,58.36,0.10708408069675844,0.5069,0.5069,0.585,0.6305732484076433,0.3552110489837508,HAC_16718_-26857
"London Borough of Hackney, London, UK",0.0,0.0,0.7308,0.6425916091343601,8,0.35714285714285715,0.2247962262390617,0.1978814666948446,14.25,0.025518223339928627,0.414,0.414,0.53,0.4904458598726115,0.33002381064372327,HAC_16721_-26853
"London Borough of Hackney, London, UK",7.827246176304224,0.047905166429741526,0.686,0.5831120552310144,8,0.35714285714285715,0.0482963653489376,0.04251386142538891,43.67,0.07992011686606632,0.5428,0.5428,0.4675,0.3312101910828026,0.3447062688861119,HAC_16992_-26972
"London Borough of Hackney, London, UK",0.0,0.0,0.636,0.516728624535316,7,0.2857142857142857,0.1327151742330356,0.11682524110509976,31.54,0.057489968379592825,0.519,0.519,0.5075,0.4331210191082801,0.353639669920005,HAC_16991_-26972
"London Borough of Hackney, London, UK",8.06591972909228,0.04936592235987993,0.6295,0.5080987785448751,6,0.21428571428571427,0.3069084101874057,0.2701623926919545,62.58,0.11488747942824387,0.4922,0.4922,0.53,0.4904458598726115,0.36602079148690425,HAC_16993_-26971
"London Borough of Hackney, London, UK",3.997359316443831,0.024465074819473354,0.6125,0.4855284121083378,7,0.2857142857142857,0.3165031561928567,0.2786083637115215,67.76,0.1244660589138113,0.5,0.5,0.53,0.4904458598726115,0.3856236774154873,HAC_16994_-26972
"London Borough of Hackney, London, UK",22.83705100924645,0.13976981236062336,0.6183,0.4932288900690387,8,0.35714285714285715,0.1779953023494523,0.15668399813902925,50.12,0.09184711255755469,0.5,0.5,0.5075,0.4331210191082801,0.342413898673414,HAC_16993_-26972
"London Borough of Hackney, London, UK",9.183907541945317,0.05620835340584398,0.6472,0.5315985130111524,7,0.2857142857142857,0.3575707584605032,0.3147589588808558,55.4,0.10161060670500564,0.5053,0.5053,0.5875,0.6369426751592357,0.3539544448858109,HAC_16993_-26970
"London Borough of Hackney, London, UK",9.890370633117922,0.060532125930279006,0.8188,0.7594264471587892,8,0.35714285714285715,0.1849174896931347,0.1627773948442198,50.7,0.09291961759647924,0.5,0.5,0.5475,0.535031847133758,0.3088567457874094,HAC_16758_-26654
"London Borough of Hackney, London, UK",6.86785293014119,0.04203338316219252,0.9223,0.8968401486988847,7,0.2857142857142857,0.0,0.0,84.99,0.15632685515634534,0.5,0.5,0.53,0.4904458598726115,0.2809767025934057,HAC_16759_-26651
"London Borough of Hackney, London, UK",9.45665825581142,0.05787767209689809,0.8387,0.7858470525756771,7,0.2857142857142857,0.0,0.0,43.57,0.07973520220418277,0.5,0.5,0.57,0.592356687898089,0.26635956798857724,HAC_16757_-26654
"London Borough of Hackney, London, UK",6.695264118093819,0.040977086275802196,0.7967,0.7300849707912904,7,0.2857142857142857,7.494085184032955e-05,6.5968214527565e-05,62.57,0.11486898796205551,0.5,0.5,0.515,0.45222929936305734,0.30178168235009956,HAC_16756_-26652
"London Borough of Hackney, London, UK",4.956605279286109,0.03033595666756599,0.7559,0.6759160913436006,10,0.5,0.2045826467060292,0.18008805071064726,5.27,0.008912886702786664,0.2857,0.2857,0.5775,0.6114649681528663,0.2986719600486863,HAC_16719_-26939
"London Borough of Hackney, London, UK",13.669893331286726,0.0836639733006721,0.6811,0.5766064790228359,10,0.5,0.2339506907564281,0.20593987094748503,49.06,0.08988701714158916,0.3181,0.3181,0.53,0.4904458598726115,0.340013285619719,HAC_16718_-26946
"London Borough of Hackney, London, UK",51.16630824693066,0.3131536247812274,0.7288,0.6399362719065321,12,0.6428571428571429,0.0055905318164155,0.004921179745517735,58.97,0.10821206013424804,0.3178,0.3178,0.5225,0.4713375796178343,0.2644133815696541,HAC_16721_-26947
"London Borough of Hackney, London, UK",8.973011241150914,0.05491760284537764,0.7278,0.6386086032926181,11,0.5714285714285714,0.1671571211393348,0.14714346789951455,45.05,0.08247193920005917,0.3648,0.3648,0.53,0.4904458598726115,0.33543723579486673,HAC_16722_-26947
