osm_id,name,highway,waterway,aerialway,barrier,man_made,railway,z_order,other_tags,lanes,maxspeed,oneway,sidewalk,cycleway,width,service,access,surface,smoothness,lit,bridge,tunnel,layer,ref,junction,oneway:cycleway,cycleway:both,cycleway:left,cycleway:right,foot,motor_vehicle,bicycle,footway,borough,longitude,latitude,location_id,lighting,connectivity,enclosure,visibility_blocked_ratio,visibility,public_transport_proximity_m,dominant_land_use_score,geometry,sidewalk_score,cycleway_score,speed_score,lane_penalty,highway_type_score,pedestrian_priority_score
878731924,Avinguda de Roma,footway,,,,,,0,"""crossing""=>""uncontrolled"",""footway""=>""crossing"",""name:ca""=>""Avinguda de Roma"",""name:etymology:wikidata""=>""Q220""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1486017,41.3829774,eixample_007514,0.0,4.0,1.0,1.0,0.0,144.96,0.5,"LINESTRING (428815.990664 4581619.163096, 428809.814607 4581623.78707, 428807.664601 4581625.395911)",0.5,0.2,0.5,0.5,1.0,0.53
878731925,Avinguda de Roma,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Avinguda de Roma"",""name:etymology:wikidata""=>""Q220""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1488095,41.3828568,eixample_007515,0.0,4.0,1.0,1.0,0.0,142.26,0.4949,"LINESTRING (428835.853006 4581604.900606, 428830.306141 4581608.030591, 428822.297606 4581612.539317)",0.5,0.2,0.5,0.5,1.0,0.53
878731926,Avinguda de Roma,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Avinguda de Roma"",""name:etymology:wikidata""=>""Q220""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1489359,41.3827657,eixample_007516,0.0,3.0,0.0,0.0,1.0,140.75,0.4979,"LINESTRING (428841.45985 4581594.253361, 428839.094638 4581599.494959, 428837.486435 4581602.630672)",0.5,0.2,0.5,0.5,1.0,0.53
878731927,Avinguda de Roma,footway,,,,,,0,"""crossing""=>""uncontrolled"",""footway""=>""crossing"",""name:ca""=>""Avinguda de Roma"",""name:etymology:wikidata""=>""Q220""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1485226,41.3827622,eixample_007517,0.0,3.0,1.0,1.0,0.0,120.76,0.4982,"LINESTRING (428819.609612 4581582.365787, 428816.127941 4581586.319318, 428807.205599 4581595.700115, 428798.076395 4581607.003761, 428792.987945 4581613.382426, 428791.129211 4581615.698996)",0.5,0.2,0.5,0.5,1.0,0.53
878731929,Carrer de Rocafort,footway,,,,,,0,"""crossing""=>""uncontrolled"",""footway""=>""crossing"",""name:ca""=>""Carrer de Rocafort"",""name:etymology:wikidata""=>""Q2898979""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1484267,41.3829805,eixample_007518,75.28145587265598,3.0,0.0,0.0,1.0,139.46,0.4978,"LINESTRING (428805.724979 4581627.990844, 428797.387781 4581622.876598, 428792.426407 4581620.060799, 428788.566592 4581617.867043)",0.5,0.2,1.0,0.2,0.75,0.6525
878731930,Carrer de Rocafort,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Rocafort"",""name:etymology:wikidata""=>""Q2898979""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1480805,41.383245,eixample_007519,187.19901722630988,2.0,0.0,0.0,1.0,161.23,0.4998,"LINESTRING (428771.422383 4581656.829149, 428769.150829 4581652.876633, 428764.685798 4581649.511931)",0.5,0.2,0.5,0.5,1.0,0.53
878731931,Carrer del Rosselló,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer del Rosselló""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1458195,41.3846253,eixample_007520,0.0,4.0,0.0,0.0,1.0,46.1,0.5,"LINESTRING (428585.117372 4581803.189729, 428583.604781 4581804.981106, 428576.763547 4581811.654782)",0.5,0.2,0.5,0.5,1.0,0.53
878731932,Carrer del Rosselló,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer del Rosselló"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1462584,41.384944,eixample_007521,0.0,6.0,0.0,0.0,1.0,11.47,0.4956,"LINESTRING (428622.142834 4581838.687351, 428619.207533 4581840.359501, 428615.061824 4581848.183497)",0.5,0.2,0.5,0.5,1.0,0.53
878731933,Carrer de Rocafort,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Rocafort"",""name:etymology:wikidata""=>""Q2898979""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1462673,41.3846298,eixample_007522,0.0,2.0,0.0,0.0,1.0,39.84,0.4997,"LINESTRING (428623.012009 4581811.476616, 428618.121615 4581807.372298, 428614.382109 4581802.956865)",0.5,0.2,0.5,0.5,1.0,0.53
878731934,Jardins de Montserrat,footway,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1458983,41.3854435,eixample_007523,0.0,3.0,1.0,1.0,0.0,54.8,0.4857,"LINESTRING (428597.844602 4581938.131436, 428609.329133 4581926.626661, 428599.378907 4581913.090311, 428577.105392 4581882.810089, 428587.911209 4581852.492507, 428586.602302 4581849.496514)",0.5,0.2,0.5,0.5,1.0,0.53
878731935,Carrer de Còrsega,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Còrsega"",""name:etymology:wikidata""=>""Q14112""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1450981,41.385801,eixample_007524,0.0,2.0,0.0,0.0,1.0,125.9,0.5,"LINESTRING (428527.808367 4581933.314915, 428522.7856 4581937.827843, 428516.301885 4581944.275995)",0.5,0.2,0.5,0.5,1.0,0.53
878731936,Carrer de Còrsega,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Còrsega"",""name:etymology:wikidata""=>""Q14112""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1446848,41.385483,eixample_007525,0.0,6.0,0.0,0.0,1.0,132.97,0.4998,"LINESTRING (428491.369711 4581897.967419, 428488.136542 4581902.496017, 428482.379032 4581908.8149)",0.5,0.2,0.5,0.5,1.0,0.53
878731937,Carrer de Rocafort,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Rocafort"",""name:etymology:wikidata""=>""Q2898979""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1451586,41.385472,eixample_007526,0.0,2.0,0.0,0.0,1.0,97.99,0.4964,"LINESTRING (428530.290925 4581906.943167, 428525.706143 4581900.759648, 428522.363136 4581898.394392)",0.5,0.2,0.5,0.5,1.0,0.53
878731938,Carrer de Rocafort,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Rocafort"",""name:etymology:wikidata""=>""Q2898979""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1446997,41.3857985,eixample_007527,0.0,2.0,0.0,0.0,1.0,135.2,0.4998,"LINESTRING (428494.439784 4581943.847752, 428487.969232 4581938.07147, 428483.136637 4581933.045128)",0.5,0.2,0.5,0.5,1.0,0.53
878731939,Carrer de Rocafort,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dashes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Rocafort"",""name:etymology:wikidata""=>""Q2898979""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1439875,41.386336,eixample_007528,0.0,4.0,0.0,0.0,1.0,84.61,0.5,"LINESTRING (428433.705665 4582002.904362, 428427.347015 4581996.60519, 428425.708754 4581994.978139)",0.5,0.2,0.5,0.5,1.0,0.53
878731940,Carrer de París,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de París"",""name:etymology:wikidata""=>""Q90"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1443381,41.3870349,eixample_007529,0.0,5.0,0.1804478181781331,0.1804478181781331,0.4683155324696382,93.04,0.4638,"LINESTRING (428484.851672 4582122.888409, 428484.782626 4582121.823208, 428483.051892 4582099.812064, 428482.26162 4582098.531924, 428471.322042 4582088.114335, 428423.923 4582039.363121, 428422.700356 4582038.331524)",0.5,0.2,0.5,0.5,1.0,0.53
878731941,Carrer de París,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de París"",""name:etymology:wikidata""=>""Q90"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1445075,41.3869712,eixample_007530,0.0,6.0,0.1775079131489272,0.1775079131489272,0.469995478200613,90.55,0.4678,"LINESTRING (428517.957988 4582087.554134, 428516.368146 4582089.135334, 428495.747582 4582089.916169, 428493.124451 4582087.621545, 428478.108537 4582073.39146, 428434.637534 4582028.676179)",0.5,0.2,0.5,0.5,1.0,0.53
878731942,Carrer de París,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dashes"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de París"",""surface""=>""asphalt""",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1439795,41.386651,eixample_007531,0.0,4.0,0.0,0.0,1.0,88.44,0.5,"LINESTRING (428433.296221 4582030.02178, 428429.230591 4582034.070102, 428426.11726 4582037.176371, 428425.471468 4582037.826721)",0.5,0.2,0.5,0.5,1.0,0.53
878731943,Carrer de Rocafort,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dashes"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Rocafort"",""name:etymology:wikidata""=>""Q2898979"",""surface""=>""asphalt""",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1435742,41.3866384,eixample_007532,0.0,4.0,0.0,0.0,1.0,56.74,0.5,"LINESTRING (428399.049772 4582036.278008, 428393.579661 4582031.04707, 428391.899814 4582029.442643)",0.5,0.2,0.5,0.5,1.0,0.53
878731944,Carrer de Rocafort,footway,,,,,,0,"""crossing""=>""uncontrolled"",""crossing:markings""=>""dashes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Rocafort"",""name:etymology:wikidata""=>""Q2898979"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1431005,41.386995,eixample_007533,0.0,4.0,1.0,1.0,0.0,67.54,0.4807,"LINESTRING (428357.176325 4582080.470844, 428356.100269 4582071.432587, 428355.353087 4582065.211225)",0.5,0.2,0.5,0.5,1.0,0.53
878737001,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.147654,41.3851981,eixample_007534,8.02342865249554,6.0,0.6178049021239367,0.6178049021239367,0.2501072215139883,32.99,0.4743,"LINESTRING (428682.460319 4581895.873035, 428686.215152 4581898.456368, 428706.794515 4581898.531417, 428707.986604 4581897.309469, 428712.953448 4581892.197665, 428752.152072 4581852.030326, 428765.690684 4581838.484879, 428769.001924 4581834.222112, 428767.924861 4581814.824791, 428766.070078 4581812.433692)",0.5,0.2,0.5,0.5,1.0,0.53
878737002,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1477713,41.3852405,eixample_007535,7.694207758801073,6.0,0.5625258271132393,0.5625258271132393,0.2868683100896791,35.8,0.4737,"LINESTRING (428714.05194 4581934.155918, 428711.014437 4581931.387867, 428710.802635 4581909.861376, 428714.510176 4581904.240126, 428725.831592 4581893.980674, 428765.695522 4581852.585544, 428774.303706 4581846.161149, 428797.55972 4581845.45515, 428801.398031 4581845.472947)",0.5,0.2,0.5,0.5,1.0,0.53
878737003,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.1485409,41.3847852,eixample_007536,20.867670663340025,6.0,0.4534223282297709,0.4534223282297709,0.3416110448563931,48.17,0.481,"LINESTRING (428808.436153 4581808.608708, 428808.934163 4581833.763035, 428809.963064 4581837.205934)",0.5,0.2,0.5,0.5,1.0,0.53
878737004,Carrer de Mallorca,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Mallorca""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1496688,41.3840833,eixample_007537,12.543036158331,7.0,0.0,0.0,1.0,58.58,0.5,"LINESTRING (428905.127112 4581741.408223, 428903.056186 4581743.404862, 428899.394933 4581746.949309)",0.5,0.2,0.5,0.5,1.0,0.53
878737005,Carrer de Mallorca,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Mallorca""",,,,,,,,,,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1500336,41.3844792,eixample_007538,0.0,6.0,0.9570756562937732,0.9570756562937732,0.0258970399434248,3.87,0.4718,"LINESTRING (428953.775005 4581834.950553, 428955.417804 4581830.226809, 428955.246643 4581811.064853, 428953.872081 4581808.18047, 428906.858629 4581761.920527, 428895.563653 4581751.061676)",0.5,0.2,0.5,0.5,1.0,0.53
878737006,Carrer de Mallorca,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Mallorca""",,,,,,,,,,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1501794,41.3844116,eixample_007539,0.0,6.0,0.7724335936453869,0.7724335936453869,0.1354114153515053,8.91,0.4711,"LINESTRING (428990.42764 4581797.629649, 428986.500615 4581798.800633, 428963.001389 4581797.743043, 428923.406951 4581758.493922, 428905.127112 4581741.408223)",0.5,0.2,0.5,0.5,1.0,0.53
878737007,Carrer de Mallorca,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Mallorca""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.1489209,41.383469,eixample_007540,22.163133596207157,6.0,1.0,1.0,0.0,151.1,0.4783,"LINESTRING (428866.075275 4581703.830622, 428858.177883 4581695.803026, 428812.006509 4581649.424379)",0.5,0.2,0.5,0.5,1.0,0.53
878737008,Carrer de Mallorca,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Mallorca""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.1487972,41.3835561,eixample_007541,21.77419175497074,6.0,0.7632784244977908,0.7632784244977908,0.1560801596717862,151.31,0.4721,"LINESTRING (428856.639852 4581713.749338, 428842.276754 4581699.578714, 428800.954069 4581659.025966)",0.5,0.2,0.5,0.5,1.0,0.53
878737009,Carrer de Mallorca,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dots"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Mallorca""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1491828,41.3837596,eixample_007542,7.30147229125205,6.0,0.0,0.0,1.0,112.63,0.4999,"LINESTRING (428856.639852 4581713.749338, 428860.204659 4581709.750597, 428863.863405 4581705.950788, 428866.075275 4581703.830622)",0.5,0.2,0.5,0.5,1.0,0.53
878737010,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1492074,41.3840927,eixample_007543,8.366608737296442,2.0,0.0,0.0,1.0,86.75,0.4967,"LINESTRING (428868.28126 4581749.664016, 428864.138282 4581745.874181, 428860.276484 4581743.469453, 428858.598019 4581742.853067)",0.5,0.2,0.5,0.5,1.0,0.53
878737011,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.1490338,41.3842967,eixample_007544,4.480498770090882,6.0,0.6347120507205671,0.6347120507205671,0.2311564042068018,91.76,0.4704,"LINESTRING (428808.436153 4581808.608708, 428809.620349 4581807.431267, 428856.903317 4581761.022977, 428868.28126 4581749.664016, 428892.757376 4581749.70135, 428895.563653 4581751.061676)",0.5,0.2,0.5,0.5,1.0,0.53
878737012,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.1488062,41.3843314,eixample_007545,10.728358974971243,6.0,0.488235619492907,0.488235619492907,0.3192021898756105,103.31,0.4726,"LINESTRING (428776.377321 4581802.761647, 428799.665867 4581802.799234, 428801.821489 4581801.767686, 428840.970824 4581761.590237, 428858.598019 4581742.853067, 428861.684943 4581739.580707, 428861.205712 4581718.023545, 428856.639852 4581713.749338)",0.5,0.2,0.5,0.2,0.85,0.5675
878737013,Carrer de Calàbria,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dots"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1496538,41.3837605,eixample_007546,0.0,2.0,0.0,0.0,1.0,89.21,0.5,"LINESTRING (428906.08725 4581713.130777, 428900.579284 4581708.288435, 428897.398095 4581705.366275, 428895.354613 4581703.343391)",0.5,0.2,0.5,0.5,1.0,0.53
878737014,Carrer de Calàbria,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1498553,41.3836045,eixample_007547,0.0,6.0,0.0,0.0,1.0,99.73,0.4997,"LINESTRING (428923.03738 4581695.244236, 428917.366977 4581690.892003, 428914.079814 4581688.248448, 428911.694825 4581686.362145)",0.5,0.2,0.5,0.5,1.0,0.53
878737015,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.1497082,41.3838135,eixample_007548,9.069897301481808,6.0,0.3330213950705912,0.3330213950705912,0.4234784793202595,81.22,0.4806,"LINESTRING (428905.127112 4581741.408223, 428902.894684 4581738.876456, 428902.148259 4581718.199047, 428906.08725 4581713.130777, 428923.03738 4581695.244236)",0.5,0.2,0.5,0.5,1.0,0.53
878737016,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.149543,41.383743,eixample_007549,7.312383310444039,6.0,0.0,0.0,1.0,95.1,0.4809,"LINESTRING (428866.075275 4581703.830622, 428870.453749 4581706.052634, 428892.199787 4581706.516475, 428895.354613 4581703.343391, 428911.694825 4581686.362145)",0.5,0.2,0.5,0.5,1.0,0.53
878737017,Avinguda de Roma,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Avinguda de Roma""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.1491653,41.3832834,eixample_007550,18.928404010074072,5.0,1.0,1.0,0.0,155.11,0.4913,"LINESTRING (428805.724979 4581627.990844, 428819.149598 4581633.432622, 428910.924334 4581684.537723, 428911.694825 4581686.362145)",0.5,0.2,0.5,0.5,1.0,0.53
878737018,Avinguda de Roma,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Avinguda de Roma"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Eixample,2.1505732,41.3838936,eixample_007551,0.0,6.0,0.6825850294493016,0.6825850294493016,0.1968464933647742,62.14,0.4878,"LINESTRING (429028.677943 4581757.761827, 429026.366023 4581751.378091, 429021.336825 4581746.741925, 428980.129039 4581723.751866, 428969.854307 4581718.012447, 428931.413156 4581695.783845, 428923.03738 4581695.244236)",0.5,0.2,1.0,0.5,1.0,0.63
878737019,Avinguda de Roma,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Avinguda de Roma"",""surface""=>""concrete:plates""",,,,,,,,,concrete:plates,,,,,,,,,,,,,,,sidewalk,Eixample,2.1508901,41.3835978,eixample_007552,0.0,6.0,0.682748248937985,0.682748248937985,0.2080339351226328,26.91,0.4923,"LINESTRING (429052.296948 4581717.238056, 428980.167266 4581675.609259, 428960.576506 4581664.698386, 428959.749862 4581657.145406)",0.5,0.2,0.5,0.5,1.0,0.53
878737020,Avinguda de Roma,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Avinguda de Roma"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Eixample,2.1497664,41.3830793,eixample_007553,0.0,5.0,0.3825963405145255,0.3825963405145255,0.4048548586789996,131.78,0.4819,"LINESTRING (428882.907731 4581617.728826, 428915.626129 4581636.182813, 428935.805054 4581647.365372)",0.5,0.2,0.5,0.5,1.0,0.53
878737021,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.1501576,41.3835588,eixample_007554,0.0,4.0,0.0,0.0,1.0,87.39,0.5,"LINESTRING (428946.39305 4581682.479983, 428940.800844 4581686.953782, 428938.726626 4581688.617355)",0.5,0.2,0.5,0.5,1.0,0.53
878737022,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""traffic_island"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,,,,,,,,,,,,,,traffic_island,Eixample,2.1498781,41.3834429,eixample_007555,0.0,4.0,0.0,0.0,1.0,111.62,0.5,"LINESTRING (428922.274449 4581668.615827, 428918.692236 4581673.403014, 428915.852963 4581677.205858)",0.5,0.2,0.5,0.5,1.0,0.53
878737023,,footway,,,,,,0,"""footway""=>""sidewalk""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.150432,41.3833366,eixample_007556,0.0,3.0,0.2718580004524484,0.2718580004524484,0.4774701636377387,69.35,0.4869,"LINESTRING (428969.861122 4581656.435622, 428965.120543 4581660.778921, 428960.576506 4581664.698386)",0.5,0.2,0.5,0.5,1.0,0.53
878737024,Avinguda de Roma,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Avinguda de Roma""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1502897,41.3834521,eixample_007557,0.0,4.0,0.0,0.0,1.0,77.41,0.4992,"LINESTRING (428960.576506 4581664.698386, 428959.486086 4581666.063631, 428957.817557 4581668.167338, 428950.944626 4581676.772866, 428946.39305 4581682.479983)",0.5,0.2,0.5,0.5,1.0,0.53
878737025,Avinguda de Roma,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Avinguda de Roma""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1500673,41.3836181,eixample_007558,0.0,3.0,0.0,0.0,1.0,95.1,0.4971,"LINESTRING (428938.726626 4581688.617355, 428935.156866 4581692.116474, 428931.413156 4581695.783845)",0.5,0.2,0.5,0.5,1.0,0.53
878737026,Avinguda de Roma,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Avinguda de Roma""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1498093,41.3835141,eixample_007559,0.0,3.0,0.0,0.0,1.0,110.38,0.5,"LINESTRING (428915.852963 4581677.205858, 428913.767823 4581680.312925, 428910.924334 4581684.537723)",0.5,0.2,0.5,0.5,1.0,0.53
878737027,Avinguda de Roma,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Avinguda de Roma""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1499586,41.3833551,eixample_007560,0.0,4.0,0.0,0.0,1.0,106.67,0.5,"LINESTRING (428929.140447 4581657.601006, 428925.608416 4581663.242622, 428922.274449 4581668.615827)",0.5,0.2,0.7126,0.4,0.45,0.51
878737028,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Eixample,2.1502736,41.383224,eixample_007561,0.0,5.0,0.113231390190373,0.113231390190373,0.5814876129899194,86.38,0.4943,"LINESTRING (428935.805054 4581647.365372, 428946.170146 4581652.926212, 428948.616957 4581651.736414, 428965.914925 4581633.480173)",0.5,0.2,0.5,0.5,1.0,0.53
878737029,Carrer de València,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de València"",""name:etymology:wikidata""=>""Q8818""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1504329,41.3830009,eixample_007562,0.0,2.0,0.0,0.0,1.0,90.01,0.5,"LINESTRING (428969.321707 4581618.468948, 428965.790567 4581622.500612, 428962.32371 4581626.265177, 428960.451122 4581628.026693)",0.5,0.2,0.5,0.5,1.0,0.53
878737030,,footway,,,,,,0,"""footway""=>""sidewalk"",""surface""=>""concrete:plates""",,,,,,,,,concrete:plates,,,,,,,,,,,,,,,sidewalk,Eixample,2.1504959,41.3832922,eixample_007563,0.0,5.0,0.8016263407257949,0.8016263407257949,0.1300810880486591,66.35,0.4986,"LINESTRING (428979.027579 4581646.353151, 428969.861122 4581656.435622, 428959.749862 4581657.145406)",0.5,0.2,0.5,0.5,1.0,0.53
878737031,Carrer de Calàbria,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Calàbria""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1502855,41.3832849,eixample_007564,0.0,4.0,0.1114131945538401,0.1114131945538401,0.5826798724237114,82.86,0.4935,"LINESTRING (428959.749862 4581657.145406, 428957.964103 4581656.674386, 428953.358477 4581655.165134, 428948.703225 4581653.711886, 428946.170146 4581652.926212)",0.5,0.2,0.5,0.5,1.0,0.53
878737032,Carrer de València,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de València"",""name:etymology:wikidata""=>""Q8818""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1506526,41.3831678,eixample_007565,0.0,3.0,0.0,0.0,1.0,63.93,0.5,"LINESTRING (428988.009909 4581637.105216, 428984.433588 4581640.793123, 428981.279457 4581644.04388, 428980.343435 4581644.95239, 428979.027579 4581646.353151)",0.5,0.2,0.5,0.5,1.0,0.53
878737033,,service,,,,,,-20,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1"",""oneway""=>""yes"",""tunnel""=>""yes""",,,yes,,,,,,,,,,yes,-1.0,,,,,,,,,,,Eixample,2.1506972,41.3833341,eixample_007566,0.0,4.0,0.7155950736627669,0.7155950736627669,0.1864950336637594,48.49,0.4865,"LINESTRING (428963.596779 4581658.884158, 428992.603558 4581660.431829, 429007.518618 4581675.485571)",0.5,0.2,0.5,0.5,0.65,0.4775
