osm_id,name,highway,waterway,aerialway,barrier,man_made,railway,z_order,other_tags,lanes,maxspeed,oneway,sidewalk,cycleway,width,service,access,surface,smoothness,lit,bridge,tunnel,layer,ref,junction,oneway:cycleway,cycleway:both,cycleway:left,cycleway:right,foot,motor_vehicle,bicycle,footway,borough,longitude,latitude,location_id,lighting,connectivity,enclosure
900494468,Carrer de la Mare de Déu del Coll,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de la Mare de Déu del Coll"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1481934,41.4104453,gracia_003938,,,
900494469,Carrer de la Mare de Déu del Coll,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de la Mare de Déu del Coll"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1480471,41.410537,gracia_003939,,,
900494470,Baixada de la Glòria,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Baixada de la Glòria"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1480504,41.4106025,gracia_003940,,,
900494471,Carrer de la Mare de Déu del Coll,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de la Mare de Déu del Coll"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1479718,41.410612,gracia_003941,,,
900542321,Pas del Coll del Portell,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""up"",""name:ca""=>""Pas del Coll del Portell"",""ramp""=>""no"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Gracia,2.1511704,41.4112644,gracia_003942,,,
900542322,Avinguda del Coll del Portell,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Avinguda del Coll del Portell""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1511173,41.4110125,gracia_003943,,,
900542323,Carrer de Sostres,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Sostres""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1506951,41.4112074,gracia_003944,,,
900542324,Carrer de Sostres,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Sostres""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1506532,41.4111896,gracia_003945,,,
900542325,Avinguda del Coll del Portell,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Avinguda del Coll del Portell""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1510145,41.4107826,gracia_003946,,,
900542326,Carrer dels Albigesos,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer dels Albigesos""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1507396,41.4106036,gracia_003947,,,
900542327,Carrer dels Albigesos,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer dels Albigesos""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.150763,41.4105666,gracia_003948,,,
900542328,Avinguda del Coll del Portell,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Avinguda del Coll del Portell""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1514415,41.4105973,gracia_003949,,,
900542329,Avinguda del Coll del Portell,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Avinguda del Coll del Portell""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1511207,41.4108281,gracia_003950,,,
900542330,Avinguda del Coll del Portell,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Avinguda del Coll del Portell"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1511143,41.4109052,gracia_003951,,,
900542331,Carrer de Sostres,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Sostres""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1510098,41.4108617,gracia_003952,,,
900542332,Avinguda del Coll del Portell,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Avinguda del Coll del Portell""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1511354,41.4107096,gracia_003953,,,
900542333,Carrer dels Albigesos,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer dels Albigesos""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1509971,41.4107189,gracia_003954,,,
900542334,Carrer de Massens,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Massens""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1560131,41.4088634,gracia_003955,,,
900542335,Carrer de Massens,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Massens"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1560627,41.4088756,gracia_003956,,,
900542336,Carrer de Sant Salvador,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Sant Salvador""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1561868,41.4085115,gracia_003957,,,
900542337,Carrer de Sant Salvador,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Sant Salvador""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1562399,41.4084766,gracia_003958,,,
900542338,Carrer de Massens,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Massens""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1563655,41.4084882,gracia_003959,,,
900542339,Carrer de Massens,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Massens""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1566961,41.4082344,gracia_003960,,,
900542340,Carrer de Sant Salvador,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Sant Salvador"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Gracia,2.1567362,41.4087483,gracia_003961,,,
900542341,Carrer de Sant Salvador,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Sant Salvador""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1564475,41.4086471,gracia_003962,,,
900542342,Carrer de Massens,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Massens""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1563079,41.4085987,gracia_003963,,,
900542343,Carrer de Sant Salvador,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Sant Salvador""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1562903,41.4085372,gracia_003964,,,
900542344,Carrer de Massens,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Massens""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1563758,41.4085196,gracia_003965,,,
900542345,Carrer de Sant Salvador,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Sant Salvador""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1563848,41.4085841,gracia_003966,,,
900542346,Carrer de Ca l'Alegre de Dalt,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Ca l'Alegre de Dalt"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1614107,41.4088164,gracia_003967,,,
900542347,Carrer de Ca l'Alegre de Dalt,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Ca l'Alegre de Dalt"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1614362,41.4088698,gracia_003968,,,
900542348,Carrer de la Legalitat,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de la Legalitat"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Gracia,2.1621555,41.4088453,gracia_003969,,,
900542349,Carrer de Ca l'Alegre de Dalt,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Ca l'Alegre de Dalt"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.161834,41.408334,gracia_003970,,,
900542350,Carrer de Ca l'Alegre de Dalt,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Ca l'Alegre de Dalt"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1619631,41.4083586,gracia_003971,,,
900542351,Carrer de la Legalitat,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de la Legalitat"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Gracia,2.1622064,41.408783,gracia_003972,,,
900542352,Carrer de Ca l'Alegre de Dalt,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Ca l'Alegre de Dalt""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1616167,41.4086445,gracia_003973,,,
900542353,Carrer de la Legalitat,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de la Legalitat""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1615939,41.408558,gracia_003974,,,
900542354,Carrer de Ca l'Alegre de Dalt,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Ca l'Alegre de Dalt""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1617254,41.4085357,gracia_003975,,,
900542355,Carrer de la Legalitat,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de la Legalitat""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1617553,41.4086258,gracia_003976,,,
900542356,Passatge de Nogués,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Passatge de Nogués""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1653957,41.4088048,gracia_003977,,,
900542357,Carrer de Taxdirt,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Taxdirt""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1653833,41.408736,gracia_003978,,,
900542358,Passatge de Nogués,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Passatge de Nogués""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1654673,41.4087353,gracia_003979,,,
900542359,Carrer de Taxdirt,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Taxdirt""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1654721,41.4087954,gracia_003980,,,
901297586,Carrer d'Agramunt,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer d'Agramunt"",""name:etymology:wikidata""=>""Q1778278""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1465839,41.4098015,gracia_003981,,,
901297587,Carrer de Bolívar,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Bolívar""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.147195,41.4095865,gracia_003982,,,
901297588,Carrer de Bolívar,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Bolívar"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1462736,41.4103991,gracia_003983,,,
901297589,Carrer de Bolívar,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Bolívar"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1462442,41.4103451,gracia_003984,,,
901297590,Carrer d'Agramunt,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer d'Agramunt"",""name:etymology:wikidata""=>""Q1778278"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1465533,41.4098532,gracia_003985,,,
901297591,Carrer d'Agramunt,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer d'Agramunt"",""name:etymology:wikidata""=>""Q1778278"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1469241,41.410043,gracia_003986,,,
901297592,Carrer d'Agramunt,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer d'Agramunt"",""name:etymology:wikidata""=>""Q1778278"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1469855,41.4100086,gracia_003987,,,
901297593,Carrer de Bolívar,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Bolívar""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1472645,41.4096129,gracia_003988,,,
901297594,Carrer de Bolívar,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Bolívar"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1467605,41.4099717,gracia_003989,,,
901297595,Carrer d'Agramunt,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer d'Agramunt"",""name:etymology:wikidata""=>""Q1778278"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1467546,41.4099228,gracia_003990,,,
901297596,Carrer de Bolívar,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Bolívar"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1468585,41.4098959,gracia_003991,,,
901297597,Carrer d'Agramunt,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer d'Agramunt"",""name:etymology:wikidata""=>""Q1778278"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1468436,41.409968,gracia_003992,,,
901297598,Carrer de Larrard,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Larrard""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1549737,41.4115664,gracia_003993,,,
901297599,Carrer de Larrard,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Larrard"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1547375,41.4117457,gracia_003994,,,
901297600,Carrer de Larrard,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Larrard"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1546445,41.4118142,gracia_003995,,,
901297601,Carrer de Sant Cugat del Vallès,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Sant Cugat del Vallès"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Gracia,2.155524,41.4116767,gracia_003996,,,
901297602,Carrer de Sant Cugat del Vallès,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Sant Cugat del Vallès"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Gracia,2.1553216,41.4116801,gracia_003997,,,
901297603,Carrer de Larrard,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Larrard"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1547909,41.4117582,gracia_003998,,,
901297604,Carrer de Larrard,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Larrard"",""smoothness""=>""good"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,good,yes,,,,,,,,,,,,,sidewalk,Gracia,2.1552011,41.4114525,gracia_003999,,,
901297605,Carrer de Larrard,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Larrard""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1549136,41.411555,gracia_004000,,,
901297606,Carrer de Sant Cugat del Vallès,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Sant Cugat del Vallès"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1550759,41.411549,gracia_004001,,,
901297607,Carrer de Larrard,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Larrard""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1550717,41.4114893,gracia_004002,,,
901297608,Carrer de Marianao,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Marianao"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1537865,41.4133385,gracia_004003,,,
901297609,Carrer de Mercedes,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Mercedes"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1537902,41.4129717,gracia_004004,,,
901297610,Carrer de Mercedes,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Mercedes"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1538182,41.4129061,gracia_004005,,,
901297611,Carrer de Marianao,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Marianao""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1544399,41.4128339,gracia_004006,,,
901297612,Carrer de Marianao,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Marianao"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1540938,41.4132016,gracia_004007,,,
901297613,Carrer de Marianao,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Marianao"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1541218,41.4131275,gracia_004008,,,
901297614,Carrer de Mercedes,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Mercedes"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1541262,41.4130563,gracia_004009,,,
901297615,Carrer de Marianao,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Marianao"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1542728,41.4130117,gracia_004010,,,
901297644,Riera de Can Toda,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Riera de Can Toda""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1587523,41.413152,gracia_004011,,,
901297645,Carrer de Miquel i Badia,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Miquel i Badia""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1587694,41.4132659,gracia_004012,,,
901297646,Riera de Can Toda,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Riera de Can Toda""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.158636,41.4132723,gracia_004013,,,
901297647,Carrer de Miquel i Badia,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Miquel i Badia"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Gracia,2.1592784,41.4136025,gracia_004014,,,
901297648,Carrer de Miquel i Badia,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Miquel i Badia"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Gracia,2.1593657,41.4135537,gracia_004015,,,
901297649,Riera de Can Toda,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Riera de Can Toda""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1582857,41.4136312,gracia_004016,,,
901297650,Carrer de les Camèlies,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de les Camèlies"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1602819,41.4116408,gracia_004017,,,
901297651,Carrer de Pau Alsina,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Pau Alsina"",""name:etymology:wikidata""=>""Q16165301""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1605577,41.4116535,gracia_004018,,,
901297652,Carrer de les Camèlies,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de les Camèlies""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1611946,41.412123,gracia_004019,,,
901297653,Carrer de Pau Alsina,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Pau Alsina"",""name:etymology:wikidata""=>""Q16165301""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1607306,41.41167,gracia_004020,,,
901297654,Carrer de Pau Alsina,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Pau Alsina"",""name:etymology:wikidata""=>""Q16165301"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1601701,41.4120229,gracia_004021,,,
901297655,Carrer de Pau Alsina,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Pau Alsina"",""name:etymology:wikidata""=>""Q16165301"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1602897,41.4120584,gracia_004022,,,
901297656,Carrer de les Camèlies,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de les Camèlies""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1608988,41.4121035,gracia_004023,,,
901297657,Carrer de les Camèlies,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de les Camèlies"",""surface""=>""paving_stones""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1601486,41.4117006,gracia_004024,,,
901297658,Carrer de Pau Alsina,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Pau Alsina"",""name:etymology:wikidata""=>""Q16165301"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1604196,41.4118726,gracia_004025,,,
901297659,Carrer de les Camèlies,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de les Camèlies"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1604068,41.411769,gracia_004026,,,
901297660,Carrer de les Camèlies,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de les Camèlies""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1605724,41.4118509,gracia_004027,,,
901297661,Carrer de Pau Alsina,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Pau Alsina"",""name:etymology:wikidata""=>""Q16165301""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1605662,41.4117391,gracia_004028,,,
901332467,Passatge de Montornès,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Passatge de Montornès"",""surface""=>""paving_stones"",""wheelchair""=>""no""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1433763,41.4174207,gracia_004029,,,
901332468,Passatge de Montornès,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Passatge de Montornès"",""surface""=>""paving_stones"",""wheelchair""=>""no""",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Gracia,2.1434527,41.4173964,gracia_004030,,,
901332469,Carrer de Montornès,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Montornès""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1431293,41.4171753,gracia_004031,,,
901332470,Carrer de Montornès,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Montornès""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1438596,41.4168661,gracia_004032,,,
901332471,Carrer de Montornès,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Montornès""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1432177,41.4170474,gracia_004033,,,
901332472,Passatge de Cardedeu,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Passatge de Cardedeu""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1434072,41.4164292,gracia_004034,,,
901332473,Passatge de Cardedeu,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Passatge de Cardedeu""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.143077,41.4166754,gracia_004035,,,
901332474,Carrer de Montornès,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Montornès""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1434998,41.4169821,gracia_004036,,,
901332475,Passatge de Montornès,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Passatge de Montornès""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1434488,41.4170342,gracia_004037,,,
901332476,Carrer de Montornès,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Montornès""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.143328,41.4170355,gracia_004038,,,
901332477,,footway,,,,,,0,"""footway""=>""sidewalk"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,sidewalk,Gracia,2.1404227,41.4152954,gracia_004039,,,
901332478,,footway,,,,,,0,"""footway""=>""crossing""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1402555,41.4154675,gracia_004040,,,
901332479,,footway,,,,,,0,"""footway""=>""crossing""",,,,,,,,,,,,,,,,,,,,,,,,crossing,Gracia,2.1404109,41.4152162,gracia_004041,,,
901332480,,footway,,,,,,0,"""footway""=>""crossing"",""surface""=>""asphalt""",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Gracia,2.1403469,41.4152213,gracia_004042,,,
902143896,Carrer de Ticià,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Ticià""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1393826,41.4164141,gracia_004043,,,
902143897,Carrer de Ticià,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Ticià""",,,,,,,,,,,,,,,,,,,,,,,,sidewalk,Gracia,2.1392985,41.4163892,gracia_004044,,,
