borough,lighting,lighting_norm,visibility,visibility_norm,connectivity,connectivity_norm,enclosure,enclosure_norm,public_transport_proximity_m,public_transport_proximity_m_norm,dominant_land_use_score,dominant_land_use_score_norm,pedestrian_priority_score,pedestrian_priority_score_norm,risk_score,location_id,risk_class,cluster_id,pc1_score
"City of Westminster, London, UK",6.683164986579991,0.0409030358504329,0.5209,0.3639139670738184,9,0.4285714285714285,0.3362241094963887,0.2959681354016983,98.1,0.1805691673292775,0.5071,0.5071,0.5475,0.535031847133758,0.4243785383130583,CIT_16311_-27307,medium,0,-1.858652573352937
"City of Westminster, London, UK",6.498605787073059,0.0397734764920873,0.5651,0.4225969198088157,9,0.4285714285714285,0.3513089589365948,0.3092468820338791,86.35,0.1588416945579615,0.5127,0.5127,0.5475,0.535031847133758,0.4124633271397475,CIT_16312_-27308,medium,0,-1.7132328458039234
"City of Westminster, London, UK",3.955371951763104,0.0242080991670317,0.4866,0.3183749336165692,7,0.2857142857142857,0.3858205801662672,0.3396264410736377,41.6,0.076092383365077,0.6031,0.6031,0.5625,0.5732484076433121,0.409988356208064,CIT_16323_-27318,medium,0,-2.63685200013808
"City of Westminster, London, UK",0.0,0.0,0.48,0.3096123207647371,6,0.2142857142857142,0.5713400070488986,0.5029337034156736,45.34,0.0830081917195214,0.522,0.522,0.4775,0.3566878980891719,0.4609433870737465,CIT_16310_-27380,high,1,-3.436495167085341
"City of Westminster, London, UK",2.061678516441182,0.0126181098984382,0.7442,0.6603823685608072,14,0.7857142857142857,0.2628744739977295,0.2314006215388486,219.13,0.4043713826069269,0.1331,0.1331,0.5925,0.6496815286624205,0.4088676958983434,CIT_16565_-27641,medium,0,1.2559215844150342
"City of Westminster, London, UK",1.721603589633077,0.0105367462105752,0.7236,0.6330323951141795,8,0.3571428571428571,0.2584350558448515,0.2274927330922294,226.28,0.4175927809316001,0.1117,0.1117,0.5925,0.6496815286624205,0.3795733295802476,CIT_16569_-27647,medium,0,0.868094710315095
"City of Westminster, London, UK",3.046012271002505,0.0186425367878628,0.7302,0.6417950079660116,12,0.6428571428571429,0.2946854816125767,0.259402910319144,108.49,0.1997818006989774,0.0461,0.0461,0.5925,0.6496815286624205,0.3492469442085102,CIT_16574_-27637,low,2,0.8787531492926045
"City of Westminster, London, UK",0.0,0.0,0.7185,0.6262612851832183,12,0.6428571428571429,0.2503024740966164,0.2203338620058212,177.21,0.3268551563453467,0.0002,0.0002,0.5925,0.6496815286624205,0.3752279910861372,CIT_16547_-27632,medium,0,1.281970221808953
"City of Westminster, London, UK",2.72650423677819,0.0166870488409662,0.6757,0.5694370685077004,12,0.6428571428571429,0.2639928931449306,0.2323851328223805,175.31,0.3233417777695594,0.0408,0.0408,0.6925,0.9044585987261148,0.3541303763688884,CIT_16551_-27628,medium,0,1.1310943443207762
"City of Westminster, London, UK",3.852488932089143,0.0235784232798473,0.7025,0.6050185873605948,12,0.6428571428571429,0.2867481811004984,0.2524159395269498,219.8,0.4056103108415467,0.0084,0.0084,0.5925,0.6496815286624205,0.39704156385249,CIT_16551_-27634,medium,0,1.0854885690933849
"City of Westminster, London, UK",0.0,0.0,0.7051,0.6084705257567711,8,0.3571428571428571,0.2893662511011318,0.2547205490851377,154.73,0.2852863403539267,0.0427,0.0427,0.5925,0.6496815286624205,0.3546402704437524,CIT_16545_-27630,medium,0,0.6670659183040876
"City of Westminster, London, UK",2.588441418359622,0.0158420617094609,0.5686,0.4272437599575145,9,0.4285714285714285,0.485834878073286,0.4276660683014058,240.36,0.4436287653248026,0.135,0.135,0.5925,0.6496815286624205,0.459542262632878,CIT_16576_-27571,high,1,-0.8313692482980799
"City of Westminster, London, UK",0.0,0.0,0.6695,0.5612055231014339,13,0.7142857142857143,0.4126758382506534,0.3632663301728236,225.34,0.4158545831098948,0.1124,0.1124,0.4775,0.3566878980891719,0.4829661707382294,CIT_16581_-27564,high,1,-0.012438219892445326
"City of Westminster, London, UK",0.0,0.0,0.6593,0.5476633032395114,14,0.7857142857142857,0.4087839713270843,0.3598404348724372,182.59,0.3368035651546812,0.1553,0.1553,0.5925,0.6496815286624205,0.4379161597914942,CIT_16568_-27577,high,1,0.11736038794332336
"City of Westminster, London, UK",1.3715166065674134,0.0083941056431406,0.7075,0.6116569304301647,14,0.7857142857142857,0.3045540842499985,0.2680899492289739,63.36,0.1163298137909354,0.1535,0.1535,0.6525,0.8025477707006369,0.3406748804674335,CIT_16582_-27588,low,2,0.6656650573203696
"City of Westminster, London, UK",8.685371348682693,0.0531571577782174,0.6676,0.5586829527349972,16,0.9285714285714286,0.2804990441525454,0.2469150091709268,73.75,0.1355424471606353,0.1446,0.1446,0.5925,0.6496815286624205,0.368241968807016,CIT_16575_-27586,medium,0,0.4632047191646441
"City of Westminster, London, UK",7.105285002158333,0.0434865408462031,0.6031,0.4730483271375464,15,0.8571428571428571,0.3697122588400957,0.3254467624226943,122.38,0.2254664472346012,0.104,0.104,0.5925,0.6496815286624205,0.4090306702761725,CIT_16578_-27581,medium,0,-0.07401877776693612
"City of Westminster, London, UK",0.0,0.0,0.7142,0.6205523101433881,12,0.6428571428571429,0.1921775326736247,0.1691681958700304,113.11,0.208324858077997,0.0933,0.0933,0.5925,0.6496815286624205,0.3484187686015149,CIT_16561_-27567,low,2,1.124696681517545
"City of Westminster, London, UK",1.4806923297008283,0.0090622948209164,0.7887,0.7194636218799787,14,0.7857142857142857,0.1440963148014583,0.1268437224026667,59.35,0.1089147358494055,0.4658,0.4658,0.5925,0.6496815286624205,0.3422727722029412,CIT_16557_-27572,low,2,0.8369735421989103
"City of Westminster, London, UK",0.0,0.0,0.6593,0.5476633032395114,14,0.7857142857142857,0.4087839713270841,0.359840434872437,182.59,0.3368035651546812,0.1553,0.1553,0.5925,0.6496815286624205,0.4379161597914942,CIT_16568_-27577,high,1,0.11736038794332436
"City of Westminster, London, UK",1.3715166065674131,0.0083941056431406,0.7075,0.6116569304301647,14,0.7857142857142857,0.3045540842499985,0.2680899492289739,63.36,0.1163298137909354,0.1535,0.1535,0.6525,0.8025477707006369,0.3406748804674335,CIT_16582_-27588,low,2,0.6656650573203696
"City of Westminster, London, UK",4.295462025019438,0.0262895555558405,0.7441,0.6602496016994158,14,0.7857142857142857,0.2631144831480246,0.2316118944924705,22.2,0.0402189389596701,0.1838,0.1838,0.6525,0.8025477707006369,0.3088159058017669,CIT_16585_-27594,low,2,0.83029725555811
"City of Westminster, London, UK",0.0,0.0,0.6919,0.5909453000531066,12,0.6428571428571429,0.2763248884468383,0.2432406234079755,80.43,0.1478947465744559,0.1555,0.1555,0.6525,0.8025477707006369,0.3380163297102981,CIT_16589_-27589,low,2,0.6185194648663246
"City of Westminster, London, UK",0.0,0.0,0.7093,0.6140467339352098,12,0.6428571428571429,0.2820670017239178,0.2482952358283285,118.88,0.2189944340686773,0.0532,0.0532,0.6525,0.8025477707006369,0.3430814406388612,CIT_16592_-27585,low,2,1.0144199801631446
"City of Westminster, London, UK",0.7012278654222962,0.0042917313243479,0.6843,0.5808550185873607,13,0.7142857142857143,0.3326688166081076,0.2928385162660343,131.75,0.242792951053089,0.0952,0.0952,0.6525,0.8025477707006369,0.3688154132504732,CIT_16586_-27583,medium,0,0.6654914938939555
"City of Westminster, London, UK",0.0,0.0,0.6919,0.5909453000531066,12,0.6428571428571429,0.2763248884468384,0.2432406234079756,80.43,0.1478947465744559,0.1555,0.1555,0.6525,0.8025477707006369,0.3380163297102981,CIT_16589_-27589,low,2,0.6185194648663243
"City of Westminster, London, UK",0.0,0.0,0.7891,0.7199946893255443,12,0.6428571428571429,0.2295076662126845,0.2020288079016926,265.15,0.4894691100057323,0.047,0.047,0.5925,0.6496815286624205,0.3985052155732372,CIT_16613_-27582,medium,0,1.8356547650122392
"City of Westminster, London, UK",0.0,0.0,0.8052,0.7413701540095592,10,0.5,0.2079765440150929,0.1830755980932933,214.52,0.3958468166940957,0.1001,0.1001,0.5775,0.6114649681528663,0.3677170458945434,CIT_16613_-27590,medium,0,1.610098317196371
"City of Westminster, London, UK",0.0,0.0,0.8064,0.742963356346256,14,0.7857142857142857,0.198863994242074,0.1750540901499298,180.69,0.3332901865788938,0.0251,0.0251,0.5925,0.6496815286624205,0.3641685275126339,CIT_16603_-27582,medium,0,2.031630251332019
"City of Westminster, London, UK",0.0,0.0,0.3915,0.192113648433351,8,0.3571428571428571,0.7359623856948082,0.647845912496104,55.5,0.1017955213668891,0.6149,0.6149,0.53,0.4904458598726115,0.5138182042035534,CIT_16331_-27351,high,1,-4.490482059683706
"City of Westminster, London, UK",0.0,0.0,0.3668,0.159320233669676,6,0.2142857142857142,0.735459185378403,0.6474029601462471,62.85,0.1153867490153294,0.6162,0.6162,0.5925,0.6496815286624205,0.4897689951296355,CIT_16330_-27345,high,1,-4.564785272360467
"City of Westminster, London, UK",0.0,0.0,0.4405,0.2571694105151354,10,0.5,0.5944537743251824,0.5232800688595948,71.4,0.1311969526063721,0.5831,0.5831,0.57,0.592356687898089,0.4845783798425386,CIT_16336_-27360,high,1,-3.338249728563751
"City of Westminster, London, UK",0.0,0.0,0.4314,0.2450876261285183,7,0.2857142857142857,0.6842885659366895,0.6023589778863238,17.59,0.0316943730468388,0.659,0.659,0.6025,0.6751592356687899,0.453499843224475,CIT_16336_-27355,high,1,-4.1275497629182265
"City of Westminster, London, UK",0.0,0.0,0.3727,0.1671534784917684,8,0.3571428571428571,0.6728342196297495,0.592276055743149,51.78,0.0949166959448214,0.6314,0.6314,0.53,0.4904458598726115,0.5082034191186441,CIT_16339_-27362,high,1,-4.394773129029064
"City of Westminster, London, UK",0.0,0.0,0.4182,0.2275624004248539,8,0.3571428571428571,0.6988778161446902,0.615201463178168,41.84,0.0765361785535975,0.6959,0.6959,0.53,0.4904458598726115,0.5027291158825969,CIT_16339_-27359,high,1,-4.419475981166974
"City of Westminster, London, UK",0.0,0.0,0.4405,0.2571694105151354,10,0.5,0.5944417271098992,0.5232694640524336,71.39,0.1311784611401838,0.5831,0.5831,0.57,0.592356687898089,0.4845720133213575,CIT_16336_-27360,high,1,-3.338225354573608
"City of Westminster, London, UK",0.0,0.0,0.3337,0.1153744025491237,6,0.2142857142857142,0.6390435716769055,0.5625311481468487,100.06,0.1841934947021949,0.5529,0.5529,0.5925,0.6496815286624205,0.4941917421148012,CIT_16359_-27345,high,1,-4.141352020014224
"City of Westminster, London, UK",0.0,0.0,0.3741,0.169012214551248,7,0.2857142857142857,0.6329881565569602,0.5572007453841856,108.26,0.1993564969766453,0.5049,0.5049,0.53,0.4904458598726115,0.5104895321175621,CIT_16362_-27345,high,1,-3.873252884207253
"City of Westminster, London, UK",0.0,0.0,0.3337,0.1153744025491237,6,0.2142857142857142,0.6390435716769055,0.5625311481468487,100.06,0.1841934947021949,0.5529,0.5529,0.5925,0.6496815286624205,0.4941917421148012,CIT_16359_-27345,high,1,-4.141352020014224
"City of Westminster, London, UK",0.0,0.0,0.3638,0.1553372278279342,7,0.2857142857142857,0.6766477324471164,0.5956329782421843,72.1,0.1324913552395569,0.6008,0.6008,0.5925,0.6496815286624205,0.4905685371794733,CIT_16358_-27343,high,1,-4.236281060984243
"City of Westminster, London, UK",0.0,0.0,0.609,0.4808815719596388,12,0.6428571428571429,0.5189339573582225,0.4568022084614583,209.27,0.3861387969452098,0.0614,0.0614,0.5625,0.5732484076433121,0.4671824493521864,CIT_16193_-27430,high,1,-0.5070258060021317
"City of Westminster, London, UK",0.0,0.0,0.536,0.3839617631439193,12,0.6428571428571429,0.4751801787641367,0.4182870517504569,129.14,0.2379666783779286,0.1772,0.1772,0.5925,0.6496815286624205,0.4413827291311016,CIT_16185_-27435,high,1,-1.1036462356448749
"City of Westminster, London, UK",0.0,0.0,0.6059,0.4767657992565055,8,0.3571428571428571,0.4238239285494851,0.3730796642135534,172.34,0.3178498123116182,0.0839,0.0839,0.5925,0.6496815286624205,0.4058880372236548,CIT_16195_-27426,medium,0,-0.45168794591310396
"City of Westminster, London, UK",0.0,0.0,0.6059,0.4767657992565055,8,0.3571428571428571,0.4238239285494851,0.3730796642135534,172.34,0.3178498123116182,0.0839,0.0839,0.5925,0.6496815286624205,0.4058880372236548,CIT_16195_-27426,medium,0,-0.45168794591310396
"City of Westminster, London, UK",0.8046663699964065,0.0049248069508521,0.6923,0.5914763674986724,6,0.2142857142857142,0.4792336519449126,0.4218552042574618,153.05,0.2821797740342832,0.0146,0.0146,0.4925,0.3949044585987261,0.3994552706590526,CIT_16195_-27439,medium,0,-0.4728873158619612
"City of Westminster, London, UK",2.50088977684672,0.0153062185963914,0.6785,0.5731545406266596,6,0.2142857142857142,0.4142846453619236,0.3646825154715425,232.67,0.4294088278259583,0.0252,0.0252,0.4925,0.3949044585987261,0.4260263792255571,CIT_16203_-27432,high,1,-0.16227567290799289
"City of Westminster, London, UK",0.0,0.0,0.6984,0.5995751460435476,8,0.3571428571428571,0.4938403302928232,0.4347130310252055,208.11,0.3839937868673608,0.0,0.0,0.5625,0.5732484076433121,0.4138930890976359,CIT_16200_-27437,medium,0,-0.023725102691148317
"City of Westminster, London, UK",0.8046663699964065,0.0049248069508521,0.6923,0.5914763674986724,6,0.2142857142857142,0.4792336519449126,0.4218552042574618,153.05,0.2821797740342832,0.0146,0.0146,0.4925,0.3949044585987261,0.3994552706590526,CIT_16195_-27439,medium,0,-0.4728873158619612
"City of Westminster, London, UK",0.0,0.0,0.4604,0.2835900159320234,10,0.5,0.51343333313651,0.4519601717113746,264.05,0.4874350487250135,0.0305,0.0305,0.585,0.6305732484076433,0.5028357492616777,CIT_16213_-27449,high,1,-1.163096360871355
"City of Westminster, London, UK",0.0,0.0,0.6052,0.4758364312267657,6,0.2142857142857142,0.5484966950378409,0.4828254117395093,293.44,0.5417814678525861,0.0274,0.0274,0.6525,0.8025477707006369,0.4417684729078284,CIT_16216_-27443,high,1,-0.49888230586745796
"City of Westminster, London, UK",0.0,0.0,0.6052,0.4758364312267657,6,0.2142857142857142,0.5484966950378409,0.4828254117395093,293.44,0.5417814678525861,0.0274,0.0274,0.6525,0.8025477707006369,0.4417684729078284,CIT_16216_-27443,high,1,-0.49888230586745796
"City of Westminster, London, UK",0.0,0.0,0.5287,0.3742697822623472,10,0.5,0.4880134552560675,0.4295838053357378,201.92,0.3725475692967696,0.294,0.294,0.57,0.592356687898089,0.482685959631091,CIT_16257_-27479,high,1,-1.4819568928798659
"City of Westminster, London, UK",0.0,0.0,0.4955,0.3301911842804036,11,0.5714285714285714,0.5088052655969924,0.4478862207914485,225.83,0.4167606649531242,0.1726,0.1726,0.53,0.4904458598726115,0.5133519582893947,CIT_16256_-27481,high,1,-1.4543221862201017
"City of Westminster, London, UK",0.0,0.0,0.529,0.3746680828465215,11,0.5714285714285714,0.5548912149838873,0.4884543184471666,217.16,0.4007285637678212,0.3256,0.3256,0.53,0.4904458598726115,0.522057593330394,CIT_16258_-27482,high,1,-1.8246855709924361
"City of Westminster, London, UK",6.807078550938728,0.0416614251727821,0.5141,0.3548858204992033,11,0.5714285714285714,0.3086873066189365,0.2717283025867015,184.9,0.3410750938441909,0.2676,0.2676,0.63,0.7452229299363058,0.4254911202080436,CIT_16257_-27477,medium,0,-0.7011517333362929
"City of Westminster, London, UK",0.0,0.0,0.5877,0.4526022304832713,9,0.4285714285714285,0.4890696421606919,0.430513535417455,170.79,0.3149836350524233,0.3615,0.3615,0.53,0.4904458598726115,0.4681169069683709,CIT_16260_-27478,high,1,-1.556907628991544
"City of Westminster, London, UK",1.8377973676859105,0.0112478880541232,0.5298,0.3757302177376527,9,0.4285714285714285,0.4836440873409642,0.4257375800407876,304.17,0.5616228110726901,0.1847,0.1847,0.53,0.4904458598726115,0.5232909887398944,CIT_16244_-27480,high,1,-1.1643790179209528
"City of Westminster, London, UK",0.926614908894684,0.0056711697098862,0.6433,0.526420605416888,14,0.7857142857142857,0.4611135179225087,0.4059045864154734,84.16,0.1547920634627119,0.0917,0.0917,0.4925,0.3949044585987261,0.4309553480719899,CIT_16181_-27452,high,1,-0.5211533345573013
"City of Westminster, London, UK",0.0,0.0,0.6779,0.5723579394583111,10,0.5,0.420921343649922,0.3705246046080553,67.23,0.1234860112058285,0.0967,0.0967,0.5925,0.6496815286624205,0.3577387744441578,CIT_16187_-27446,medium,0,-0.19162389311243208
"City of Westminster, London, UK",0.0,0.0,0.546,0.397238449283059,16,0.9285714285714286,0.4153570995763392,0.3656265651847523,85.2,0.1567151759463008,0.1004,0.1004,0.6525,0.8025477707006369,0.4094249603093045,CIT_16183_-27447,medium,0,-0.3364961768013779
"City of Westminster, London, UK",0.0,0.0,0.6791,0.5739511417950081,14,0.7857142857142857,0.4562694892551338,0.4016405313045453,38.44,0.0702490800495571,0.0539,0.0539,0.6525,0.8025477707006369,0.3514486766540994,CIT_16186_-27450,medium,0,0.11339597482542907
"City of Westminster, London, UK",0.0,0.0,0.6779,0.5723579394583111,10,0.5,0.4209213436499221,0.3705246046080554,67.23,0.1234860112058285,0.0967,0.0967,0.5925,0.6496815286624205,0.3577387744441578,CIT_16187_-27446,medium,0,-0.19162389311243253
"City of Westminster, London, UK",54.80905419745571,0.335448356170852,0.6983,0.5994423791821561,6,0.2142857142857142,0.3498550417039396,0.3079670417124283,49.21,0.0901643891344144,0.5358,0.5358,0.5225,0.4713375796178343,0.2910901534616026,CIT_16318_-27298,low,2,-1.9172793372085981
"City of Westminster, London, UK",0.0,0.0,0.7318,0.6439192777482741,6,0.2142857142857142,0.3448100131882018,0.3035260523821633,24.98,0.0453595665600325,0.545,0.545,0.5225,0.4713375796178343,0.3521852565065766,CIT_16318_-27302,medium,0,-1.1640765781144757
"City of Westminster, London, UK",5.659580539687484,0.0346383825894014,0.6036,0.4737121614445034,11,0.5714285714285714,0.554717193644998,0.4883011326114801,12.46,0.0222082508922132,0.5445,0.5445,0.5225,0.4713375796178343,0.4250255694221553,CIT_16321_-27311,medium,0,-2.4670710288830664
"City of Westminster, London, UK",10.371115926704991,0.063474435751749,0.7151,0.6217472118959108,8,0.3571428571428571,0.2923677255231438,0.2573626582113077,16.86,0.030344496015089,0.4661,0.4661,0.53,0.4904458598726115,0.3328392772498905,CIT_16322_-27308,low,2,-0.8647722991464155
"City of Westminster, London, UK",2.419206571343223,0.0148062921259545,0.6248,0.5018587360594796,9,0.4285714285714285,0.5279740814335523,0.4647599622060752,24.29,0.0440836553930361,0.5151,0.5151,0.5925,0.6496815286624205,0.3903643602152203,CIT_16318_-27308,medium,0,-2.051097455207691
"City of Westminster, London, UK",4.967743562380641,0.0304041264035582,0.5785,0.4403876792352629,6,0.2142857142857142,0.4216931970262207,0.3712040442976385,36.72,0.0670685478651602,0.5526,0.5526,0.5925,0.6496815286624205,0.3723959560446347,CIT_16317_-27312,medium,0,-2.160863745769787
"City of Westminster, London, UK",11.099621807898703,0.0679331169657476,0.6699,0.5617365905469995,7,0.2857142857142857,0.3869646756135369,0.3406335544444105,43.02,0.0787181715638233,0.5,0.5,0.53,0.4904458598726115,0.3623432270465135,CIT_16316_-27306,medium,0,-1.5670572411653645
"City of Westminster, London, UK",4.967743562380641,0.0304041264035582,0.5785,0.4403876792352629,6,0.2142857142857142,0.4216931970262206,0.3712040442976385,36.72,0.0670685478651602,0.5526,0.5526,0.5925,0.6496815286624205,0.3723959560446347,CIT_16317_-27312,medium,0,-2.160863745769787
"City of Westminster, London, UK",0.0,0.0,0.3152,0.0908125331917153,7,0.2857142857142857,0.7435030700097757,0.6544837537850486,158.54,0.2923315889716896,0.4938,0.4938,0.5925,0.6496815286624205,0.5427013064136351,CIT_16381_-27331,high,1,-4.319209542159802
"City of Westminster, London, UK",0.0,0.0,0.3406,0.1245353159851301,6,0.2142857142857142,0.6266256432961597,0.5516000132145376,154.44,0.2847500878344644,0.5326,0.5326,0.53,0.4904458598726115,0.5348616591747802,CIT_16378_-27332,high,1,-4.0527036081928145
"City of Westminster, London, UK",24.086557060103708,0.1474171756826683,0.4731,0.3004514073287307,7,0.2857142857142857,0.5445328858646239,0.4793361878053828,133.15,0.2453817563194586,0.5146,0.5146,0.53,0.4904458598726115,0.4487183746041376,CIT_16369_-27334,high,1,-3.232394456799985
"City of Westminster, London, UK",16.427026170555152,0.1005384786578581,0.4707,0.2972650026553372,6,0.2142857142857142,0.61777865422767,0.5438122705019697,115.94,0.2135579430093012,0.5261,0.5261,0.5925,0.6496815286624205,0.439158623866883,CIT_16367_-27335,high,1,-3.4017499508604887
"City of Westminster, London, UK",0.0,0.0,0.5709,0.4302973977695166,11,0.5714285714285714,0.3753205725690376,0.3303835950596784,48.73,0.0892767987573734,0.3975,0.3975,0.585,0.6305732484076433,0.3986598558321007,CIT_16467_-27539,medium,0,-1.2970697771404676
"City of Westminster, London, UK",0.0,0.0,0.5038,0.3412108337758895,10,0.5,0.4493941031188824,0.3955883323175037,8.9,0.0156252889291591,0.6747,0.6747,0.53,0.4904458598726115,0.4413113380909421,CIT_16468_-27536,high,1,-2.8887024484764283
"City of Westminster, London, UK",0.0,0.0,0.5201,0.3628518321826872,11,0.5714285714285714,0.596723474767615,0.5252780190032457,56.78,0.1041624290389985,0.4978,0.4978,0.53,0.4904458598726115,0.4720968282909017,CIT_16465_-27538,high,1,-2.793426409527085
"City of Westminster, London, UK",0.0,0.0,0.659,0.5472650026553373,14,0.7857142857142857,0.3383174857916937,0.2978108726157059,158.22,0.2917398620536622,0.1404,0.1404,0.53,0.4904458598726115,0.4355789766745118,CIT_16470_-27553,high,1,0.20333979836678118
"City of Westminster, London, UK",0.0,0.0,0.6327,0.5123473181093999,10,0.5,0.3028317489225762,0.2665738284006455,186.39,0.3438303223062557,0.0327,0.0327,0.4775,0.3566878980891719,0.4325030091511209,CIT_16466_-27552,high,1,0.12961980453326258
"City of Westminster, London, UK",0.0,0.0,0.604,0.474243228890069,12,0.6428571428571429,0.3926670156164824,0.3456531556283536,115.5,0.2127443184970136,0.2124,0.2124,0.4775,0.3566878980891719,0.4478539158290228,CIT_16468_-27546,high,1,-0.8299386003665316
"City of Westminster, London, UK",0.0,0.0,0.6329,0.5126128518321827,13,0.7142857142857143,0.3475396210530277,0.3059288454220212,116.01,0.2136873832726197,0.1127,0.1127,0.5925,0.6496815286624205,0.3962775317545512,CIT_16474_-27556,medium,0,0.10055930939792919
"City of Westminster, London, UK",0.0,0.0,0.659,0.5472650026553373,14,0.7857142857142857,0.3383174857916937,0.2978108726157059,158.22,0.2917398620536622,0.1404,0.1404,0.53,0.4904458598726115,0.4355789766745118,CIT_16470_-27553,high,1,0.20333979836678118
"City of Westminster, London, UK",0.0,0.0,0.6066,0.4776951672862454,14,0.7857142857142857,0.4629232438360773,0.4074976345910766,112.87,0.2078810628894765,0.1508,0.1508,0.5925,0.6496815286624205,0.4264594073570085,CIT_16474_-27554,high,1,-0.5254330588579094
"City of Westminster, London, UK",0.0,0.0,0.6564,0.5438130642591609,14,0.7857142857142857,0.2808950524213631,0.2472636035328873,165.56,0.3053125982359141,0.1238,0.1238,0.5925,0.6496815286624205,0.4097536628986301,CIT_16470_-27558,medium,0,0.6325700139692751
"City of Westminster, London, UK",0.0,0.0,0.6081,0.4796866702071162,14,0.7857142857142857,0.4801607449182785,0.4226712967711192,54.44,0.0998354259509236,0.1869,0.1869,0.585,0.6305732484076433,0.4084771224409562,CIT_16479_-27550,medium,0,-0.8183455193509381
"City of Westminster, London, UK",0.0,0.0,0.5934,0.460169941582581,14,0.7857142857142857,0.3660712196602037,0.3222416633635838,102.98,0.1895930028291943,0.2862,0.2862,0.53,0.4904458598726115,0.4420691335008473,CIT_16474_-27546,high,1,-0.7238036613569422
"City of Westminster, London, UK",0.0,0.0,0.6164,0.4907063197026021,14,0.7857142857142857,0.4317321930479962,0.380041075462121,85.48,0.1572329369995747,0.1789,0.1789,0.5925,0.6496815286624205,0.4101099614081485,CIT_16476_-27551,medium,0,-0.4774194239659934
"City of Westminster, London, UK",0.6887959458841064,0.0042156441333865,0.65,0.5353159851301116,14,0.7857142857142857,0.3075277726999809,0.2707075991860966,33.2,0.0605595517668596,0.2242,0.2242,0.53,0.4904458598726115,0.3845869510285218,CIT_16482_-27545,medium,0,-0.20804199225895773
"City of Westminster, London, UK",0.0,0.0,0.6564,0.5438130642591609,14,0.7857142857142857,0.2808950524213631,0.2472636035328873,165.56,0.3053125982359141,0.1238,0.1238,0.5925,0.6496815286624205,0.4097536628986301,CIT_16470_-27558,medium,0,0.6325700139692751
"City of Westminster, London, UK",0.0,0.0,0.7136,0.6197557089750398,11,0.5714285714285714,0.3171851045596021,0.2792086626813014,200.51,0.3699402725642116,0.117,0.117,0.4775,0.3566878980891719,0.4359063503895516,CIT_16468_-27562,high,1,0.41153850961805
"City of Westminster, London, UK",0.0,0.0,0.6875,0.5851035581518853,9,0.4285714285714285,0.0094513536608989,0.0083197469813458,211.62,0.390484291499473,0.2091,0.2091,0.5925,0.6496815286624205,0.3619573987901963,CIT_16467_-27562,medium,0,1.4581865330198
"City of Westminster, London, UK",0.0,0.0,0.6655,0.555894848645778,10,0.5,0.4228635278091556,0.3722342518581471,192.16,0.354499898296936,0.0795,0.0795,0.5925,0.6496815286624205,0.4127327336743531,CIT_16471_-27565,medium,0,0.052341147609784956
"City of Westminster, London, UK",0.0,0.0,0.5921,0.4584439723844927,10,0.5,0.3462815516158775,0.3048214041202153,145.22,0.2677009560088019,0.1998,0.1998,0.53,0.4904458598726115,0.4269577958307811,CIT_16475_-27563,high,1,-0.6007577170656491
"City of Westminster, London, UK",0.0,0.0,0.6212,0.4970791290493892,10,0.5,0.4015715847892677,0.3534915844030546,191.88,0.353982137243662,0.0989,0.0989,0.5925,0.6496815286624205,0.4208494208742359,CIT_16474_-27567,medium,0,-0.15232754640505886
"City of Westminster, London, UK",0.0,0.0,0.6191,0.4942910249601699,10,0.5,0.4505922444581947,0.3966430206879335,101.53,0.186911740231883,0.2486,0.2486,0.5925,0.6496815286624205,0.4014557563294753,CIT_16477_-27559,medium,0,-0.9031407997733188
"City of Westminster, London, UK",0.0,0.0,0.5707,0.4300318640467339,9,0.4285714285714285,0.5188224526675589,0.4567040541814643,103.7,0.1909243883947558,0.2434,0.2434,0.5925,0.6496815286624205,0.416565840500846,CIT_16480_-27562,medium,0,-1.4751986587902277
"City of Westminster, London, UK",0.0,0.0,0.5696,0.4285714285714285,12,0.6428571428571429,0.2089076666793071,0.183895237824574,78.47,0.1442704192015385,0.6475,0.6475,0.57,0.592356687898089,0.4189301429041975,CIT_16449_-27562,medium,0,-1.1516782985572227
"City of Westminster, London, UK",0.0,0.0,0.5532,0.4067976633032395,12,0.6428571428571429,0.3882370289295054,0.3417535694221092,98.83,0.1819190443610273,0.5777,0.5777,0.53,0.4904458598726115,0.4651234219053167,CIT_16452_-27563,high,1,-1.8353070441102564
"City of Westminster, London, UK",0.0,0.0,0.5974,0.4654806160382368,12,0.6428571428571429,0.3577855355526176,0.3149480208002265,104.83,0.1930139240740398,0.5507,0.5507,0.63,0.7452229299363058,0.4190360040030877,CIT_16451_-27559,medium,0,-1.1348285915159186
"City of Westminster, London, UK",0.0,0.0,0.6634,0.5531067445565586,8,0.3571428571428571,0.2155972493739854,0.189783879539545,58.34,0.1070470977643817,0.2611,0.2611,0.5925,0.6496815286624205,0.330309250369016,CIT_16450_-27547,low,2,0.003623358537194219
"City of Westminster, London, UK",0.0,0.0,0.5613,0.4175517790759426,11,0.5714285714285714,0.5015878084502138,0.4415329068150257,43.27,0.0791804582185321,0.1017,0.1017,0.5925,0.6496815286624205,0.3900539145608109,CIT_16469_-27504,medium,0,-1.1452127604512323
