osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,risk_class,risk_probability
4743390,0,0.2111,11,0.29590659735527836,0.2663,210.76,210.76,213.06,0.0,0.1327910300098934,0.8888888888888888,0.45221497870259386,0.2663,0.7994233468644486,high,1.0
352987332,0,0.2044,9,0.30503187103679547,0.399,200.44,200.44,203.15,0.0,0.12542596460371552,0.6666666666666666,0.4661605462581156,0.399,0.7602716339770098,high,1.0
4743390,0,0.0903,10,0.33521973850004366,0.2542,190.66,190.66,193.71,0.0,0.0,0.7777777777777778,0.5122947182028493,0.2542,0.7231685572290301,high,1.0
4743390,0,0.2111,11,0.29590659735527836,0.2663,210.76,210.76,213.06,0.0,0.1327910300098934,0.8888888888888888,0.45221497870259386,0.2663,0.7994233468644486,high,1.0
4743393,0,0.1582,8,0.3221519039631886,0.3574,160.04,160.04,162.53,0.0,0.07463999120589206,0.5555555555555556,0.49232398902820457,0.3574,0.6070033005804469,high,1.0
4743390,0,0.1885,9,0.3011383583508207,0.1434,115.85,115.85,116.5,0.0,0.10794767505771133,0.6666666666666666,0.46021034179460246,0.1434,0.4393565765013847,high,1.0
241618932,0,0.2517,7,0.24457836848231246,0.098,64.14,65.18,64.14,0.0,0.17742112784434427,0.4444444444444444,0.37377335511567017,0.098,0.24318069729504155,high,1.0
12373447,0,0.4882,8,0.2581550328565085,0.3744,115.55,116.82,115.55,0.0,0.43739694404748825,0.5555555555555556,0.3945216961317303,0.3744,0.4382184453127964,high,1.0
1028683570,0,0.3142,7,0.27441127244129665,0.2461,115.59,117.63,115.59,0.0,0.24612509618555567,0.4444444444444444,0.41936505921766026,0.2461,0.43837019613794154,high,1.0
230770489,0,0.2382,7,0.44435651332137144,0.1098,59.47,59.47,61.57,0.0,0.1625810706826426,0.4444444444444444,0.6790814162440587,0.1098,0.22546378845934978,high,1.0
1028683570,0,0.2306,8,0.3191184110325979,0.2903,41.37,43.26,41.37,0.0,0.1542266681323513,0.5555555555555556,0.48768809732027313,0.2903,0.1567965400811867,high,1.0
"[886800835, 1433177572]",0,0.318,6,0.2760254314635364,0.2211,64.49,73.9,64.49,0.0,0.2503022974607014,0.3333333333333333,0.42183187440322484,0.2211,0.24450851701506124,high,1.0
230770489,0,0.2924,7,0.4904714181088601,0.3003,155.56,155.56,157.66,0.0,0.22216115202814116,0.4444444444444444,0.7495558526801895,0.3003,0.5900072081641945,high,1.0
"[1433177571, 4750638]",0,0.1326,9,0.3308312996758096,0.2868,132.94,132.94,134.58,0.0,0.04649884577333186,0.6666666666666666,0.5055881500249998,0.2868,0.5041921165446338,high,1.0
230770489,0,0.1665,7,0.47477656306197785,0.165,191.86,191.86,196.75,0.0,0.08376387820160493,0.4444444444444444,0.7255704173968909,0.165,0.7277210819833835,high,1.0
352987332,0,0.1397,8,0.3232292126812714,0.2589,202.78,202.78,204.76,0.0,0.05430361657689347,0.5555555555555556,0.4939703704991084,0.2589,0.7691490572479989,high,1.0
246630090,0,0.335,6,0.5007196953991738,0.1413,96.51,96.79,96.51,0.0,0.26898977684951086,0.3333333333333333,0.7652176342626165,0.1413,0.3659850525437232,high,1.0
"[4750627, 911389015]",0,0.312,5,0.31449151210664605,0.0,53.78,53.78,59.09,0.0,0.24370671649994505,0.2222222222222222,0.4806171059400228,0.0,0.20387723358245763,high,1.0
"[241618932, 1433159892]",0,0.4569,5,0.17470310048974622,0.1818,12.17,12.17,12.6,0.0,0.40298999670220953,0.2222222222222222,0.26698748717789766,0.1818,0.046018437725255136,high,1.0
241618932,0,0.2314,6,0.26199457633615336,0.0642,145.94,145.94,146.08,0.0,0.15510607892711883,0.3333333333333333,0.4003894229360456,0.0642,0.5535111347167951,high,1.0
241618932,0,0.4446,7,0.07264515245952038,0.1739,99.5,100.71,99.5,0.0,0.38946905573265916,0.4444444444444444,0.11101890382283733,0.1739,0.37732842672332034,high,0.9998
241618932,0,0.3257,6,0.26729392878819036,0.1222,3.26,3.26,6.85,0.0,0.2587666263603386,0.3333333333333333,0.4084880816940934,0.1222,0.012215941424181495,high,1.0
284142072,0,0.3256,8,0.5776373076403791,0.243,22.84,22.84,27.33,0.0,0.25865670001099267,0.5555555555555556,0.8827658629685438,0.243,0.0864979703327137,high,1.0
"[11301537, 1426926355, 1426926356, 1426926357, 1426926358, 1426926359, 1426926360, 18833661]",0,0.4937,8,0.3163543921345624,0.4301,104.57,106.49,104.57,0.0,0.44344289326151487,0.5555555555555556,0.4834640254060942,0.4301,0.3965628438104632,high,1.0
4743446,0,0.3184,4,0.5006411397559631,0.1479,85.31,89.23,85.31,0.0,0.2507420028580851,0.1111111111111111,0.7650975827367668,0.1479,0.32349482150309194,high,1.0
1028683102,0,0.3186,6,0.4962224190821358,0.0081,114.0,114.0,115.36,0.0,0.25096185555677697,0.3333333333333333,0.7583447367601412,0.0081,0.43233810083842333,high,1.0
1446580480,0,0.4363,7,0.43511561780215385,0.0,113.52,114.2,113.52,0.0,0.3803451687369463,0.4444444444444444,0.6649591512869224,0.0,0.43051709093668195,high,1.0
4743454,0,0.5583,5,0.25595980373902927,0.3713,40.97,40.97,67.2,0.0,0.5144553149389909,0.2222222222222222,0.3911668689751858,0.3713,0.1552790318297356,high,1.0
4809721,0,0.3397,6,0.42637289650029875,0.521,104.53,107.04,104.53,0.0,0.27415631526876993,0.3333333333333333,0.6515982138740459,0.521,0.3964110929853181,high,1.0
"[753730058, 295215803]",0,0.332,6,0.4923817335381705,0.0899,81.9,86.74,81.9,0.0,0.2656919863691327,0.3333333333333333,0.7524752646125421,0.0899,0.3105580636594712,high,1.0
525588035,0,0.7361,6,0.034217507199427066,0.0457,106.19,106.75,106.19,0.0,0.7099043640760689,0.3333333333333333,0.0522924106043719,0.0457,0.4027087522288402,high,0.9731
4745025,0,0.3673,9,0.5073987239587957,0.0752,126.71,137.62,126.71,0.0,0.3044959876882489,0.6666666666666666,0.7754247630824482,0.0752,0.48055692552828255,high,1.0
"[4785424, 241867923]",0,0.2493,7,0.5447876782439615,0.0385,212.83,219.06,212.83,0.0,0.17478289546004175,0.4444444444444444,0.8325638918375877,0.0385,0.8072764520657083,high,1.0
4745025,0,0.3673,9,0.5073987239587957,0.0752,126.71,137.62,126.71,0.0,0.3044959876882489,0.6666666666666666,0.7754247630824482,0.0752,0.48055692552828255,high,1.0
10853180,0,0.4636,8,0.24098574722335273,0.0,133.07,133.07,144.72,0.0,0.4103550621083874,0.5555555555555556,0.3682829836247083,0.0,0.5046853067263554,high,1.0
553309959,0,1.0,6,0.0,,43.11,43.11,47.39,0.0,1.0,0.3333333333333333,0.0,0.2257,0.16339770097499906,low,1.0
827052043,0,0.9156,4,0.0,0.0134,17.34,17.34,25.79,0.0,0.9072221611520281,0.1111111111111111,0.0,0.0134,0.06563223187526084,medium,1.0
"[1408640352, 246638755]",0,0.8078,4,0.082218315472189,0.9835,24.03,84.22,24.03,0.0,0.7887215565571067,0.1111111111111111,0.1256489517723687,0.9835,0.09101255738078078,low,0.9338
"[237649293, 1223827918]",0,0.741,5,0.0680699802697812,0.2456,120.88,120.88,120.97,0.0,0.71529075519402,0.2222222222222222,0.10402696307925356,0.2456,0.45843924276338255,high,1.0
"[237649292, 601740758, 906750214]",0,0.8677,4,0.039188150957317223,0.5956,12.42,12.42,13.72,0.0,0.8545674398153238,0.1111111111111111,0.05988872505360222,0.5956,0.046966880382412084,medium,0.552
4785522,0,0.4102,6,0.5902140913132272,0.1828,153.32,153.32,163.74,0.0,0.35165439155765643,0.3333333333333333,0.9019861507606932,0.1828,0.5815091619560682,high,1.0
261716934,0,0.328,7,0.421367700112847,0.2202,151.68,151.68,154.94,0.0,0.26129493239529517,0.4444444444444444,0.6439490948683071,0.2202,0.5752873781251187,high,1.0
10055641,0,0.367,7,0.3606332153198991,0.3615,129.73,133.96,129.73,0.0,0.3041662086402111,0.4444444444444444,0.5511324966828323,0.3615,0.4920141128267385,high,1.0
261716934,0,0.3879,7,0.3552809384711706,0.4839,148.05,148.05,148.65,0.0,0.3271408156535122,0.4444444444444444,0.5429529569808088,0.4839,0.5615159907431998,high,1.0
