osm_id,name,highway,waterway,aerialway,barrier,man_made,railway,z_order,other_tags,geometry,lanes,maxspeed,oneway,sidewalk,cycleway,width,service,access,surface,smoothness,lit,bridge,tunnel,layer,ref,junction,oneway:cycleway,cycleway:both,cycleway:left,cycleway:right,foot,motor_vehicle,bicycle,footway,borough,longitude,latitude,location_id,lighting,connectivity,enclosure,visibility_blocked_ratio,visibility,public_transport_proximity_m,dominant_land_use_score
766661610,Plaça d'Urquinaona,footway,,,,,,0,"""crossing""=>""uncontrolled"",""crossing:markings""=>""zebra"",""footway""=>""crossing"",""name:ca""=>""Plaça d'Urquinaona"",""name:etymology:wikidata""=>""Q3119407"",""surface""=>""asphalt""","LINESTRING (430897.301061 4582281.819055, 430897.625642 4582281.660519, 430900.763297 4582280.131705, 430905.239394 4582278.667848)",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1735128,41.3890833,eixample_006488,0.0,4.0,0.0,0.0,1.0,26.92,0.5
766661611,Plaça d'Urquinaona,footway,,,,,,0,"""crossing""=>""uncontrolled"",""crossing:markings""=>""zebra"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Plaça d'Urquinaona"",""name:etymology:wikidata""=>""Q3119407"",""surface""=>""asphalt""","LINESTRING (430911.361239 4582270.915183, 430911.402089 4582270.814868, 430913.528104 4582265.787204, 430913.528104 4582265.787204)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1736484,41.3889795,eixample_006489,0.0,3.0,0.0,0.0,1.0,24.1,0.4979
766661613,Carrer de Trafalgar,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Trafalgar"",""name:etymology:wikidata""=>""Q171416"",""surface""=>""asphalt""","LINESTRING (430933.802212 4582272.566488, 430933.779244 4582268.403136, 430933.642614 4582265.473284)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1739036,41.3889873,eixample_006490,0.0,4.0,0.0,0.0,1.0,19.73,0.5
766661614,Ronda de Sant Pere,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""yes"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Ronda de Sant Pere"",""name:etymology:wikidata""=>""Q33923"",""surface""=>""asphalt""","LINESTRING (430938.484066 4582324.261173, 430937.803471 4582316.895363, 430937.495821 4582312.690313, 430937.198754 4582308.718322, 430937.41888 4582306.37352)",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.173945,41.3894047,eixample_006491,0.0,4.0,0.0,0.0,1.0,27.18,0.4967
766661615,Carrer de Fontanella,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Fontanella"",""surface""=>""asphalt""","LINESTRING (430826.579632 4582209.037453, 430827.423095 4582208.052348, 430831.450661 4582203.395104, 430831.450661 4582203.395104)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1726577,41.3884127,eixample_006492,0.0,4.0,0.0,0.0,1.0,20.38,0.5078
766661617,Plaça d'Urquinaona,footway,,,,,,0,"""crossing""=>""uncontrolled"",""crossing:markings""=>""zebra"",""footway""=>""crossing"",""name:ca""=>""Plaça d'Urquinaona"",""name:etymology:wikidata""=>""Q3119407"",""surface""=>""asphalt""","LINESTRING (430827.619128 4582217.199232, 430831.014585 4582221.652369, 430832.765385 4582223.745197, 430837.417069 4582229.285526, 430838.466298 4582230.585647)",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.172703,41.3885731,eixample_006493,0.0,4.0,0.0,0.0,1.0,9.37,0.5
766661618,Plaça d'Urquinaona,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""yes"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Plaça d'Urquinaona"",""name:etymology:wikidata""=>""Q3119407"",""surface""=>""asphalt""","LINESTRING (430848.934929 4582231.47387, 430849.886975 4582230.476629, 430853.454928 4582226.723116, 430853.454928 4582226.723116)",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1729204,41.3886207,eixample_006494,0.0,3.0,0.0,0.0,1.0,21.15,0.5015
766661619,Ronda de Sant Pere,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Ronda de Sant Pere"",""name:etymology:wikidata""=>""Q33923"",""surface""=>""asphalt""","LINESTRING (430826.439001 4582265.241475, 430827.741418 4582262.408913, 430830.747657 4582255.873933, 430830.927881 4582255.483612)",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1726476,41.3889003,eixample_006495,0.0,4.0,0.0,0.0,1.0,17.49,0.5
766661620,Plaça d'Urquinaona,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dots"",""footway""=>""crossing"",""name:ca""=>""Plaça d'Urquinaona"",""name:etymology:wikidata""=>""Q3119407"",""surface""=>""asphalt""","LINESTRING (430812.009101 4582278.569469, 430814.384228 4582276.870254, 430820.006519 4582272.852842, 430823.619008 4582270.264689, 430824.366482 4582269.735717)",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1725205,41.3890236,eixample_006496,0.0,4.0,0.0,0.0,1.0,6.91,0.4974
766661621,Plaça d'Urquinaona,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dots"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Plaça d'Urquinaona"",""name:etymology:wikidata""=>""Q3119407"",""surface""=>""asphalt""","LINESTRING (430783.878657 4582257.276419, 430784.907035 4582258.14372, 430786.01087 4582259.032506, 430787.409873 4582260.18494, 430790.89907 4582263.07166, 430794.202846 4582265.804711, 430795.770755 4582267.13318)",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1721827,41.3889135,eixample_006497,0.0,6.0,0.0,0.0,1.0,35.17,0.4994
766661622,Ronda de Sant Pere,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:markings""=>""dots"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Ronda de Sant Pere"",""name:etymology:wikidata""=>""Q33923"",""surface""=>""asphalt""","LINESTRING (430797.678783 4582240.168309, 430796.366724 4582241.990608, 430793.556446 4582245.403826, 430787.707315 4582252.809798, 430785.179293 4582256.009369, 430783.878657 4582257.276419)",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1721964,41.3887932,eixample_006498,0.0,6.0,0.0,0.0,1.0,37.26,0.4997
766675050,Carrer d'Aragó,footway,,,,,,0,"""crossing""=>""uncontrolled"",""crossing:markings""=>""zebra"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer d'Aragó"",""name:etymology:wikidata""=>""Q4040"",""surface""=>""asphalt""","LINESTRING (429884.821335 4582325.122525, 429883.097164 4582326.671412, 429878.931232 4582330.786495, 429872.12182 4582337.358704)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1612751,41.3894564,eixample_006499,85.04793615515389,4.0,0.0,0.0,1.0,94.07,0.5
766675051,Plaça del Doctor Letamendi,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Plaça del Doctor Letamendi"",""surface""=>""asphalt""","LINESTRING (429866.127552 4582334.851964, 429861.053862 4582330.70419, 429856.494247 4582326.973352)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1610699,41.389452,eixample_006500,72.31935181827014,6.0,0.5584836172499018,0.5584836172499018,0.2943442551667321,111.2,0.4771
766675052,Carrer d'Aragó,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer d'Aragó"",""name:etymology:wikidata""=>""Q4040"",""surface""=>""paving_stones""","LINESTRING (429870.631105 4582338.838717, 429866.127552 4582334.851964)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1611538,41.389506,eixample_006501,49.87809093728802,6.0,1.0,1.0,0.0,104.55,0.4691
766675053,Carrer de Llança,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""lit""=>""no"",""name:ca""=>""Carrer de Llança"",""name:etymology:wikidata""=>""Q3694247"",""surface""=>""asphalt""","LINESTRING (428674.328981 4581182.723637, 428671.278533 4581179.522712, 428667.281823 4581175.342943)",,,,,,,,,asphalt,,no,,,,,,,,,,,,,crossing,Eixample,2.1469674,41.3789727,eixample_006502,0.0,6.0,0.0,0.0,1.0,109.41,0.5
766675054,Carrer de Llançà,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Llançà"",""name:etymology:wikidata""=>""Q11339"",""smoothness""=>""good"",""surface""=>""paving_stones""","LINESTRING (429003.017911 4580846.44246, 429031.042121 4580821.619499, 429066.925016 4580783.68494)",,,,,,,,,paving_stones,good,,,,,,,,,,,,,,sidewalk,Eixample,2.1513745,41.3757405,eixample_006503,0.0,6.0,1.0,1.0,0.0,59.87,0.4706
766675055,Carrer de Vilamarí,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de Vilamarí"",""name:etymology:wikidata""=>""Q8246945"",""surface""=>""paving_stones""","LINESTRING (429151.291118 4580867.374994, 429102.842507 4580916.823617, 429087.639712 4580934.037497)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Eixample,2.1523612,41.3765009,eixample_006504,0.0,6.0,0.5673969767719114,0.5673969767719114,0.2836741135921893,84.2,0.4794
766675056,Carrer de Vilamarí,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Vilamarí"",""name:etymology:wikidata""=>""Q8246945"",""surface""=>""asphalt""","LINESTRING (429151.291118 4580867.374994, 429156.809741 4580872.406176, 429159.754213 4580875.04209, 429161.340207 4580876.447759)",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1528088,41.3762498,eixample_006505,0.0,6.0,0.0,0.0,1.0,60.67,0.5
766675057,Carrer de Sepúlveda,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Sepúlveda"",""name:etymology:wikidata""=>""Q20101786"",""smoothness""=>""good"",""surface""=>""paving_stones""","LINESTRING (429066.925016 4580783.68494, 429068.275371 4580782.372686, 429091.025355 4580781.739276, 429093.32251 4580784.026205)",,,,,,,,,paving_stones,good,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1519098,41.3754334,eixample_006506,0.0,6.0,0.0,0.0,1.0,61.29,0.4971
766681534,Carrer del Comte d'Urgell,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer del Comte d'Urgell"",""name:etymology:wikidata""=>""Q925944"",""surface""=>""paving_stones""","LINESTRING (429098.124771 4582120.924418, 429095.889047 4582118.037334, 429095.326122 4582094.693409, 429098.419732 4582092.109463, 429156.595149 4582033.449935, 429159.048164 4582031.194264, 429182.81936 4582031.072905, 429184.849643 4582032.618571)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1523479,41.3869558,eixample_006507,0.0,6.0,0.4436792524813112,0.4436792524813112,0.3507835255290255,73.85,0.4847
766681535,Carrer de Provença,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de Provença"",""name:etymology:wikidata""=>""Q101081""","LINESTRING (429088.923477 4582129.963422, 429092.998207 4582125.9598, 429096.187026 4582122.853084, 429098.124771 4582120.924418)",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1519115,41.3875341,eixample_006508,0.0,6.0,0.0,0.0,1.0,130.54,0.5
766681536,Carrer de Provença,footway,,,,,,0,"""footway""=>""crossing"",""name:ca""=>""Carrer de Provença"",""name:etymology:wikidata""=>""Q101081""","LINESTRING (429037.510972 4582059.419238, 429034.607072 4582062.589806, 429030.12321 4582067.507908, 429027.36829 4582070.521579)",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.151188,41.386984,eixample_006509,0.0,6.0,0.0,0.0,1.0,141.43,0.5
766681537,Carrer del Comte d'Urgell,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer del Comte d'Urgell"",""name:etymology:wikidata""=>""Q925944"",""surface""=>""paving_stones""","LINESTRING (429058.675993 4582080.074349, 429056.911613 4582078.35957, 429037.510972 4582059.419238)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Eixample,2.1513746,41.3870285,eixample_006510,0.0,5.0,0.8939465736479927,0.8939465736479927,0.0695432303947589,143.75,0.4702
766681538,Carrer del Comte d'Urgell,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer del Comte d'Urgell"",""name:etymology:wikidata""=>""Q925944"",""surface""=>""paving_stones""","LINESTRING (429193.433876 4582024.584988, 429188.99143 4582020.065108, 429189.450678 4581998.609795, 429192.176697 4581996.051689, 429251.629557 4581935.326444, 429276.999162 4581937.876697)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.153467,41.3861053,eixample_006511,0.0,6.0,0.4677123263886734,0.4677123263886734,0.3490410974500503,11.32,0.4793
766681539,Carrer de Mallorca,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Mallorca"",""name:etymology:wikidata""=>""Q8828"",""surface""=>""asphalt""","LINESTRING (429184.849643 4582032.618571, 429186.716642 4582030.290918, 429189.901089 4582027.583992, 429193.433876 4582024.584988)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1530646,41.3866681,eixample_006512,0.0,6.0,0.0,0.0,1.0,22.3,0.5
766681540,Carrer del Comte d'Urgell,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer del Comte d'Urgell"",""name:etymology:wikidata""=>""Q925944"",""surface""=>""paving_stones""","LINESTRING (429285.324327 4581928.979731, 429276.162419 4581920.686462, 429273.974757 4581915.012025, 429277.345432 4581910.815533, 429290.678011 4581898.350077, 429300.770699 4581888.914045, 429309.563297 4581893.635813)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Eixample,2.154222,41.385557,eixample_006513,0.0,6.0,0.25222996006827036,0.25222996006827036,0.4903410097912982,59.34,0.4909
766681541,Carrer de València,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Carrer de València"",""name:etymology:wikidata""=>""Q8818"",""surface""=>""asphalt""","LINESTRING (429276.999162 4581937.876697, 429277.371616 4581937.48446, 429280.562781 4581933.744941, 429285.324327 4581928.979731)",,,,,,,,,asphalt,,,,,,,,,,,,,,,crossing,Eixample,2.1541766,41.3858196,eixample_006514,0.0,6.0,0.0,0.0,1.0,36.43,0.5
766698474,Carrer de la Diputació,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de la Diputació"",""name:etymology:wikidata""=>""Q11917313"",""surface""=>""paving_stones""","LINESTRING (429558.187007 4581651.092082, 429530.002271 4581651.51047)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1573552,41.3833032,eixample_006515,0.0,6.0,0.2408857050038134,0.2408857050038134,0.49777986557126996,88.55,0.484
766698479,Carrer del Comte d'Urgell,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer del Comte d'Urgell"",""name:etymology:wikidata""=>""Q925944"",""surface""=>""asphalt""","LINESTRING (429530.002271 4581651.51047, 429523.036833 4581645.516034, 429518.709765 4581641.683212, 429517.712757 4581640.627032)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1571131,41.3832553,eixample_006516,0.0,5.0,0.0,0.0,1.0,98.43,0.5
766698480,Carrer del Comte d'Urgell,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer del Comte d'Urgell"",""name:etymology:wikidata""=>""Q925944"",""surface""=>""paving_stones""","LINESTRING (429553.796887 4581601.205054, 429555.648651 4581603.307704, 429559.817018 4581608.01922, 429565.913147 4581614.910372)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,crossing,Eixample,2.1575486,41.3829152,eixample_006517,0.0,6.0,0.0,0.0,1.0,45.97,0.5
766698481,Carrer de la Diputació,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de la Diputació"",""name:etymology:wikidata""=>""Q11917313"",""surface""=>""paving_stones""","LINESTRING (429614.759388 4581733.125647, 429614.296489 4581708.714884, 429558.187007 4581651.092082)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1579422,41.3836326,eixample_006518,0.0,6.0,0.6077485129160698,0.6077485129160698,0.2572140898911018,104.21,0.4788
766698482,Carrer de Villarroel,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Villarroel"",""name:etymology:wikidata""=>""Q3813841"",""surface""=>""asphalt""","LINESTRING (429623.805249 4581743.263546, 429619.544378 4581738.486277, 429614.759388 4581733.125647)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1582442,41.3840924,eixample_006519,0.0,6.0,0.0,0.0,1.0,110.78,0.5
766698483,Carrer de la Diputació,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de la Diputació"",""name:etymology:wikidata""=>""Q11917313"",""surface""=>""paving_stones""","LINESTRING (429650.093057 4581697.364286, 429624.806955 4581699.175337, 429567.55074 4581642.296392)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1580962,41.3835747,eixample_006520,0.0,6.0,0.5287603222697839,0.5287603222697839,0.30900962474112537,91.68,0.4789
766698484,Carrer de Villarroel,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Villarroel"",""name:etymology:wikidata""=>""Q3813841"",""surface""=>""asphalt""","LINESTRING (429658.998016 4581706.770805, 429655.044083 4581702.601194, 429650.093057 4581697.364286)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1586701,41.3837702,eixample_006521,0.0,6.0,0.0,0.0,1.0,60.36,0.5
766698485,Carrer de la Diputació,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de la Diputació"",""name:etymology:wikidata""=>""Q11917313"",""surface""=>""asphalt""","LINESTRING (429754.94042 4581799.504025, 429750.385124 4581795.395709, 429746.268481 4581791.682846)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.159808,41.3846209,eixample_006522,0.0,6.0,0.0,0.0,1.0,107.47,0.5
766698486,Carrer de la Diputació,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de la Diputació"",""name:etymology:wikidata""=>""Q11917313"",""surface""=>""paving_stones""","LINESTRING (429837.941621 4581885.024772, 429819.343504 4581886.614958, 429815.331125 4581885.887724, 429788.699493 4581859.232341, 429785.957279 4581856.694147, 429756.256501 4581828.303263, 429750.474971 4581822.774562, 429754.94042 4581799.504025)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.160212,41.3851657,eixample_006523,0.0,6.0,0.445890646837962,0.445890646837962,0.3618673326772493,113.88,0.4768
766698487,Carrer de la Diputació,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de la Diputació"",""name:etymology:wikidata""=>""Q11917313"",""surface""=>""asphalt""","LINESTRING (429719.463942 4581836.920597, 429714.615539 4581831.904709, 429709.913362 4581827.309315)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1593748,41.3849459,eixample_006524,0.0,6.0,0.0,0.0,1.0,142.68,0.5
766698488,Carrer de la Diputació,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de la Diputació"",""name:etymology:wikidata""=>""Q11917313"",""surface""=>""paving_stones""","LINESTRING (429804.169275 4581921.402966, 429806.599995 4581918.54818, 429806.525791 4581897.941937, 429804.246791 4581895.743439, 429787.213526 4581879.331867, 429775.439373 4581867.188384, 429747.633271 4581839.301008, 429740.489666 4581832.142293, 429722.690152 4581834.180199, 429719.463942 4581836.920597)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.160059,41.3852389,eixample_006525,0.0,6.0,0.42213208263110674,0.42213208263110674,0.3775016545625936,100.6,0.4779
766698489,Carrer de Muntaner,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Muntaner"",""name:etymology:wikidata""=>""Q671145"",""surface""=>""asphalt""","LINESTRING (429848.60694 4581893.204256, 429845.40778 4581890.104217, 429837.941621 4581885.024772)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1609074,41.3854681,eixample_006526,0.0,6.0,0.0,0.0,1.0,109.75,0.4951
766698490,Carrer de la Diputació,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de la Diputació"",""name:etymology:wikidata""=>""Q11917313"",""smoothness""=>""good"",""surface""=>""paving_stones""","LINESTRING (429936.283156 4581976.438046, 429932.146996 4581980.197512, 429912.300193 4581980.611531, 429910.728728 4581978.939095, 429902.018338 4581969.696937, 429864.457119 4581934.264727, 429851.378302 4581921.212214, 429849.57988 4581919.419856, 429846.141331 4581914.912067, 429848.60694 4581893.204256)",,,,,,,,,paving_stones,good,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1613667,41.3860343,eixample_006527,0.0,6.0,0.4969026833652589,0.4969026833652589,0.33235165425911883,100.43,0.4772
766698491,Carrer de Muntaner,footway,,,,,,0,"""footway""=>""crossing"",""lit""=>""yes"",""name:ca""=>""Carrer de Muntaner"",""name:etymology:wikidata""=>""Q671145"",""surface""=>""asphalt""","LINESTRING (429814.492639 4581929.674536, 429810.244586 4581926.196072, 429804.169275 4581921.402966)",,,,,,,,,asphalt,,yes,,,,,,,,,,,,,crossing,Eixample,2.1604955,41.385796,eixample_006528,0.0,6.0,0.0,0.0,1.0,59.63,0.5
766698492,Carrer de la Diputació,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de la Diputació"",""name:etymology:wikidata""=>""Q11917313"",""smoothness""=>""good"",""surface""=>""paving_stones""","LINESTRING (429902.753501 4582015.433719, 429904.621664 4582011.47412, 429904.442402 4581992.945136, 429900.694797 4581989.328544, 429899.116474 4581987.811616, 429860.142771 4581948.984509, 429842.248546 4581931.715121, 429835.107813 4581924.833861, 429819.213479 4581924.9878, 429814.492639 4581929.674536)",,,,,,,,,paving_stones,good,,,,,,,,,,,,,,sidewalk,Eixample,2.1611951,41.3860846,eixample_006529,0.0,6.0,0.4894381293012579,0.4894381293012579,0.33741480150525566,101.99,0.4754
766698493,Carrer d'Enric Granados,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer d'Enric Granados"",""name:etymology:wikidata""=>""Q294225"",""surface""=>""paving_stones""","LINESTRING (429761.169174 4582368.655686, 429791.2067 4582335.388912)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1600494,41.3896347,eixample_006530,0.0,6.0,0.5587606383892595,0.5587606383892595,0.29028905369127667,70.26,0.4698
766698494,Carrer de Balmes,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Balmes"",""name:etymology:wikidata""=>""Q2439397"",""surface""=>""paving_stones""","LINESTRING (429823.569054 4582497.199856, 429762.127446 4582559.760618)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1602282,41.3912255,eixample_006531,0.0,6.0,0.7471649272081682,0.7471649272081682,0.16579349035529956,9.38,0.4638
766698495,Carrer del Comte Borrell,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer del Comte Borrell"",""name:etymology:wikidata""=>""Q509228"",""surface""=>""paved""","LINESTRING (428626.630741 4582402.871989, 428624.548903 4582394.398753, 428624.536552 4582381.264099, 428627.575225 4582378.225265, 428683.31538 4582322.516941)",,,,,,,,,paved,,,,,,,,,,,,,,,sidewalk,Eixample,2.1465476,41.3895937,eixample_006532,0.0,6.0,0.5195038353860884,0.5195038353860884,0.3150794522058437,57.42,0.4781
766698496,Avinguda de Sarrià,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Avinguda de Sarrià"",""surface""=>""paved""","LINESTRING (428759.381556 4582369.533342, 428761.121996 4582372.21424, 428758.839115 4582373.891026, 428750.869185 4582378.832492, 428718.589365 4582385.96724, 428689.3342 4582392.028683, 428646.253054 4582401.002147, 428629.948343 4582404.382612, 428626.630741 4582402.871989)",,,,,,,,,paved,,,,,,,,,,,,,,,sidewalk,Eixample,2.147122,41.3898882,eixample_006533,0.0,6.0,0.5675670643608811,0.5675670643608811,0.28290005135269464,61.15,0.4915
766710409,Carrer de València,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de València"",""name:etymology:wikidata""=>""Q8818"",""surface""=>""paving_stones""","LINESTRING (429621.208396 4582275.628268, 429622.047036 4582300.845914, 429619.927967 4582303.053772)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1582089,41.3890628,eixample_006534,0.0,5.0,0.3299670866797642,0.3299670866797642,0.44373040617234166,64.68,0.4829
766710410,Carrer de Muntaner,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer de Muntaner"",""name:etymology:wikidata""=>""Q671145"",""surface""=>""paving_stones""","LINESTRING (429477.701962 4582274.847632, 429533.95123 4582218.30835)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1568283,41.3886613,eixample_006535,0.0,5.0,0.6206278343131737,0.6206278343131737,0.24876863323726317,5.47,0.4654
766710411,Carrer d'Aribau,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""name:ca""=>""Carrer d'Aribau"",""surface""=>""paving_stones""","LINESTRING (429619.927967 4582303.053772, 429563.905762 4582361.444372, 429559.369633 4582366.1628, 429537.46465 4582365.47649)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1577167,41.3895415,eixample_006536,0.0,4.0,0.7108299278378838,0.7108299278378838,0.1892872477040153,13.16,0.4701
766710412,Carrer de València,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Carrer de València"",""name:etymology:wikidata""=>""Q8818"",""surface""=>""paving_stones""","LINESTRING (429569.632787 4582182.498712, 429567.909294 4582184.114285, 429568.528301 4582206.50282, 429570.3606 4582208.339192, 429629.466092 4582267.531757)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Eixample,2.1578537,41.3885142,eixample_006537,0.0,6.0,0.6631113151823761,0.6631113151823761,0.22091061299516324,4.52,0.4724
