osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
285586000,0,0.8311,9,0.1425939140316534,0.5,207.61,212.88,207.61,0.0,0.7909135924733844,0.46153846153846156,0.22692327645121066,0.49994999499949994,0.17567418822234454,0.0,medium,1.0
48785153,0,0.6241,8,0.1425939140316534,0.7063,165.31,171.33,165.31,0.0,0.5346620450606585,0.38461538461538464,0.22692327645121066,0.7062706270627063,0.13985860039795098,0.0,medium,0.9997
285586000,0,0.8321,11,0.1425939140316534,0.8829,146.18,150.87,146.18,0.0,0.7921515226541223,0.6153846153846154,0.22692327645121066,0.8828882888288829,0.12366114897760469,0.0,medium,1.0
54676629,0,1.0,10,0.018331339350226454,0.5729,80.69,80.69,81.66,0.0,1.0,0.5384615384615384,0.029167893556141144,0.5728572857285729,0.06821049066508615,0.0,low,0.9999
54676627,0,0.9307,8,0.001087002300381849,0.9591,71.31,71.33,71.31,0.0,0.91421143847487,0.38461538461538464,0.0017247113686940246,0.959095909590959,0.06026840523263199,0.0,low,0.9672
27757108,0,1.0,6,0.006403252941504514,1.0,74.32,74.32,75.85,0.0,1.0,0.23076923076923078,0.010185160412154153,1.0,0.06281698488632996,0.0,low,0.9998
54676627,0,0.9072,7,0.006403252941504514,1.0,16.33,16.33,33.5,0.0,0.8851200792275316,0.3076923076923077,0.010185160412154153,1.0,0.013716608102959231,0.0,low,0.9976
"[238327273, 638513786]",0,1.0,7,0.13768863834239772,1.0,53.22,92.14,53.22,0.0,1.0,0.3076923076923077,0.21911686591592644,1.0,0.0449515261843275,0.0,medium,0.5033
463590625,0,1.0,8,0.13768863834239772,0.0971,56.46,122.44,56.46,0.0,1.0,0.38461538461538464,0.21911686591592644,0.09700970097009701,0.04769484780491935,0.0,low,1.0
238327267,0,0.9492,7,0.051819096728594284,0.3617,180.09,223.01,180.09,0.0,0.9371131468185195,0.3076923076923077,0.08246136747324116,0.36163616361636164,0.15237288853139158,0.0,low,0.9991
54676628,0,0.9371,8,0.011421204944092014,0.8633,106.63,123.06,106.63,0.0,0.922134191631592,0.38461538461538464,0.018170887588376032,0.8632863286328633,0.09017399771389865,0.0,low,0.9345
623806212,0,1.0,7,0.006403252941504514,1.0,82.53,82.53,90.07,0.0,1.0,0.3076923076923077,0.010185160412154153,1.0,0.06976842640023709,0.0,low,0.9988
54676629,0,1.0,10,0.018331339350226454,0.5729,80.69,80.69,81.66,0.0,1.0,0.5384615384615384,0.029167893556141144,0.5728572857285729,0.06821049066508615,0.0,low,0.9999
54676629,0,0.9161,11,0.018331339350226458,0.5729,115.46,115.46,119.6,0.0,0.8961376578360981,0.6153846153846154,0.029167893556141147,0.5728572857285729,0.09765039583421532,0.0,low,0.7512
623806212,0,0.9003,10,0.006403252941504514,0.768,42.27,42.27,45.71,0.0,0.8765783609804407,0.5384615384615384,0.010185160412154153,0.767976797679768,0.03568011515177173,0.0,low,0.9716
141621795,0,1.0,8,0.0003671810787835909,1.0,77.82,77.82,78.58,0.0,1.0,0.38461538461538464,0.0005791651601263977,1.0,0.06578044959993226,0.0,low,0.9968
623806212,0,0.9595,10,0.0004634055626149495,0.678,73.13,73.13,74.29,0.0,0.9498638276801189,0.5384615384615384,0.0007322998404010928,0.677967796779678,0.06180940688370518,0.0,low,0.9987
27880421,0,1.0,6,0.1825864175224093,0.2211,85.93,85.93,88.24,0.0,1.0,0.23076923076923078,0.2905686086119399,0.22102210221022103,0.07264722069345075,0.0,low,1.0
"[193803704, 70912706, 70912711]",0,1.0,6,0.0422985465445657,0.25,282.11,287.96,282.11,0.0,1.0,0.23076923076923078,0.06731006345559067,0.24992499249924993,0.2387536514118793,0.0,low,0.9995
