osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
"[660423838, 1194099527]",0,1.0,6,0.04169387705445046,0.0879,525.41,777.67,525.41,0.0,1.0,0.14285714285714285,0.04307664755769999,0.08780878087808781,0.1434347350115616,0.0,low,1.0
"[975312532, 648548319]",0,1.0,6,0.011341072434870585,0.5,234.94,244.41,234.94,0.0,1.0,0.14285714285714285,0.011717197206225645,0.49994999499949994,0.06413612922776203,0.0,low,1.0
"[1194099537, 1194099538]",0,1.0,6,0.19226778839182207,1.0,281.97,294.77,281.97,0.0,1.0,0.14285714285714285,0.1986443176953587,1.0,0.07697536711811936,0.0,medium,1.0
671064797,0,1.0,6,0.011341072434870585,1.0,479.38,494.62,479.38,0.0,1.0,0.14285714285714285,0.011717197206225645,1.0,0.13086849813949808,0.0,medium,0.9093
"[671064798, 3999942]",0,1.0,6,0.011341072434870585,0.5,534.88,546.48,534.88,0.0,1.0,0.14285714285714285,0.011717197206225645,0.49994999499949994,0.14602005465480386,0.0,low,1.0
975086723,0,1.0,7,0.011341072434870585,1.0,230.39,248.3,230.39,0.0,1.0,0.21428571428571427,0.011717197206225645,1.0,0.06289397459452524,0.0,low,0.9377
975312533,0,1.0,6,0.011341072434870585,1.0,232.29,249.86,232.29,0.0,1.0,0.14285714285714285,0.011717197206225645,1.0,0.06341267652928345,0.0,low,0.9961
4371949,0,0.8074,10,0.027966463037584318,0.6233,67.64,899.87,67.64,0.0,0.7497726386903988,0.42857142857142855,0.02889396613134008,0.6232623262326232,0.018463058867209576,0.0,medium,0.9993
3999934,0,0.9563,12,0.011768443486661855,0.5863,307.25,1074.88,307.25,0.0,0.9432246329738858,0.5714285714285714,0.012158741948079923,0.5862586258625863,0.08387683286058657,0.0,medium,0.8763
"[660208914, 4371949]",0,0.875,10,0.018462988663402992,0.6187,21.77,1030.6,21.77,0.0,0.837599064570612,0.42857142857142855,0.019075310605471477,0.6186618661866187,0.00594050215807305,0.0,low,0.914
"[660208914, 4371949]",0,0.875,10,0.018462988663402992,0.6187,21.77,1030.6,21.77,0.0,0.837599064570612,0.42857142857142855,0.019075310605471477,0.6186618661866187,0.00594050215807305,0.0,low,0.914
"[660133159, 975259753, 4371951, 975259764, 975259765]",0,0.984,8,0.011684555488655742,0.5,50.79,1341.63,50.79,0.0,0.9792126802650383,0.2857142857142857,0.01207207181853083,0.49994999499949994,0.013862991708959075,0.0,low,1.0
660014808,0,1.0,13,9.335156740703882e-05,0.6719,89.43,1209.22,89.43,0.0,1.0,0.6428571428571429,9.644754136824181e-05,0.671867186718672,0.02441175105583144,0.0,low,0.9852
4371952,0,0.9133,10,0.007325093326363336,0.2997,128.96,984.96,128.96,0.0,0.8873587111861765,0.42857142857142855,0.007568028816542436,0.2996299629962997,0.03520348130898529,0.0,low,1.0
33525075,0,0.6468,13,0.12767413908623199,0.7766,100.67,1207.31,100.67,0.0,0.541119916850721,0.6428571428571429,0.13190843072191846,0.7765776577657766,0.02748028250145373,0.0,high,0.9997
4821590,0,0.8251,11,0.025850093450426572,1.0,162.33,1281.31,162.33,0.0,0.7727686111472002,0.5,0.026707407497775424,1.0,0.04431352528944934,0.0,medium,0.9999
660014814,0,0.8786,8,0.026207859042995385,1.0,223.03,1385.14,223.03,0.0,0.8422762115109784,0.2857142857142857,0.027077038326894592,1.0,0.060884687099882887,0.0,medium,1.0
38633651,0,1.0,8,7.0141094054061045e-06,0.5,98.48,101.59,98.48,0.0,1.0,0.2857142857142857,7.246715889064785e-06,0.49994999499949994,0.026882410271390312,0.0,low,1.0
