osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,risk_class,risk_probability
"[44508937, 420269263]",39,0.626,19,0.14114848732814353,0.7513,52.86,54.73,52.86,0.2785714285714286,0.5089930418800052,1.0,0.1923553946266413,0.751225367610283,0.12440926275992437,low,1.0
"[44508938, 511326142]",71,0.7854,18,0.08719882798602342,0.3036,7.59,7.59,15.1,0.5071428571428571,0.7182617828541419,0.9333333333333333,0.11883220988955775,0.3033910173051915,0.017438563327032135,low,1.0
"[62298633, 79639781]",140,0.629,18,0.13016845746600797,0.1022,2.97,2.97,13.15,1.0,0.5129316003675988,0.9333333333333333,0.17739169005803407,0.10193057917375213,0.006521739130434782,low,1.0
109462892,15,0.6298,18,0.13631724008957496,0.2765,9.08,9.08,18.16,0.10714285714285714,0.513981882630957,0.9333333333333333,0.18577131814565268,0.27628288486545965,0.020959357277882795,low,1.0
"[131700744, 44335831, 365705720]",96,0.7274,18,0.10583725675078645,0.4711,22.29,23.94,22.29,0.6857142857142857,0.642116318760667,0.9333333333333333,0.14423286409184974,0.4709412823847154,0.05217391304347825,low,1.0
"[430838879, 420269263]",0,0.6192,13,0.11997906792467083,0.1785,18.46,18.46,27.38,0.0,0.5000656426414598,0.6,0.16350547875028354,0.17825347604281283,0.043123818525519844,low,0.9545
"[44508937, 420269263]",39,0.626,19,0.14114848732814353,0.7513,52.86,54.73,52.86,0.2785714285714286,0.5089930418800052,1.0,0.1923553946266413,0.751225367610283,0.12440926275992437,low,1.0
1464473936,0,0.426,9,0.45693916630877685,0.5111,42.45,50.56,42.45,0.0,0.24642247604043582,0.3333333333333333,0.6227183795290355,0.5109532859857957,0.0998109640831758,high,1.0
15212797,0,0.4506,10,0.4469788608269101,0.0989,118.29,128.8,118.29,0.0,0.27871865563870285,0.4,0.609144366478515,0.098629588876663,0.27901701323251415,high,1.0
320826399,0,0.549,12,0.1596636208774092,0.195,196.94,196.94,197.62,0.0,0.40790337403177107,0.5333333333333333,0.2175880207632003,0.19475842752825848,0.4648629489603024,high,1.0
"[420269263, 430838879]",0,0.6192,13,0.11997906792467083,0.1785,18.46,18.46,27.38,0.0,0.5000656426414598,0.6,0.16350547875028354,0.17825347604281283,0.043123818525519844,low,0.9545
320826399,0,0.549,12,0.1596636208774092,0.195,196.94,196.94,197.62,0.0,0.40790337403177107,0.5333333333333333,0.2175880207632003,0.19475842752825848,0.4648629489603024,high,1.0
"[510587659, 320826398]",5,0.5368,10,0.18331507000740205,0.0824,28.86,28.86,32.89,0.03571428571428571,0.39188656951555734,0.4,0.24982047384797007,0.08212463739121736,0.0676984877126654,high,0.8476
510587660,0,0.5009,9,0.2975021913795774,0.2427,139.38,145.4,139.38,0.0,0.3447551529473546,0.3333333333333333,0.40543592947120305,0.24247274182254677,0.32885160680529296,high,1.0
109462888,0,0.5404,11,0.16449720335015963,0.1266,14.21,14.21,72.68,0.0,0.3966128397006695,0.4666666666666667,0.22417527972682647,0.12633790137041112,0.0330812854442344,medium,0.9997
4638447,25,0.5532,12,0.3494357964409066,0.2485,17.87,17.87,31.29,0.17857142857142858,0.413417355914402,0.5333333333333333,0.476211613424517,0.2482744823447034,0.04172967863894139,medium,0.9999
109462873,0,0.3644,10,0.49509672843725966,0.4349,90.64,90.64,96.42,0.0,0.16555074176184847,0.4,0.6747199217760108,0.4347304191257377,0.21368147448015123,high,1.0
109462892,15,0.6298,18,0.13631724008957496,0.2765,9.08,9.08,18.16,0.10714285714285714,0.513981882630957,0.9333333333333333,0.18577131814565268,0.27628288486545965,0.020959357277882795,low,1.0
62298635,3,0.5605,10,0.3326454608419793,0.0489,31.74,31.74,37.53,0.02142857142857143,0.42300118156754624,0.4,0.45332956076484865,0.04861458437531259,0.07450378071833647,high,1.0
62298634,14,0.6158,12,0.14040827253463078,0.0489,92.25,92.25,94.4,0.1,0.4956019430221872,0.5333333333333333,0.1913466218248811,0.04861458437531259,0.21748582230623817,medium,1.0
62299085,7,0.6061,10,0.21526677684319687,0.0489,79.63,80.63,79.63,0.05,0.482867270578968,0.4,0.29336460875076814,0.04861458437531259,0.18766540642722115,high,0.9998
428732053,12,0.5653,12,0.1512747265105156,0.0489,10.99,10.99,16.76,0.08571428571428572,0.42930287514769594,0.5333333333333333,0.20615554393576163,0.04861458437531259,0.025472589792060487,medium,1.0
15212773,26,0.6046,13,0.3591630643483067,0.2971,54.08,63.75,54.08,0.18571428571428572,0.4808979913351713,0.6,0.4894680403244088,0.29688906672001597,0.12729206049149336,medium,1.0
"[62298633, 79639781]",140,0.629,18,0.130168457466008,0.1022,2.97,2.97,13.15,1.0,0.5129316003675988,0.9333333333333333,0.1773916900580341,0.10193057917375213,0.006521739130434782,low,1.0
62298634,14,0.6158,12,0.14040827253463078,0.0489,92.25,92.25,94.4,0.1,0.4956019430221872,0.5333333333333333,0.1913466218248811,0.04861458437531259,0.21748582230623817,medium,1.0
44335829,46,0.7781,12,0.03507259053892105,0.1374,9.6,58.55,9.6,0.32857142857142857,0.7086779572009978,0.5333333333333333,0.04779400441788292,0.1371411423427028,0.02218809073724007,low,1.0
"[1335732384, 911569192, 448349943, 335727767, 335727768, 70688313]",52,0.8753,12,0.08756364671286485,0.4764,2.55,2.55,3.38,0.37142857142857144,0.8362872521990284,0.5333333333333333,0.11932938883333967,0.4762428728618585,0.00552930056710775,low,1.0
"[44508938, 511326142]",71,0.7854,18,0.08719882798602342,0.3036,7.59,7.59,15.1,0.5071428571428571,0.7182617828541419,0.9333333333333333,0.11883220988955775,0.3033910173051915,0.017438563327032135,low,1.0
29974989,0,0.7621,10,0.04407577907635956,0.2139,54.23,54.23,56.74,0.0,0.6876723119338323,0.4,0.06006364804738562,0.21366409922976892,0.12764650283553872,medium,0.9589
807334396,0,0.7699,8,0.08591062888878834,0.0681,14.94,149.88,14.94,0.0,0.6979125640015755,0.26666666666666666,0.11707663809616527,0.06782034610383114,0.03480623818525519,medium,1.0
137519639,0,0.5197,11,0.17182872106130292,0.2662,87.45,87.45,151.14,0.0,0.3694367861362742,0.4666666666666667,0.23416675210409033,0.26597979393818144,0.20614366729678638,high,0.7627
137519639,0,0.5044,12,0.17032367495419928,0.1528,90.84,97.54,90.84,0.0,0.349350137849547,0.5333333333333333,0.23211565883826096,0.15254576372911874,0.21415406427221173,high,0.6727
109462886,0,1.0,12,0.1254692365391513,0.0452,33.04,33.04,37.89,0.0,1.0,0.5333333333333333,0.17098754047601977,0.04491347404221266,0.07757561436672966,low,1.0
