id,lon,lat,first_seen_at,last_seen_at,object_type
3172003176376015,-0.12551676,51.517822,2022-01-30T13:28:21+0000,2022-09-12T15:04:01+0000,panoptic
3172003186376014,-0.12554656,51.517788,2022-01-30T13:28:24+0000,2022-09-12T15:04:02+0000,panoptic
3172003189709347,-0.1255679,51.517757,2022-01-30T13:28:26+0000,2022-09-12T15:05:45+0000,panoptic
3172003203042679,-0.12466076,51.518196,2022-01-30T13:27:17+0000,2022-09-12T15:03:17+0000,panoptic
3172003206376012,-0.12525775,51.51739,2022-01-30T13:28:38+0000,2022-01-30T13:28:52+0000,panoptic
3172003213042678,-0.12586194,51.517666,2022-01-30T13:28:06+0000,2024-09-18T12:35:36+0000,panoptic
3172003233042676,-0.12616448,51.517445,2022-01-30T13:28:25+0000,2024-09-18T12:35:46+0000,panoptic
216922814736345,-0.13485317,51.510098,2016-06-27T18:55:04+0000,2023-06-23T08:24:28+0000,panoptic
216922824736344,-0.13390215,51.510048,2016-06-27T18:55:17+0000,2022-07-22T19:09:39+0000,panoptic
216922828069677,-0.13325503,51.51017,2016-06-27T18:55:25+0000,2018-03-31T09:59:26+0000,panoptic
216922831403010,-0.13201426,51.508644,2016-06-27T18:56:54+0000,2022-07-22T19:10:43+0000,panoptic
216922838069676,-0.13301508,51.510063,2016-06-27T18:56:24+0000,2022-07-22T19:09:55+0000,panoptic
216922841403009,-0.13359503,51.51013,2016-06-27T18:55:22+0000,2023-08-13T18:03:09+0000,panoptic
216922844736342,-0.1320462,51.50887,2016-06-27T18:57:00+0000,2016-06-27T18:57:00+0000,panoptic
216922848069675,-0.13203189,51.50854,2016-06-27T18:57:25+0000,2018-09-27T14:40:49+0000,panoptic
216922851403008,-0.1332716,51.51017,2016-06-27T18:55:26+0000,2022-07-22T19:09:49+0000,panoptic
216922854736341,-0.13334894,51.51015,2016-06-27T18:55:23+0000,2016-06-27T18:55:23+0000,panoptic
216922858069674,-0.1336781,51.51008,2016-06-27T18:55:24+0000,2022-07-22T19:09:47+0000,panoptic
216922861403007,-0.13141088,51.508064,2016-06-27T18:57:48+0000,2022-07-22T19:11:00+0000,panoptic
216922864736340,-0.13136634,51.508076,2016-06-27T18:57:51+0000,2022-07-22T19:11:00+0000,panoptic
216922868069673,-0.13207836,51.508934,2016-06-27T18:56:59+0000,2022-07-22T19:10:17+0000,panoptic
216922871403006,-0.13308416,51.510212,2016-06-27T18:56:19+0000,2021-12-20T11:06:30+0000,panoptic
216922874736339,-0.13199845,51.508804,2016-06-27T18:57:02+0000,2016-06-27T18:57:02+0000,panoptic
216922878069672,-0.13335694,51.510155,2016-06-27T18:55:26+0000,2016-06-27T18:55:26+0000,panoptic
216922884736338,-0.13137321,51.50808,2016-06-27T18:57:53+0000,2022-07-22T19:10:54+0000,panoptic
216922888069671,-0.13281181,51.509727,2016-06-27T18:56:30+0000,2022-07-22T19:10:02+0000,panoptic
216922891403004,-0.13259263,51.509296,2016-06-27T18:56:41+0000,2016-06-27T18:56:41+0000,panoptic
216922894736337,-0.13145085,51.508022,2016-06-27T18:57:48+0000,2024-05-11T12:00:29+0000,panoptic
216922898069670,-0.13248594,51.5094,2016-06-27T18:56:39+0000,2022-07-22T19:10:07+0000,panoptic
216922901403003,-0.13276136,51.50968,2016-06-27T18:56:26+0000,2022-07-22T19:09:57+0000,panoptic
216922904736336,-0.13221921,51.509075,2016-06-27T18:56:39+0000,2022-07-22T19:10:12+0000,panoptic
216922908069669,-0.1313877,51.508,2016-06-27T18:57:53+0000,2024-05-11T12:00:33+0000,panoptic
216922911403002,-0.1321519,51.508995,2016-06-27T18:56:41+0000,2022-07-22T19:10:12+0000,panoptic
216922914736335,-0.13253939,51.509403,2016-06-27T18:56:35+0000,2024-05-11T12:00:07+0000,panoptic
216922918069668,-0.1321091,51.50873,2016-06-27T18:56:38+0000,2022-07-22T19:10:45+0000,panoptic
216922921403001,-0.1336174,51.510067,2016-06-27T18:55:18+0000,2022-07-22T19:09:47+0000,panoptic
216922924736334,-0.13259505,51.50937,2016-06-27T18:56:38+0000,2024-05-11T12:00:07+0000,panoptic
216922928069667,-0.13250382,51.50938,2016-06-27T18:56:41+0000,2022-07-22T19:10:09+0000,panoptic
216922931403000,-0.13245976,51.50914,2016-06-27T18:56:30+0000,2026-05-20T06:34:56+0000,panoptic
216922934736333,-0.13448144,51.509945,2016-06-27T18:55:10+0000,2023-08-13T18:01:44+0000,panoptic
216922938069666,-0.13449465,51.509956,2016-06-27T18:55:04+0000,2023-06-30T14:59:27+0000,panoptic
216922941402999,-0.13247529,51.509098,2016-06-27T18:56:35+0000,2020-06-20T16:54:27+0000,panoptic
216922944736332,-0.13234337,51.508976,2016-06-27T18:56:40+0000,2020-06-20T16:54:27+0000,panoptic
216922948069665,-0.13238403,51.509426,2016-06-27T18:56:36+0000,2022-07-22T19:10:03+0000,panoptic
216922951402998,-0.13225433,51.50928,2016-06-27T18:56:29+0000,2022-07-22T19:10:05+0000,panoptic
216922954736331,-0.1315991,51.508152,2016-06-27T18:57:47+0000,2024-05-11T12:00:24+0000,panoptic
