risk_probability,risk_class,osmid,shap_Lighting_high,shap_Visibility_high,shap_Connectivity_high,shap_Enclosure_high,shap_Land Use_high,shap_Transit Proximity_high,shap_Lighting_low,shap_Visibility_low,shap_Connectivity_low,shap_Enclosure_low,shap_Land Use_low,shap_Transit Proximity_low,shap_Lighting_medium,shap_Visibility_medium,shap_Connectivity_medium,shap_Enclosure_medium,shap_Land Use_medium,shap_Transit Proximity_medium
1.0,high,"[14351505, 311561497]",-0.08216016812002253,0.0,-0.035198013777342746,0.0,0.0,0.4076597110180379,0.007790051122988972,0.0,-0.0080247040545817,0.0,0.0,-0.008035425832261057,0.07437011699703386,0.0,0.04322271783192465,0.0,0.0,-0.3996242851857762
1.0,high,4884668,0.0031732051116623305,0.0,0.09254179101692861,0.0,0.0,0.19461983213502226,-1.8870408707849506e-13,0.0,-0.004135039381830529,0.0,0.0,-0.004135039381834553,-0.003173205111473648,0.0,-0.08840675163509701,0.0,0.0,-0.19048479275318672
1.0,high,18942158,0.003141318174757657,0.0,0.1436326911276446,0.0,0.0,0.14356081896121226,-1.8870408707849506e-13,0.0,-0.004135039381832541,0.0,0.0,-0.004135039381832541,-0.003141318174568808,0.0,-0.1394976517458119,0.0,0.0,-0.1394257795793797
0.8746,high,4884668,0.00908468449934502,0.0,-0.014696018758817542,0.0,0.0,0.17058473561790954,-1.095972704950876e-12,0.0,-0.004146618280042306,0.0,0.0,-0.004123460482715486,-0.00908468449824898,0.0,0.01884263703886018,0.0,0.0,-0.1664612751351934
0.9922,high,4884668,0.009664240927821088,0.0,0.015573156661920495,0.0,0.0,0.257323039332303,-3.056799605105631e-13,0.0,-0.0041353525233997065,0.0,0.0,-0.004134726240148399,-0.009664240927515319,0.0,-0.011437804138521267,0.0,0.0,-0.2531883130921552
0.9672,high,6578208,0.009545951481321757,0.0,0.013608885227294865,0.0,0.0,0.23438511408199958,-4.207177141390961e-13,0.0,-0.004136995716879691,0.0,0.0,-0.004133083046553377,-0.009545951480900941,0.0,-0.009471889510415131,0.0,0.0,-0.23025203103544598
1.0,medium,4884668,0.0035868730628106915,0.0,-0.5089361908041743,0.0,0.0,-0.20431423187834352,-7.646692169915956e-05,0.0,0.010515025380352701,0.0,0.0,-0.018708614001281154,-0.0035104061411114357,0.0,0.4984211654238219,0.0,0.0,0.22302284587962537
0.9908,medium,4884668,0.004296500739369047,0.0,-0.6745167197625692,0.0,0.0,-0.03944495266892212,-0.004965476435010162,0.0,0.19786878119484413,0.0,0.0,-0.19194055797620027,0.0006689756956410609,0.0,0.47664793856772475,0.0,0.0,0.23138551064512172
0.9998,medium,99961287,0.0031417680765978284,0.0,-0.41573879943572406,0.0,0.0,-0.29706813950126587,-0.003319552573961739,0.0,0.007655682846915431,0.0,0.0,-0.012360573732981179,0.0001777844973639836,0.0,0.4080831165888076,0.0,0.0,0.30942871323424587
0.9997,medium,99961287,0.0031971278227399536,0.0,-0.26198925517102206,0.0,0.0,-0.45087304364293374,-0.0035479845444819367,0.0,-0.02800729971968158,0.0,0.0,0.02358948471359805,0.00035085672174196836,0.0,0.28999655489070414,0.0,0.0,0.4272835589293367
