osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
"[486892059, 79308731]",0,0.6795,12,0.0881516589181032,0.28,92.2,733.28,92.2,0.0,0.5776225619399051,0.6923076923076923,0.1565703866378667,0.27992799279928,0.13995430312261997,0.0,high,0.9705
"[338459820, 5946676]",0,0.8428,12,0.08243242512538414,0.0268,24.53,682.45,24.53,0.0,0.7928307854507116,0.6923076923076923,0.1464120242804239,0.026702670267026704,0.03687738004569688,0.0,medium,0.8534
"[79308722, 1339751349]",0,0.7722,12,0.12966883998768633,0.0992,50.04,754.66,50.04,0.0,0.6997891407485504,0.6923076923076923,0.23031218224365207,0.0991099109910991,0.07573495811119574,0.0,medium,1.0
5946676,0,0.8237,12,0.12251538324808947,0.5,54.66,269.54,54.66,0.0,0.7676594623089088,0.6923076923076923,0.21760638837286708,0.49994999499949994,0.08277227722772276,0.0,medium,0.9456
"[1232141662, 1319101127, 736320523, 1072363408, 665439377, 1302619027, 1318855187, 736320534, 1085449757, 1323251902, 1423378207]",0,0.8632,12,0.04937815217917021,0.5,20.6,20.6,34.05,0.0,0.8197153400105429,0.6923076923076923,0.0877018378780208,0.49994999499949994,0.030891089108910894,0.0,medium,1.0
"[1318855188, 1319101125, 1319101126, 276538549]",0,0.8528,12,0.013176555210182567,0.5,62.34,294.03,62.34,0.0,0.8060094886663153,0.6923076923076923,0.02340145197716008,0.49994999499949994,0.09447067783701447,0.0,medium,1.0
6652359,0,0.6931,10,0.16014754095976813,0.2401,146.82,150.81,146.82,0.0,0.595545598313126,0.5384615384615384,0.2844477010700914,0.24002400240024005,0.22315308453922314,0.0,high,1.0
206110578,0,0.7537,14,0.12704591185795355,0.2522,198.06,199.23,198.06,0.0,0.6754085397996837,0.8461538461538461,0.22565340182917146,0.25212521252125214,0.3012033511043412,0.0,high,1.0
6652362,0,0.8061,14,0.14138870915452834,0.354,154.76,154.76,156.72,0.0,0.7444649446494466,0.8461538461538461,0.2511287255243562,0.35393539353935394,0.23524752475247523,0.0,high,1.0
206110578,0,0.7339,13,0.1420409757982434,0.0078,24.57,24.57,25.2,0.0,0.6493147074327886,0.7692307692307693,0.25228726548979113,0.0077007700770077,0.03693830921553694,0.0,medium,1.0
8297196,0,0.6544,12,0.18313041718938664,0.0411,132.62,132.62,140.91,0.0,0.5445440168687401,0.6923076923076923,0.3252693204020276,0.041004100410040996,0.20152322924600155,0.0,high,1.0
"[206110361, 1207223389, 1360731974, 1207223390]",0,0.5284,12,0.24940433942572107,0.1259,21.79,21.79,22.99,0.0,0.37849235635213496,0.6923076923076923,0.4429834306002747,0.12581258125812583,0.032703731911652704,0.0,high,1.0
"[206110361, 206110579, 954391652]",0,0.8342,12,0.073190869661376,0.021,114.09,115.19,114.09,0.0,0.7814971006852927,0.6923076923076923,0.1299974008269617,0.020902090209020903,0.17329779131759332,0.0,medium,1.0
